GAME_ID,SEASON_ID,GAME_DATE,TEAM_ID_1,TEAM_ID_2,TEAM_ABBREVIATION_1,TEAM_ABBREVIATION_2,TEAM_NAME_1,TEAM_NAME_2,MATCHUP_1,MATCHUP_2,WL_1,WL_2,MIN_1,MIN_2,FGM_1,FGM_2,FGA_1,FGA_2,FG_PCT_1,FG_PCT_2,FG3M_1,FG3M_2,FG3A_1,FG3A_2,FG3_PCT_1,FG3_PCT_2,FTM_1,FTM_2,FTA_1,FTA_2,FT_PCT_1,FT_PCT_2,OREB_1,OREB_2,DREB_1,DREB_2,REB_1,REB_2,AST_1,AST_2,STL_1,STL_2,BLK_1,BLK_2,TOV_1,TOV_2,PF_1,PF_2,PTS_1,PTS_2,PLUS_MINUS_1,PLUS_MINUS_2,VIDEO_AVAILABLE_1,VIDEO_AVAILABLE_2
0025500001,21955,1955-11-05,1610612755,1610612765,SYR,FTW,Syracuse Nationals,Ft. Wayne Zollner Pistons,SYR vs. FTW,FTW @ SYR,W,L,0,0,32.0,37.0,,,,,,,,,,,50.0,39.0,,,,,,,,,,,,,,,,,,,37.0,42.0,114,113,1,-1,0,0
0025500002,21955,1955-11-05,1610612752,1610612758,NYK,ROC,New York Knicks,Rochester Royals,NYK @ ROC,ROC vs. NYK,W,L,0,0,34.0,35.0,,,,,,,,,,,32.0,28.0,,,,,,,,,,,,,,,,,,,29.0,31.0,100,98,2,-2,0,0
0025500003,21955,1955-11-05,1610612737,1610612747,STL,MNL,St. Louis Hawks,Minneapolis Lakers,STL vs. MNL,MNL @ STL,W,L,0,0,31.0,29.0,,,,,,,,,,,39.0,31.0,,,,,,,,,,,,,,,,,,,34.0,32.0,101,89,12,-12,0,0
0025500004,21955,1955-11-05,1610612738,1610612744,BOS,PHW,Boston Celtics,Philadelphia Warriors,BOS vs. PHW,PHW @ BOS,W,L,0,0,31.0,30.0,,,,,,,,,,,36.0,27.0,,,,,,,,,,,,,,,,,,,29.0,28.0,98,87,11,-11,0,0
0025500005,21955,1955-11-06,1610612747,1610612765,MNL,FTW,Minneapolis Lakers,Ft. Wayne Zollner Pistons,MNL @ FTW,FTW vs. MNL,W,L,0,0,35.0,26.0,,,,,,,,,,,26.0,43.0,34.0,59.0,0.765,0.729,,,,,,,,,,,,,,,37.0,23.0,96,95,1,-1,0,0
0025500006,21955,1955-11-06,1610612758,1610612755,ROC,SYR,Rochester Royals,Syracuse Nationals,ROC vs. SYR,SYR @ ROC,W,L,0,0,33.0,23.0,,,,,,,,,,,17.0,34.0,27.0,47.0,0.63,0.723,,,,,,,,,,,,,,,32.0,22.0,83,80,3,-3,0,0
0025500007,21955,1955-11-09,1610612744,1610612747,PHW,MNL,Philadelphia Warriors,Minneapolis Lakers,PHW vs. MNL,MNL @ PHW,W,L,0,0,38.0,39.0,,,,,,,,,,,41.0,28.0,52.0,43.0,0.788,0.651,,,,,,,,,,,,,,,29.0,36.0,117,106,11,-11,0,0
0025500008,21955,1955-11-10,1610612752,1610612747,NYK,MNL,New York Knicks,Minneapolis Lakers,NYK vs. MNL,MNL @ NYK,W,L,0,0,39.0,36.0,,,,,,,,,,,34.0,33.0,48.0,44.0,0.708,0.75,,,,,,,,,,,,,,,30.0,31.0,112,105,7,-7,0,0
0025500009,21955,1955-11-10,1610612758,1610612744,ROC,PHW,Rochester Royals,Philadelphia Warriors,ROC vs. PHW,PHW @ ROC,L,W,0,0,33.0,30.0,,,,,,,,,,,18.0,29.0,24.0,39.0,0.75,0.744,,,,,,,,,,,,,,,28.0,20.0,84,89,-5,5,0,0
0025500010,21955,1955-11-12,1610612752,1610612738,NYK,BOS,New York Knicks,Boston Celtics,NYK vs. BOS,BOS @ NYK,W,L,0,0,35.0,34.0,,,,,,,,,,,26.0,27.0,,,,,,,,,,,,,,,,,,,28.0,27.0,96,95,1,-1,0,0
