GAME_ID,SEASON_ID,GAME_DATE,TEAM_ID_1,TEAM_ID_2,TEAM_ABBREVIATION_1,TEAM_ABBREVIATION_2,TEAM_NAME_1,TEAM_NAME_2,MATCHUP_1,MATCHUP_2,WL_1,WL_2,MIN_1,MIN_2,FGM_1,FGM_2,FGA_1,FGA_2,FG_PCT_1,FG_PCT_2,FG3M_1,FG3M_2,FG3A_1,FG3A_2,FG3_PCT_1,FG3_PCT_2,FTM_1,FTM_2,FTA_1,FTA_2,FT_PCT_1,FT_PCT_2,OREB_1,OREB_2,DREB_1,DREB_2,REB_1,REB_2,AST_1,AST_2,STL_1,STL_2,BLK_1,BLK_2,TOV_1,TOV_2,PF_1,PF_2,PTS_1,PTS_2,PLUS_MINUS_1,PLUS_MINUS_2,VIDEO_AVAILABLE_1,VIDEO_AVAILABLE_2
0025300001,21953,1953-11-05,1610612747,1610612755,MNL,SYR,Minneapolis Lakers,Syracuse Nationals,MNL @ SYR,SYR vs. MNL,W,L,0,0,30,22,,,,,,,,,,,17,21,,,,,,,,,,,,,,,,,,,24.0,20.0,77,65,12,-12,0,0
0025300002,21953,1953-10-30,1610612737,1610612747,MIH,MNL,Milwaukee Hawks,Minneapolis Lakers,MIH vs. MNL,MNL @ MIH,W,L,0,0,21,18,0.0,0.0,,,,,,,,,27,23,27.0,23.0,1.0,1.0,,,,,,,,,,,,,,,28.0,31.0,69,59,10,-10,0,0
0025300003,21953,1953-10-31,1610612744,1610612755,PHW,SYR,Philadelphia Warriors,Syracuse Nationals,PHW vs. SYR,SYR @ PHW,W,L,0,0,28,27,,,,,,,,,,,23,19,,,,,,,,,,,,,,,,,,,22.0,24.0,79,73,6,-6,0,0
0025300004,21953,1953-10-31,1610610024,1610612758,BAL,ROC,Baltimore Bullets,Rochester Royals,BAL @ ROC,ROC vs. BAL,L,W,0,0,23,24,,,,,,,,,,,22,24,,,,,,,,,,,,,,,,,,,25.0,23.0,68,72,-4,4,0,0
0025300005,21953,1953-10-31,1610612752,1610612747,NYK,MNL,New York Knicks,Minneapolis Lakers,NYK vs. MNL,MNL @ NYK,W,L,0,0,30,22,0.0,0.0,,,,,,,,,31,23,,,,,,,,,,,,,,,,,,,25.0,33.0,91,67,24,-24,0,0
0025300006,21953,1953-11-01,1610612738,1610612747,BOS,MNL,Boston Celtics,Minneapolis Lakers,BOS vs. MNL,MNL @ BOS,L,W,0,0,29,30,0.0,0.0,,,,,,,,,21,24,,,,,,,,,,,,,,,,,,,24.0,26.0,79,84,-5,5,0,0
0025300007,21953,1953-11-01,1610612758,1610610024,ROC,BAL,Rochester Royals,Baltimore Bullets,ROC @ BAL,BAL vs. ROC,W,L,0,0,29,25,,,,,,,,,,,22,22,,,,,,,,,,,,,,,,,,,25.0,24.0,80,72,8,-8,0,0
0025300008,21953,1953-11-01,1610612765,1610612737,FTW,MIH,Ft. Wayne Zollner Pistons,Milwaukee Hawks,FTW vs. MIH,MIH @ FTW,W,L,0,0,22,19,,,,,,,,,,,33,29,,,,,,,,,,,,,,,,,,,27.0,34.0,77,67,10,-10,0,0
0025300009,21953,1953-11-01,1610612744,1610612755,PHW,SYR,Philadelphia Warriors,Syracuse Nationals,PHW @ SYR,SYR vs. PHW,L,W,0,0,21,31,,,,,,,,,,,19,23,,,,,,,,,,,,,,,,,,,23.0,21.0,61,85,-24,24,0,0
0025300010,21953,1953-11-04,1610610024,1610612747,BAL,MNL,Baltimore Bullets,Minneapolis Lakers,BAL vs. MNL,MNL @ BAL,L,W,0,0,25,24,,,,,,,,,,,25,29,,,,,,,,,,,,,,,,,,,28.0,26.0,75,77,-2,2,0,0
0025300011,21953,1953-11-04,1610612737,1610612752,MIH,NYK,Milwaukee Hawks,New York Knicks,MIH @ NYK,NYK vs. MIH,L,W,0,0,27,26,,,,,,,,,,,13,21,,,,,,,,,,,,,,,,,,,24.0,12.0,67,73,-6,6,0,0
0025300012,21953,1953-11-05,1610612738,1610612765,BOS,FTW,Boston Celtics,Ft. Wayne Zollner Pistons,BOS @ FTW,FTW vs. BOS,L,W,0,0,33,28,,,,,,,,,,,13,27,,,,,,,,,,,,,,,,,,,,,79,83,-4,4,0,0
