GAME_ID,SEASON_ID,GAME_DATE,TEAM_ID_1,TEAM_ID_2,TEAM_ABBREVIATION_1,TEAM_ABBREVIATION_2,TEAM_NAME_1,TEAM_NAME_2,MATCHUP_1,MATCHUP_2,WL_1,WL_2,MIN_1,MIN_2,FGM_1,FGM_2,FGA_1,FGA_2,FG_PCT_1,FG_PCT_2,FG3M_1,FG3M_2,FG3A_1,FG3A_2,FG3_PCT_1,FG3_PCT_2,FTM_1,FTM_2,FTA_1,FTA_2,FT_PCT_1,FT_PCT_2,OREB_1,OREB_2,DREB_1,DREB_2,REB_1,REB_2,AST_1,AST_2,STL_1,STL_2,BLK_1,BLK_2,TOV_1,TOV_2,PF_1,PF_2,PTS_1,PTS_2,PLUS_MINUS_1,PLUS_MINUS_2,VIDEO_AVAILABLE_1,VIDEO_AVAILABLE_2
0024900001,21949,1950-01-14,1610612758,1610612747,ROC,MNL,Rochester Royals,Minneapolis Lakers,ROC vs. MNL,MNL @ ROC,W,L,0,0,28.0,29.0,,,,,,,,,,,27.0,19.0,36.0,24.0,0.75,0.792,,,,,,,,,,,,,,,,,83,77,6,-6,0,0
0024900002,21949,1949-12-26,1610612752,1610612758,NYK,ROC,New York Knicks,Rochester Royals,NYK vs. ROC,ROC @ NYK,L,W,0,0,33.0,36.0,,,,,,,,,,,14.0,11.0,20.0,15.0,0.7,0.733,,,,,,,,,,,,,,,,,80,83,-3,3,0,0
0024900003,21949,1949-10-29,1610610027,1610612737,DN,TCB,Denver Nuggets,Tri-Cities Blackhawks,DN @ TCB,TCB vs. DN,L,W,0,0,29.0,32.0,,,,,,,,,,,27.0,29.0,30.0,44.0,0.9,0.659,,,,,,,,,,,,,,,35.0,31.0,85,93,-8,8,0,0
0024900004,21949,1949-11-01,1610610025,1610612752,CHS,NYK,Chicago Stags,New York Knicks,CHS vs. NYK,NYK @ CHS,L,W,0,0,32.0,28.0,,,,,,,,,,,23.0,33.0,42.0,47.0,0.548,0.702,,,,,,,,,,,,,,,,,87,89,-2,2,0,0
0024900005,21949,1949-11-01,1610610033,1610612758,SHE,ROC,Sheboygan Redskins,Rochester Royals,SHE @ ROC,ROC vs. SHE,L,W,0,0,29.0,44.0,,,,,,,,,,,17.0,20.0,28.0,25.0,0.607,0.8,,,,,,,,,,,,,,,,,75,108,-33,33,0,0
0024900006,21949,1949-11-01,1610610027,1610610030,DN,INO,Denver Nuggets,Indianapolis Olympians,DN @ INO,INO vs. DN,L,W,0,0,19.0,24.0,,,,,,,,,,,26.0,23.0,31.0,30.0,0.839,0.767,,,,,,,,,,,,,,,,,64,71,-7,7,0,0
0024900007,21949,1949-11-01,1610612737,1610610034,TCB,BOM,Tri-Cities Blackhawks,St. Louis Bombers,TCB @ BOM,BOM vs. TCB,L,W,0,0,18.0,23.0,,,,,,,,,,,15.0,26.0,27.0,33.0,0.556,0.788,,,,,,,,,,,,,,,,,51,72,-21,21,0,0
0024900008,21949,1949-11-02,1610612744,1610612747,PHW,MNL,Philadelphia Warriors,Minneapolis Lakers,PHW vs. MNL,MNL @ PHW,L,W,0,0,23.0,32.0,,,,,,,,,,,23.0,17.0,32.0,22.0,0.719,0.773,,,,,,,,,,,,,,,,,69,81,-12,12,0,0
0024900009,21949,1949-11-02,1610610024,1610610036,BAL,WAS,Baltimore Bullets,Washington Capitols,BAL @ WAS,WAS vs. BAL,L,W,0,0,16.0,23.0,,,,,,,,,,,29.0,20.0,36.0,32.0,0.806,0.625,,,,,,,,,,,,,,,,,61,66,-5,5,0,0
0024900010,21949,1949-11-02,1610612752,1610610037,NYK,WAT,New York Knicks,Waterloo Hawks,NYK @ WAT,WAT vs. NYK,W,L,0,0,23.0,20.0,,,,,,,,,,,22.0,20.0,30.0,29.0,0.733,0.69,,,,,,,,,,,,,,,,,68,60,8,-8,0,0
0024900011,21949,1949-11-03,1610612737,1610610023,TCB,AND,Tri-Cities Blackhawks,Anderson Packers,TCB @ AND,AND vs. TCB,L,W,0,0,30.0,40.0,,,,,,,,,,,27.0,30.0,39.0,36.0,0.692,0.833,,,,,,,,,,,,,,,,,87,110,-23,23,0,0
0024900012,21949,1949-11-03,1610610033,1610612738,SHE,BOS,Sheboygan Redskins,Boston Celtics,SHE vs. BOS,BOS @ SHE,W,L,0,0,34.0,26.0,,,,,,,,,,,30.0,31.0,40.0,45.0,0.75,0.689,,,,,,,,,,,,,,,,,98,83,15,-15,0,0
0024900013,21949,1949-11-03,1610612765,1610612752,FTW,NYK,Ft. Wayne Zollner Pistons,New York Knicks,FTW vs. NYK,NYK @ FTW,W,L,0,0,30.0,16.0,,,,,,,,,,,27.0,40.0,36.0,54.0,0.75,0.741,,,,,,,,,,,,,,,,,87,72,15,-15,0,0
0024900014,21949,1949-11-03,1610610034,1610610024,BOM,BAL,St. Louis Bombers,Baltimore Bullets,BOM @ BAL,BAL vs. BOM,W,L,0,0,27.0,22.0,,,,,,,,,,,27.0,21.0,38.0,34.0,0.711,0.618,,,,,,,,,,,,,,,,,81,65,16,-16,0,0
0024900015,21949,1949-11-03,1610612755,1610610027,SYR,DN,Syracuse Nationals,Denver Nuggets,SYR vs. DN,DN @ SYR,W,L,0,0,26.0,16.0,,,,,,,,,,,26.0,26.0,33.0,34.0,0.788,0.765,,,,,,,,,,,,,,,,,78,58,20,-20,0,0
0024900016,21949,1949-11-04,1610612744,1610610034,PHW,BOM,Philadelphia Warriors,St. Louis Bombers,PHW vs. BOM,BOM @ PHW,W,L,0,0,31.0,18.0,,,,,,,,,,,17.0,22.0,23.0,30.0,0.739,0.733,,,,,,,,,,,,,,,,,79,58,21,-21,0,0
0024900017,21949,1949-11-05,1610612747,1610610024,MNL,BAL,Minneapolis Lakers,Baltimore Bullets,MNL @ BAL,BAL vs. MNL,W,L,0,0,34.0,24.0,,,,,,,,,,,24.0,29.0,29.0,40.0,0.828,0.725,,,,,,,,,,,,,,,,,92,77,15,-15,0,0
0024900018,21949,1949-11-05,1610612737,1610612752,TCB,NYK,Tri-Cities Blackhawks,New York Knicks,TCB vs. NYK,NYK @ TCB,L,W,0,0,21.0,22.0,,,,,,,,,,,30.0,32.0,35.0,42.0,0.857,0.762,,,,,,,,,,,,,,,,,72,76,-4,4,0,0
0024900019,21949,1949-11-05,1610610025,1610612738,CHS,BOS,Chicago Stags,Boston Celtics,CHS vs. BOS,BOS @ CHS,W,L,0,0,34.0,25.0,,,,,,,,,,,18.0,20.0,26.0,28.0,0.692,0.714,,,,,,,,,,,,,,,,,86,70,16,-16,0,0
0024900020,21949,1949-11-05,1610610034,1610610036,BOM,WAS,St. Louis Bombers,Washington Capitols,BOM @ WAS,WAS vs. BOM,L,W,0,0,23.0,24.0,,,,,,,,,,,23.0,33.0,39.0,38.0,0.59,0.868,,,,,,,,,,,,,,,,,69,81,-12,12,0,0
0024900021,21949,1949-11-05,1610612744,1610612758,PHW,ROC,Philadelphia Warriors,Rochester Royals,PHW @ ROC,ROC vs. PHW,L,W,0,0,19.0,30.0,,,,,,,,,,,15.0,23.0,23.0,29.0,0.652,0.793,,,,,,,,,,,,,,,,,53,83,-30,30,0,0
0024900022,21949,1949-11-05,1610610027,1610612755,DN,SYR,Denver Nuggets,Syracuse Nationals,DN @ SYR,SYR vs. DN,L,W,0,0,16.0,28.0,,,,,,,,,,,19.0,28.0,29.0,38.0,0.655,0.737,,,,,,,,,,,,,,,,,51,84,-33,33,0,0
0024900023,21949,1949-11-06,1610610033,1610612752,SHE,NYK,Sheboygan Redskins,New York Knicks,SHE vs. NYK,NYK @ SHE,W,L,0,0,36.0,32.0,,,,,,,,,,,27.0,29.0,38.0,42.0,0.711,0.69,,,,,,,,,,,,,,,,,99,93,6,-6,0,0
0024900024,21949,1949-11-06,1610612744,1610612755,PHW,SYR,Philadelphia Warriors,Syracuse Nationals,PHW @ SYR,SYR vs. PHW,L,W,0,0,27.0,26.0,,,,,,,,,,,18.0,30.0,29.0,42.0,0.621,0.714,,,,,,,,,,,,,,,,,72,82,-10,10,0,0
0024900025,21949,1949-11-06,1610610025,1610612765,CHS,FTW,Chicago Stags,Ft. Wayne Zollner Pistons,CHS @ FTW,FTW vs. CHS,L,W,0,0,21.0,28.0,,,,,,,,,,,28.0,31.0,37.0,45.0,0.757,0.689,,,,,,,,,,,,,,,,,70,87,-17,17,0,0
0024900026,21949,1949-11-06,1610612738,1610610037,BOS,WAT,Boston Celtics,Waterloo Hawks,BOS @ WAT,WAT vs. BOS,L,W,0,0,23.0,30.0,,,,,,,,,,,20.0,20.0,29.0,24.0,0.69,0.833,,,,,,,,,,,,,,,,,66,80,-14,14,0,0
0024900027,21949,1949-11-08,1610612747,1610610036,MNL,WAS,Minneapolis Lakers,Washington Capitols,MNL @ WAS,WAS vs. MNL,W,L,0,0,24.0,25.0,,,,,,,,,,,20.0,16.0,26.0,22.0,0.769,0.727,,,,,,,,,,,,,,,,,68,66,2,-2,0,0
0024900028,21949,1949-11-08,1610612752,1610610030,NYK,INO,New York Knicks,Indianapolis Olympians,NYK @ INO,INO vs. NYK,W,L,0,0,27.0,24.0,,,,,,,,,,,25.0,16.0,33.0,24.0,0.758,0.667,,,,,,,,,,,,,,,,,79,64,15,-15,0,0
