GAME_ID,SEASON_ID,GAME_DATE,TEAM_ID_1,TEAM_ID_2,TEAM_ABBREVIATION_1,TEAM_ABBREVIATION_2,TEAM_NAME_1,TEAM_NAME_2,MATCHUP_1,MATCHUP_2,WL_1,WL_2,MIN_1,MIN_2,FGM_1,FGM_2,FGA_1,FGA_2,FG_PCT_1,FG_PCT_2,FG3M_1,FG3M_2,FG3A_1,FG3A_2,FG3_PCT_1,FG3_PCT_2,FTM_1,FTM_2,FTA_1,FTA_2,FT_PCT_1,FT_PCT_2,OREB_1,OREB_2,DREB_1,DREB_2,REB_1,REB_2,AST_1,AST_2,STL_1,STL_2,BLK_1,BLK_2,TOV_1,TOV_2,PF_1,PF_2,PTS_1,PTS_2,PLUS_MINUS_1,PLUS_MINUS_2,VIDEO_AVAILABLE_1,VIDEO_AVAILABLE_2
0027000004,21970,1970-10-14,1610612758,1610612752,CIN,NYK,Cincinnati Royals,New York Knicks,CIN vs. NYK,NYK @ CIN,L,W,240,240,38,48,,,,,,,,,,,28,32,45,38,0.622,0.842,,,,,,,,,,,,,,,29,29,104,128,-24,24,0,0
0027000005,21970,1970-10-14,1610612760,1610612765,SEA,DET,Seattle SuperSonics,Detroit Pistons,SEA vs. DET,DET @ SEA,L,W,240,240,42,44,,,,,,,,,,,33,35,42,48,0.786,0.729,,,,,,,,,,,,,,,32,30,117,123,-6,6,0,0
0027000006,21970,1970-10-14,1610612739,1610612746,CLE,BUF,Cleveland Cavaliers,Buffalo Braves,CLE @ BUF,BUF vs. CLE,L,W,240,240,33,41,,,,,,,,,,,26,25,38,36,0.684,0.694,,,,,,,,,,,,,,,26,27,92,107,-15,15,0,0
0027000007,21970,1970-10-14,1610612741,1610612755,CHI,PHL,Chicago Bulls,Philadelphia 76ers,CHI @ PHL,PHL vs. CHI,L,W,240,240,43,47,,,,,,,,,,,21,16,29,19,0.724,0.842,,,,,,,,,,,,,,,16,24,107,110,-3,3,0,0
0027000008,21970,1970-10-15,1610612738,1610612756,BOS,PHX,Boston Celtics,Phoenix Suns,BOS @ PHX,PHX vs. BOS,L,W,240,240,38,45,,,,,,,,,,,24,29,36,43,0.667,0.674,,,,,,,,,,,,,,,32,22,100,119,-19,19,0,0
0027000010,21970,1970-10-16,1610612741,1610612747,CHI,LAL,Chicago Bulls,Los Angeles Lakers,CHI vs. LAL,LAL @ CHI,L,W,240,240,44,41,,,,,,,,,,,14,24,24,40,0.583,0.6,,,,,,,,,,,,,,,24,22,102,106,-4,4,0,0
0027000012,21970,1970-10-16,1610612757,1610612739,POR,CLE,Portland Trail Blazers,Cleveland Cavaliers,POR vs. CLE,CLE @ POR,W,L,240,240,42,48,,,,,,,,,,,31,16,43,27,0.721,0.593,,,,,,,,,,,,,,,24,26,115,112,3,-3,0,0
0027000013,21970,1970-10-17,1610612764,1610612747,BLT,LAL,Baltimore Bullets,Los Angeles Lakers,BLT vs. LAL,LAL @ BLT,W,L,265,265,48,42,,,,,,,,,,,22,32,27,54,0.815,0.593,,,,,,,,,,,,,,,36,22,118,116,2,-2,0,0
0027000014,21970,1970-10-17,1610612755,1610612758,PHL,CIN,Philadelphia 76ers,Cincinnati Royals,PHL @ CIN,CIN vs. PHL,W,L,240,240,44,40,,,,,,,,,,,35,25,43,36,0.814,0.694,,,,,,,,,,,,,,,30,30,123,105,18,-18,0,0
0027000015,21970,1970-10-17,1610612741,1610612752,CHI,NYK,Chicago Bulls,New York Knicks,CHI @ NYK,NYK vs. CHI,W,L,240,240,36,42,,,,,,,,,,,27,12,33,20,0.818,0.6,,,,,,,,,,,,,,,17,23,99,96,3,-3,0,0
0027000016,21970,1970-10-17,1610612737,1610612749,ATL,MIL,Atlanta Hawks,Milwaukee Bucks,ATL vs. MIL,MIL @ ATL,L,W,240,240,40,41,,,,,,,,,,,18,25,26,32,0.692,0.781,,,,,,,,,,,,,,,22,21,98,107,-9,9,0,0
0027000017,21970,1970-10-17,1610612756,1610612765,PHX,DET,Phoenix Suns,Detroit Pistons,PHX vs. DET,DET @ PHX,L,W,240,240,43,43,,,,,,,,,,,21,24,26,29,0.808,0.828,,,,,,,,,,,,,,,24,24,107,110,-3,3,0,0
0027000018,21970,1970-10-17,1610612738,1610612760,BOS,SEA,Boston Celtics,Seattle SuperSonics,BOS @ SEA,SEA vs. BOS,L,W,240,240,48,48,,,,,,,,,,,18,30,28,38,0.643,0.789,,,,,,,,,,,,,,,26,21,114,126,-12,12,0,0
0027000020,21970,1970-10-17,1610612739,1610612744,CLE,SFW,Cleveland Cavaliers,San Francisco Warriors,CLE @ SFW,SFW vs. CLE,L,W,240,240,42,45,,,,,,,,,,,24,38,35,47,0.686,0.809,,,,,,,,,,,,,,,28,29,108,128,-20,20,0,0
0027000021,21970,1970-10-18,1610612757,1610612738,POR,BOS,Portland Trail Blazers,Boston Celtics,POR vs. BOS,BOS @ POR,L,W,240,240,42,52,,,,,,,,,,,31,29,38,40,0.816,0.725,,,,,,,,,,,,,,,25,27,115,133,-18,18,0,0
0027000022,21970,1970-10-20,1610612744,1610612764,SFW,BLT,San Francisco Warriors,Baltimore Bullets,SFW @ BLT,BLT vs. SFW,W,L,240,240,47,46,,,,,,,,,,,31,13,35,17,0.886,0.765,,,,,,,,,,,,,,,16,24,125,105,20,-20,0,0
0027000023,21970,1970-10-20,1610612765,1610612749,DET,MIL,Detroit Pistons,Milwaukee Bucks,DET vs. MIL,MIL @ DET,W,L,240,240,47,47,,,,,,,,,,,21,20,30,34,0.7,0.588,,,,,,,,,,,,,,,24,22,115,114,1,-1,0,0
0027000025,21970,1970-10-20,1610612746,1610612755,BUF,PHL,Buffalo Braves,Philadelphia 76ers,BUF vs. PHL,PHL @ BUF,L,W,240,240,34,36,,,,,,,,,,,21,26,24,35,0.875,0.743,,,,,,,,,,,,,,,26,21,89,98,-9,9,0,0
0027000026,21970,1970-10-20,1610612757,1610612739,POR,CLE,Portland Trail Blazers,Cleveland Cavaliers,POR vs. CLE,CLE @ POR,W,L,240,240,44,39,,,,,,,,,,,32,20,39,31,0.821,0.645,,,,,,,,,,,,,,,25,29,120,98,22,-22,0,0
0027000028,21970,1970-10-21,1610612738,1610612765,BOS,DET,Boston Celtics,Detroit Pistons,BOS vs. DET,DET @ BOS,L,W,240,240,49,49,,,,,,,,,,,20,23,31,33,0.645,0.697,,,,,,,,,,,,,,,24,21,118,121,-3,3,0,0
0027000030,21970,1970-10-21,1610612747,1610612755,LAL,PHL,Los Angeles Lakers,Philadelphia 76ers,LAL @ PHL,PHL vs. LAL,W,L,240,240,50,51,,,,,,,,,,,41,15,56,17,0.732,0.882,,,,,,,,,,,,,,,16,34,141,117,24,-24,0,0
0027000031,21970,1970-10-21,1610612744,1610612737,SFW,ATL,San Francisco Warriors,Atlanta Hawks,SFW @ ATL,ATL vs. SFW,L,W,240,240,42,39,,,,,,,,,,,16,24,30,39,0.533,0.615,,,,,,,,,,,,,,,28,25,100,102,-2,2,0,0
0027000032,21970,1970-10-21,1610612760,1610612756,SEA,PHX,Seattle SuperSonics,Phoenix Suns,SEA vs. PHX,PHX @ SEA,W,L,240,240,39,44,,,,,,,,,,,32,18,41,26,0.78,0.692,,,,,,,,,,,,,,,21,28,110,106,4,-4,0,0
0027000034,21970,1970-10-22,1610612765,1610612737,DET,ATL,Detroit Pistons,Atlanta Hawks,DET vs. ATL,ATL @ DET,W,L,240,240,43,35,,,,,,,,,,,34,31,39,44,0.872,0.705,,,,,,,,,,,,,,,30,28,120,101,19,-19,0,0
0027000036,21970,1970-10-23,1610612752,1610612764,NYK,BLT,New York Knicks,Baltimore Bullets,NYK @ BLT,BLT vs. NYK,L,W,240,240,38,38,,,,,,,,,,,16,22,20,28,0.8,0.786,,,,,,,,,,,,,,,22,17,92,98,-6,6,0,0
0027000037,21970,1970-10-23,1610612738,1610612758,BOS,CIN,Boston Celtics,Cincinnati Royals,BOS vs. CIN,CIN @ BOS,W,L,240,240,51,54,,,,,,,,,,,29,18,39,23,0.744,0.783,,,,,,,,,,,,,,,20,28,131,126,5,-5,0,0
0027000038,21970,1970-10-23,1610612747,1610612755,LAL,PHL,Los Angeles Lakers,Philadelphia 76ers,LAL vs. PHL,PHL @ LAL,L,W,240,240,51,54,,,,,,,,,,,20,19,32,24,0.625,0.792,,,,,,,,,,,,,,,23,27,122,127,-5,5,0,0
0027000039,21970,1970-10-23,1610612756,1610612739,PHX,CLE,Phoenix Suns,Cleveland Cavaliers,PHX vs. CLE,CLE @ PHX,W,L,240,240,39,40,,,,,,,,,,,30,24,40,32,0.75,0.75,,,,,,,,,,,,,,,24,32,108,104,4,-4,0,0
