GAME_ID,SEASON_ID,GAME_DATE,TEAM_ID_1,TEAM_ID_2,TEAM_ABBREVIATION_1,TEAM_ABBREVIATION_2,TEAM_NAME_1,TEAM_NAME_2,MATCHUP_1,MATCHUP_2,WL_1,WL_2,MIN_1,MIN_2,FGM_1,FGM_2,FGA_1,FGA_2,FG_PCT_1,FG_PCT_2,FG3M_1,FG3M_2,FG3A_1,FG3A_2,FG3_PCT_1,FG3_PCT_2,FTM_1,FTM_2,FTA_1,FTA_2,FT_PCT_1,FT_PCT_2,OREB_1,OREB_2,DREB_1,DREB_2,REB_1,REB_2,AST_1,AST_2,STL_1,STL_2,BLK_1,BLK_2,TOV_1,TOV_2,PF_1,PF_2,PTS_1,PTS_2,PLUS_MINUS_1,PLUS_MINUS_2,VIDEO_AVAILABLE_1,VIDEO_AVAILABLE_2
0024700001,21947,1947-11-12,1610610024,1610610036,BAL,WAS,Baltimore Bullets,Washington Capitols,BAL @ WAS,WAS vs. BAL,L,W,0,0,19.0,26.0,,,,,,,,,,,17.0,11.0,24.0,19.0,0.708,0.579,,,,,,,,,,,,,,,,,55,63,-8,8,0,0
0024700002,21947,1947-11-13,1610612738,1610610024,BOS,BAL,Boston Celtics,Baltimore Bullets,BOS @ BAL,BAL vs. BOS,L,W,0,0,28.0,28.0,,,,,,,,,,,18.0,29.0,30.0,41.0,0.6,0.707,,,,,,,,,,,,,,,,,74,85,-11,11,0,0
0024700003,21947,1947-11-13,1610610034,1610610025,BOM,CHS,St. Louis Bombers,Chicago Stags,BOM @ CHS,CHS vs. BOM,L,W,0,0,23.0,29.0,,,,,,,,,,,24.0,22.0,31.0,41.0,0.774,0.537,,,,,,,,,,,,,,,33.0,28.0,70,80,-10,10,0,0
0024700004,21947,1947-11-13,1610610036,1610612752,WAS,NYK,Washington Capitols,New York Knicks,WAS @ NYK,NYK vs. WAS,L,W,0,0,23.0,30.0,,,,,,,,,,,19.0,20.0,26.0,28.0,0.731,0.714,,,,,,,,,,,,,,,22.0,21.0,65,80,-15,15,0,0
0024700005,21947,1947-11-13,1610610032,1610612744,PRO,PHW,Providence Steamrollers,Philadelphia Warriors,PRO @ PHW,PHW vs. PRO,L,W,0,0,28.0,26.0,,,,,,,,,,,8.0,27.0,20.0,33.0,0.4,0.818,,,,,,,,,,,,,,,29.0,17.0,64,79,-15,15,0,0
0024700006,21947,1947-11-14,1610612738,1610612744,BOS,PHW,Boston Celtics,Philadelphia Warriors,BOS vs. PHW,PHW @ BOS,L,W,0,0,28.0,27.0,,,,,,,,,,,18.0,25.0,,,,,,,,,,,,,,,,,,,,,74,79,-5,5,0,0
0024700007,21947,1947-11-15,1610610032,1610612744,PRO,PHW,Providence Steamrollers,Philadelphia Warriors,PRO vs. PHW,PHW @ PRO,L,W,0,0,32.0,28.0,,,,,,,,,,,14.0,24.0,21.0,33.0,0.667,0.727,,,,,,,,,,,,,,,,,78,80,-2,2,0,0
0024700008,21947,1947-11-15,1610610036,1610612738,WAS,BOS,Washington Capitols,Boston Celtics,WAS @ BOS,BOS vs. WAS,L,W,0,0,22.0,30.0,,,,,,,,,,,25.0,13.0,,,,,,,,,,,,,,,,,,,22.0,32.0,69,73,-4,4,0,0
0024700009,21947,1947-11-15,1610612752,1610610034,NYK,BOM,New York Knicks,St. Louis Bombers,NYK vs. BOM,BOM @ NYK,W,L,0,0,24.0,23.0,,,,,,,,,,,25.0,21.0,,,,,,,,,,,,,,,,,,,,,73,67,6,-6,0,0
0024700010,21947,1947-11-15,1610610024,1610610025,BAL,CHS,Baltimore Bullets,Chicago Stags,BAL @ CHS,CHS vs. BAL,W,L,0,0,25.0,24.0,,,,,,,,,,,17.0,15.0,,,,,,,,,,,,,,,,,,,18.0,24.0,67,63,4,-4,0,0
0024700011,21947,1947-11-18,1610612752,1610610032,NYK,PRO,New York Knicks,Providence Steamrollers,NYK @ PRO,PRO vs. NYK,W,L,0,0,32.0,26.0,,,,,,,,,,,23.0,17.0,,,,,,,,,,,,,,,,,,,,,87,69,18,-18,0,0
0024700012,21947,1947-11-18,1610610034,1610612738,BOM,BOS,St. Louis Bombers,Boston Celtics,BOM @ BOS,BOS vs. BOM,W,L,0,0,25.0,18.0,,,,,,,,,,,15.0,14.0,,,,,,,,,,,,,,,,,,,,,65,50,15,-15,0,0
0024700013,21947,1947-11-19,1610610036,1610612744,WAS,PHW,Washington Capitols,Philadelphia Warriors,WAS vs. PHW,PHW @ WAS,W,L,0,0,25.0,26.0,,,,,,,,,,,24.0,15.0,,,,,,,,,,,,,,,,,,,14.0,27.0,74,67,7,-7,0,0
0024700014,21947,1947-11-19,1610610025,1610612752,CHS,NYK,Chicago Stags,New York Knicks,CHS @ NYK,NYK vs. CHS,W,L,0,0,33.0,25.0,,,,,,,,,,,15.0,13.0,,,,,,,,,,,,,,,,,,,21.0,19.0,81,63,18,-18,0,0
0024700015,21947,1947-11-20,1610610036,1610610025,WAS,CHS,Washington Capitols,Chicago Stags,WAS @ CHS,CHS vs. WAS,L,W,0,0,25.0,32.0,,,,,,,,,,,27.0,17.0,,,,,,,,,,,,,,,,,,,23.0,31.0,77,81,-4,4,0,0
0024700016,21947,1947-11-20,1610610032,1610610034,PRO,BOM,Providence Steamrollers,St. Louis Bombers,PRO @ BOM,BOM vs. PRO,L,W,0,0,25.0,30.0,84.0,113.0,0.298,0.265,,,,,,,17.0,13.0,,,,,,,,,,,,,,,,,,,22.0,19.0,67,73,-6,6,0,0
0024700017,21947,1947-11-20,1610612738,1610612744,BOS,PHW,Boston Celtics,Philadelphia Warriors,BOS @ PHW,PHW vs. BOS,W,L,0,0,26.0,21.0,74.0,110.0,0.351,0.191,,,,,,,15.0,15.0,22.0,20.0,0.682,0.75,,,,,,,6.0,5.0,,,,,,,17.0,18.0,67,57,10,-10,0,0
0024700018,21947,1947-11-20,1610612752,1610610024,NYK,BAL,New York Knicks,Baltimore Bullets,NYK @ BAL,BAL vs. NYK,L,W,0,0,22.0,27.0,,,,,,,,,,,12.0,14.0,15.0,23.0,0.8,0.609,,,,,,,,,,,,,,,,,56,68,-12,12,0,0
0024700019,21947,1947-11-21,1610612738,1610610024,BOS,BAL,Boston Celtics,Baltimore Bullets,BOS vs. BAL,BAL @ BOS,L,W,0,0,27.0,33.0,,,,,,,,,,,19.0,23.0,24.0,31.0,0.792,0.742,,,,,,,,,,,,,,,,,73,89,-16,16,0,0
0024700020,21947,1947-11-22,1610612744,1610612752,PHW,NYK,Philadelphia Warriors,New York Knicks,PHW @ NYK,NYK vs. PHW,W,L,0,0,31.0,33.0,,,,,,,,,,,21.0,12.0,,,,,,,,,,,,,,,,,,,,,83,78,5,-5,0,0
