GAME_ID,SEASON_ID,GAME_DATE,TEAM_ID_1,TEAM_ID_2,TEAM_ABBREVIATION_1,TEAM_ABBREVIATION_2,TEAM_NAME_1,TEAM_NAME_2,MATCHUP_1,MATCHUP_2,WL_1,WL_2,MIN_1,MIN_2,FGM_1,FGM_2,FGA_1,FGA_2,FG_PCT_1,FG_PCT_2,FG3M_1,FG3M_2,FG3A_1,FG3A_2,FG3_PCT_1,FG3_PCT_2,FTM_1,FTM_2,FTA_1,FTA_2,FT_PCT_1,FT_PCT_2,OREB_1,OREB_2,DREB_1,DREB_2,REB_1,REB_2,AST_1,AST_2,STL_1,STL_2,BLK_1,BLK_2,TOV_1,TOV_2,PF_1,PF_2,PTS_1,PTS_2,PLUS_MINUS_1,PLUS_MINUS_2,VIDEO_AVAILABLE_1,VIDEO_AVAILABLE_2
0026800002,21968,1968-10-15,1610612752,1610612741,NYK,CHI,New York Knicks,Chicago Bulls,NYK vs. CHI,CHI @ NYK,L,W,240,240,39,36,,,,,,,,,,,18,28,29,37,0.621,0.757,,,,,,,,,,,,,,,28,22,96,100,-4,4,0,0
0026800003,21968,1968-10-16,1610612764,1610612765,BLT,DET,Baltimore Bullets,Detroit Pistons,BLT vs. DET,DET @ BLT,W,L,240,240,51,42,,,,,,,,,,,22,32,35,39,0.629,0.821,,,,,,,,,,,,,,,31,28,124,116,8,-8,0,0
0026800004,21968,1968-10-16,1610612758,1610612737,CIN,ATL,Cincinnati Royals,Atlanta Hawks,CIN @ ATL,ATL vs. CIN,W,L,240,240,47,44,,,,,,,,,,,31,22,43,32,0.721,0.688,,,,,,,,,,,,,,,32,24,125,110,15,-15,0,0
0026800005,21968,1968-10-16,1610612741,1610612749,CHI,MIL,Chicago Bulls,Milwaukee Bucks,CHI @ MIL,MIL vs. CHI,W,L,240,240,33,31,,,,,,,,,,,23,22,37,34,0.622,0.647,,,,,,,,,,,,,,,30,26,89,84,5,-5,0,0
0026800006,21968,1968-10-17,1610612745,1610612760,SDR,SEA,San Diego Rockets,Seattle SuperSonics,SDR vs. SEA,SEA @ SDR,W,L,240,240,44,42,,,,,,,,,,,40,26,44,40,0.909,0.65,,,,,,,,,,,,,,,33,34,128,110,18,-18,0,0
0026800007,21968,1968-10-18,1610612745,1610612744,SDR,SFW,San Diego Rockets,San Francisco Warriors,SDR @ SFW,SFW vs. SDR,W,L,240,240,49,43,,,,,,,,,,,25,22,45,28,0.556,0.786,,,,,,,,,,,,,,,32,25,123,108,15,-15,0,0
0026800008,21968,1968-10-18,1610612756,1610612760,PHX,SEA,Phoenix Suns,Seattle SuperSonics,PHX vs. SEA,SEA @ PHX,W,L,240,240,46,38,,,,,,,,,,,24,31,32,42,0.75,0.738,,,,,,,,,,,,,,,27,27,116,107,9,-9,0,0
0026800009,21968,1968-10-18,1610612755,1610612747,PHL,LAL,Philadelphia 76ers,Los Angeles Lakers,PHL vs. LAL,LAL @ PHL,W,L,240,240,46,36,,,,,,,,,,,22,24,27,43,0.815,0.558,,,,,,,,,,,,,,,21,34,114,96,18,-18,0,0
0026800010,21968,1968-10-18,1610612765,1610612738,DET,BOS,Detroit Pistons,Boston Celtics,DET vs. BOS,BOS @ DET,L,W,240,240,33,46,,,,,,,,,,,22,14,31,26,0.71,0.538,,,,,,,,,,,,,,,23,20,88,106,-18,18,0,0
0026800011,21968,1968-10-19,1610612755,1610612764,PHL,BLT,Philadelphia 76ers,Baltimore Bullets,PHL @ BLT,BLT vs. PHL,W,L,240,240,49,50,,,,,,,,,,,26,21,37,30,0.703,0.7,,,,,,,,,,,,,,,19,25,124,121,3,-3,0,0
