GAME_ID,SEASON_ID,GAME_DATE,TEAM_ID_1,TEAM_ID_2,TEAM_ABBREVIATION_1,TEAM_ABBREVIATION_2,TEAM_NAME_1,TEAM_NAME_2,MATCHUP_1,MATCHUP_2,WL_1,WL_2,MIN_1,MIN_2,FGM_1,FGM_2,FGA_1,FGA_2,FG_PCT_1,FG_PCT_2,FG3M_1,FG3M_2,FG3A_1,FG3A_2,FG3_PCT_1,FG3_PCT_2,FTM_1,FTM_2,FTA_1,FTA_2,FT_PCT_1,FT_PCT_2,OREB_1,OREB_2,DREB_1,DREB_2,REB_1,REB_2,AST_1,AST_2,STL_1,STL_2,BLK_1,BLK_2,TOV_1,TOV_2,PF_1,PF_2,PTS_1,PTS_2,PLUS_MINUS_1,PLUS_MINUS_2,VIDEO_AVAILABLE_1,VIDEO_AVAILABLE_2
0027400001,21974,1974-10-17,1610612756,1610612760,PHX,SEA,Phoenix Suns,Seattle SuperSonics,PHX vs. SEA,SEA @ PHX,W,L,240,240,40,42,,,,,,,,,,,34,13,43,19,0.791,0.684,,,,,,,,,,,,,,,23.0,30.0,114,97,17,-17,0,0
0027400002,21974,1974-10-17,1610612762,1610612752,NOJ,NYK,New Orleans Jazz,New York Knicks,NOJ @ NYK,NYK vs. NOJ,L,W,240,240,27,34,,,,,,,,,,,20,21,29,28,0.69,0.75,,,,,,,,,,,,,,,29.0,29.0,74,89,-15,15,0,0
0027400003,21974,1974-10-18,1610612739,1610612757,CLE,POR,Cleveland Cavaliers,Portland Trail Blazers,CLE @ POR,POR vs. CLE,L,W,340,340,54,52,,,,,,,,,,,21,27,27,39,0.778,0.692,,,,,,,,,,,,,,,31.0,34.0,129,131,-2,2,0,0
0027400004,21974,1974-10-18,1610612738,1610612746,BOS,BUF,Boston Celtics,Buffalo Braves,BOS vs. BUF,BUF @ BOS,L,W,240,240,46,51,,,,,,,,,,,27,24,33,28,0.818,0.857,,,,,,,,,,,,,,,28.0,29.0,119,126,-7,7,0,0
0027400005,21974,1974-10-18,1610612741,1610612737,CHI,ATL,Chicago Bulls,Atlanta Hawks,CHI vs. ATL,ATL @ CHI,W,L,265,265,50,41,,,,,,,,,,,20,33,25,42,0.8,0.786,,,,,,,,,,,,,,,38.0,27.0,120,115,5,-5,0,0
0027400006,21974,1974-10-18,1610612745,1610612749,HOU,MIL,Houston Rockets,Milwaukee Bucks,HOU @ MIL,MIL vs. HOU,W,L,240,240,41,41,,,,,,,,,,,24,19,33,34,0.727,0.559,,,,,,,,,,,,,,,27.0,25.0,106,101,5,-5,0,0
0027400007,21974,1974-10-18,1610612762,1610612755,NOJ,PHL,New Orleans Jazz,Philadelphia 76ers,NOJ @ PHL,PHL vs. NOJ,L,W,240,240,36,43,,,,,,,,,,,27,26,34,38,0.794,0.684,,,,,,,,,,,,,,,38.0,35.0,99,112,-13,13,0,0
0027400008,21974,1974-10-18,1610612760,1610612765,SEA,DET,Seattle SuperSonics,Detroit Pistons,SEA vs. DET,DET @ SEA,L,W,240,240,41,42,,,,,,,,,,,13,16,17,28,0.765,0.571,,,,,,,,,,,,,,,28.0,24.0,95,100,-5,5,0,0
0027400009,21974,1974-10-18,1610612744,1610612747,GOS,LAL,Golden State Warriors,Los Angeles Lakers,GOS @ LAL,LAL vs. GOS,L,W,240,240,40,42,,,,,,,,,,,10,21,14,32,0.714,0.656,,,,,,,,,,,,,,,22.0,20.0,90,105,-15,15,0,0
0027400010,21974,1974-10-19,1610612745,1610612737,HOU,ATL,Houston Rockets,Atlanta Hawks,HOU @ ATL,ATL vs. HOU,L,W,240,240,43,42,,,,,,,,,,,26,34,36,46,0.722,0.739,,,,,,,,,,,,,,,41.0,29.0,112,118,-6,6,0,0
0027400011,21974,1974-10-19,1610612744,1610612739,GOS,CLE,Golden State Warriors,Cleveland Cavaliers,GOS vs. CLE,CLE @ GOS,W,L,240,240,46,46,,,,,,,,,,,21,18,23,24,0.913,0.75,,,,,,,,,,,,,,,27.0,18.0,113,110,3,-3,0,0
0027400012,21974,1974-10-19,1610612765,1610612757,DET,POR,Detroit Pistons,Portland Trail Blazers,DET @ POR,POR vs. DET,W,L,240,240,54,43,,,,,,,,,,,14,13,17,19,0.824,0.684,,,,,,,,,,,,,,,24.0,23.0,122,99,23,-23,0,0
0027400013,21974,1974-10-19,1610612738,1610612746,BOS,BUF,Boston Celtics,Buffalo Braves,BOS @ BUF,BUF vs. BOS,W,L,240,240,48,34,,,,,,,,,,,17,27,21,35,0.81,0.771,,,,,,,,,,,,,,,32.0,23.0,113,95,18,-18,0,0
0027400014,21974,1974-10-19,1610612762,1610612764,NOJ,WAS,New Orleans Jazz,Washington Bullets,NOJ @ WAS,WAS vs. NOJ,L,W,240,240,36,45,,,,,,,,,,,20,20,29,26,0.69,0.769,,,,,,,,,,,,,,,24.0,29.0,92,110,-18,18,0,0
0027400015,21974,1974-10-19,1610612756,1610612758,PHX,KCK,Phoenix Suns,Kansas City-Omaha Kings,PHX vs. KCK,KCK @ PHX,L,W,240,240,38,37,,,,,,,,,,,15,20,23,24,0.652,0.833,,,,,,,,,,,,,,,24.0,20.0,91,94,-3,3,0,0
0027400016,21974,1974-10-19,1610612755,1610612752,PHL,NYK,Philadelphia 76ers,New York Knicks,PHL @ NYK,NYK vs. PHL,W,L,240,240,35,39,,,,,,,,,,,29,8,36,10,0.806,0.8,,,,,,,,,,,,,,,23.0,26.0,99,86,13,-13,0,0
0027400017,21974,1974-10-19,1610612749,1610612741,MIL,CHI,Milwaukee Bucks,Chicago Bulls,MIL @ CHI,CHI vs. MIL,L,W,240,240,28,38,,,,,,,,,,,14,11,18,16,0.778,0.688,,,,,,,,,,,,,,,24.0,25.0,70,87,-17,17,0,0
0027400018,21974,1974-10-20,1610612747,1610612758,LAL,KCK,Los Angeles Lakers,Kansas City-Omaha Kings,LAL vs. KCK,KCK @ LAL,L,W,240,240,40,38,,,,,,,,,,,15,29,20,36,0.75,0.806,,,,,,,,,,,,,,,28.0,23.0,95,105,-10,10,0,0
0027400019,21974,1974-10-20,1610612760,1610612739,SEA,CLE,Seattle SuperSonics,Cleveland Cavaliers,SEA vs. CLE,CLE @ SEA,W,L,240,240,44,41,,,,,,,,,,,12,11,13,14,0.923,0.786,,,,,,,,,,,,,,,19.0,16.0,100,93,7,-7,0,0
0027400020,21974,1974-10-22,1610612758,1610612764,KCK,WAS,Kansas City-Omaha Kings,Washington Bullets,KCK vs. WAS,WAS @ KCK,L,W,240,240,40,52,,,,,,,,,,,41,19,47,24,0.872,0.792,,,,,,,,,,,,,,,28.0,39.0,121,123,-2,2,0,0
0027400021,21974,1974-10-22,1610612762,1610612746,NOJ,BUF,New Orleans Jazz,Buffalo Braves,NOJ @ BUF,BUF vs. NOJ,L,W,240,240,43,50,,,,,,,,,,,32,34,43,43,0.744,0.791,,,,,,,,,,,,,,,31.0,30.0,118,134,-16,16,0,0
0027400022,21974,1974-10-22,1610612757,1610612744,POR,GOS,Portland Trail Blazers,Golden State Warriors,POR @ GOS,GOS vs. POR,W,L,240,240,41,45,,,,,,,,,,,25,16,37,17,0.676,0.941,,,,,,,,,,,,,,,19.0,30.0,107,106,1,-1,0,0
0027400023,21974,1974-10-22,1610612745,1610612752,HOU,NYK,Houston Rockets,New York Knicks,HOU @ NYK,NYK vs. HOU,L,W,240,240,36,40,,,,,,,,,,,28,30,31,35,0.903,0.857,,,,,,,,,,,,,,,25.0,31.0,100,110,-10,10,0,0
0027400024,21974,1974-10-22,1610612755,1610612737,PHL,ATL,Philadelphia 76ers,Atlanta Hawks,PHL @ ATL,ATL vs. PHL,L,W,240,240,33,46,,,,,,,,,,,26,33,39,45,0.667,0.733,,,,,,,,,,,,,,,36.0,29.0,92,125,-33,33,0,0
0027400025,21974,1974-10-22,1610612741,1610612749,CHI,MIL,Chicago Bulls,Milwaukee Bucks,CHI @ MIL,MIL vs. CHI,L,W,240,240,37,37,,,,,,,,,,,16,18,21,24,0.762,0.75,,,,,,,,,,,,,,,20.0,26.0,90,92,-2,2,0,0
0027400026,21974,1974-10-23,1610612739,1610612738,CLE,BOS,Cleveland Cavaliers,Boston Celtics,CLE @ BOS,BOS vs. CLE,W,L,240,240,47,45,,,,,,,,,,,14,17,15,23,0.933,0.739,,,,,,,,,,,,,,,18.0,22.0,108,107,1,-1,0,0
