GAME_ID,SEASON_ID,GAME_DATE,TEAM_ID_1,TEAM_ID_2,TEAM_ABBREVIATION_1,TEAM_ABBREVIATION_2,TEAM_NAME_1,TEAM_NAME_2,MATCHUP_1,MATCHUP_2,WL_1,WL_2,MIN_1,MIN_2,FGM_1,FGM_2,FGA_1,FGA_2,FG_PCT_1,FG_PCT_2,FG3M_1,FG3M_2,FG3A_1,FG3A_2,FG3_PCT_1,FG3_PCT_2,FTM_1,FTM_2,FTA_1,FTA_2,FT_PCT_1,FT_PCT_2,OREB_1,OREB_2,DREB_1,DREB_2,REB_1,REB_2,AST_1,AST_2,STL_1,STL_2,BLK_1,BLK_2,TOV_1,TOV_2,PF_1,PF_2,PTS_1,PTS_2,PLUS_MINUS_1,PLUS_MINUS_2,VIDEO_AVAILABLE_1,VIDEO_AVAILABLE_2
0027700001,21977,1977-10-18,1610612756,1610612744,PHX,GOS,Phoenix Suns,Golden State Warriors,PHX vs. GOS,GOS @ PHX,W,L,240,240,42,32,,,,,,,,,,,16,19,26,27,0.615,0.704,,,,,,,,,,,,,,,22.0,26.0,100,83,17,-17,0,0
0027700002,21977,1977-10-18,1610612765,1610612751,DET,NJN,Detroit Pistons,New Jersey Nets,DET vs. NJN,NJN @ DET,W,L,240,240,43,37,,,,,,,,,,,24,19,36,27,0.667,0.704,,,,,,,,,,,,,,,27.0,29.0,110,93,17,-17,0,0
0027700003,21977,1977-10-18,1610612741,1610612739,CHI,CLE,Chicago Bulls,Cleveland Cavaliers,CHI @ CLE,CLE vs. CHI,W,L,240,240,38,37,,,,,,,,,,,15,14,28,25,0.536,0.56,,,,,,,,,,,,,,,20.0,24.0,91,88,3,-3,0,0
0027700004,21977,1977-10-18,1610612749,1610612747,MIL,LAL,Milwaukee Bucks,Los Angeles Lakers,MIL vs. LAL,LAL @ MIL,W,L,240,240,50,48,,,,,,,,,,,17,16,24,23,0.708,0.696,,,,,,,,,,,,,,,23.0,24.0,117,112,5,-5,0,0
0027700005,21977,1977-10-18,1610612752,1610612758,NYK,KCK,New York Knicks,Kansas City Kings,NYK vs. KCK,KCK @ NYK,W,L,240,240,49,44,,,,,,,,,,,22,25,36,34,0.611,0.735,,,,,,,,,,,,,,,32.0,27.0,120,113,7,-7,0,0
0027700006,21977,1977-10-19,1610612749,1610612743,MIL,DEN,Milwaukee Bucks,Denver Nuggets,MIL @ DEN,DEN vs. MIL,L,W,240,240,48,49,,,,,,,,,,,19,35,37,45,0.514,0.778,,,,,,,,,,,,,,,32.0,27.0,115,133,-18,18,0,0
0027700007,21977,1977-10-19,1610612746,1610612758,BUF,KCK,Buffalo Braves,Kansas City Kings,BUF vs. KCK,KCK @ BUF,W,L,240,240,38,37,,,,,,,,,,,36,34,43,41,0.837,0.829,,,,,,,,,,,,,,,34.0,29.0,112,108,4,-4,0,0
0027700008,21977,1977-10-19,1610612759,1610612738,SAN,BOS,San Antonio Spurs,Boston Celtics,SAN vs. BOS,BOS @ SAN,W,L,240,240,47,48,,,,,,,,,,,20,13,26,17,0.769,0.765,,,,,,,,,,,,,,,15.0,24.0,114,109,5,-5,0,0
0027700009,21977,1977-10-19,1610612744,1610612760,GOS,SEA,Golden State Warriors,Seattle SuperSonics,GOS vs. SEA,SEA @ GOS,W,L,240,240,49,34,,,,,,,,,,,18,16,27,34,0.667,0.471,,,,,,,,,,,,,,,29.0,26.0,116,84,32,-32,0,0
0027700010,21977,1977-10-19,1610612745,1610612741,HOU,CHI,Houston Rockets,Chicago Bulls,HOU vs. CHI,CHI @ HOU,L,W,240,240,44,46,,,,,,,,,,,15,15,20,19,0.75,0.789,,,,,,,,,,,,,,,26.0,20.0,103,107,-4,4,0,0
