GAME_ID,SEASON_ID,GAME_DATE,TEAM_ID_1,TEAM_ID_2,TEAM_ABBREVIATION_1,TEAM_ABBREVIATION_2,TEAM_NAME_1,TEAM_NAME_2,MATCHUP_1,MATCHUP_2,WL_1,WL_2,MIN_1,MIN_2,FGM_1,FGM_2,FGA_1,FGA_2,FG_PCT_1,FG_PCT_2,FG3M_1,FG3M_2,FG3A_1,FG3A_2,FG3_PCT_1,FG3_PCT_2,FTM_1,FTM_2,FTA_1,FTA_2,FT_PCT_1,FT_PCT_2,OREB_1,OREB_2,DREB_1,DREB_2,REB_1,REB_2,AST_1,AST_2,STL_1,STL_2,BLK_1,BLK_2,TOV_1,TOV_2,PF_1,PF_2,PTS_1,PTS_2,PLUS_MINUS_1,PLUS_MINUS_2,VIDEO_AVAILABLE_1,VIDEO_AVAILABLE_2
0027600004,21976,1976-10-21,1610612754,1610612738,IND,BOS,Indiana Pacers,Boston Celtics,IND vs. BOS,BOS @ IND,L,W,265,265,45,53,,,,,,,,,,,32,23,39,28,0.821,0.821,,,,,,,,,,,,,,,30.0,31.0,122,129,-7,7,0,0
0027600005,21976,1976-10-21,1610612746,1610612749,BUF,MIL,Buffalo Braves,Milwaukee Bucks,BUF @ MIL,MIL vs. BUF,W,L,240,240,49,46,,,,,,,,,,,35,20,44,29,0.795,0.69,,,,,,,,,,,,,,,22.0,34.0,133,112,21,-21,0,0
0027600006,21976,1976-10-21,1610612745,1610612737,HOU,ATL,Houston Rockets,Atlanta Hawks,HOU @ ATL,ATL vs. HOU,W,L,240,240,47,43,,,,,,,,,,,26,18,29,23,0.897,0.783,,,,,,,,,,,,,,,25.0,23.0,120,104,16,-16,0,0
0027600007,21976,1976-10-21,1610612752,1610612747,NYK,LAL,New York Knicks,Los Angeles Lakers,NYK vs. LAL,LAL @ NYK,W,L,240,240,43,42,,,,,,,,,,,16,13,19,19,0.842,0.684,,,,,,,,,,,,,,,22.0,21.0,102,97,5,-5,0,0
0027600008,21976,1976-10-22,1610612759,1610612755,SAN,PHL,San Antonio Spurs,Philadelphia 76ers,SAN @ PHL,PHL vs. SAN,W,L,240,240,45,43,,,,,,,,,,,31,32,40,52,0.775,0.615,,,,,,,,,,,,,,,32.0,34.0,121,118,3,-3,0,0
0027600009,21976,1976-10-22,1610612743,1610612754,DEN,IND,Denver Nuggets,Indiana Pacers,DEN @ IND,IND vs. DEN,W,L,240,240,49,40,,,,,,,,,,,25,30,39,39,0.641,0.769,,,,,,,,,,,,,,,31.0,29.0,123,110,13,-13,0,0
0027600010,21976,1976-10-22,1610612751,1610612744,NYN,GOS,New York Nets,Golden State Warriors,NYN @ GOS,GOS vs. NYN,W,L,240,240,41,41,,,,,,,,,,,22,21,29,31,0.759,0.677,,,,,,,,,,,,,,,26.0,26.0,104,103,1,-1,0,0
0027600011,21976,1976-10-22,1610612762,1610612756,NOJ,PHX,New Orleans Jazz,Phoenix Suns,NOJ vs. PHX,PHX @ NOJ,W,L,240,240,38,40,,,,,,,,,,,35,18,40,28,0.875,0.643,,,,,,,,,,,,,,,17.0,24.0,111,98,13,-13,0,0
0027600012,21976,1976-10-22,1610612765,1610612758,DET,KCK,Detroit Pistons,Kansas City Kings,DET @ KCK,KCK vs. DET,W,L,240,240,40,34,,,,,,,,,,,19,28,25,34,0.76,0.824,,,,,,,,,,,,,,,32.0,30.0,99,96,3,-3,0,0
0027600013,21976,1976-10-22,1610612741,1610612739,CHI,CLE,Chicago Bulls,Cleveland Cavaliers,CHI @ CLE,CLE vs. CHI,L,W,240,240,37,42,,,,,,,,,,,21,22,24,29,0.875,0.759,,,,,,,,,,,,,,,24.0,17.0,95,106,-11,11,0,0
0027600014,21976,1976-10-23,1610612745,1610612756,HOU,PHX,Houston Rockets,Phoenix Suns,HOU vs. PHX,PHX @ HOU,W,L,240,240,49,50,,,,,,,,,,,31,26,41,35,0.756,0.743,,,,,,,,,,,,,,,30.0,32.0,129,126,3,-3,0,0
0027600015,21976,1976-10-22,1610612747,1610612764,LAL,WAS,Los Angeles Lakers,Washington Bullets,LAL @ WAS,WAS vs. LAL,W,L,240,240,40,33,,,,,,,,,,,23,18,27,25,0.852,0.72,,,,,,,,,,,,,,,26.0,25.0,103,84,19,-19,0,0
0027600016,21976,1976-10-23,1610612738,1610612749,BOS,MIL,Boston Celtics,Milwaukee Bucks,BOS @ MIL,MIL vs. BOS,W,L,265,265,43,45,,,,,,,,,,,25,17,32,23,0.781,0.739,,,,,,,,,,,,,,,30.0,37.0,111,107,4,-4,0,0
0027600017,21976,1976-10-23,1610612755,1610612746,PHL,BUF,Philadelphia 76ers,Buffalo Braves,PHL @ BUF,BUF vs. PHL,L,W,240,240,41,38,,,,,,,,,,,23,32,30,49,0.767,0.653,,,,,,,,,,,,,,,33.0,30.0,105,108,-3,3,0,0
0027600018,21976,1976-10-23,1610612751,1610612757,NYN,POR,New York Nets,Portland Trail Blazers,NYN @ POR,POR vs. NYN,L,W,240,240,35,43,,,,,,,,,,,34,28,45,35,0.756,0.8,,,,,,,,,,,,,,,40.0,32.0,104,114,-10,10,0,0
0027600019,21976,1976-10-23,1610612743,1610612758,DEN,KCK,Denver Nuggets,Kansas City Kings,DEN vs. KCK,KCK @ DEN,W,L,240,240,43,43,,,,,,,,,,,34,13,47,20,0.723,0.65,,,,,,,,,,,,,,,27.0,34.0,120,99,21,-21,0,0
