GAME_ID,SEASON_ID,GAME_DATE,TEAM_ID_1,TEAM_ID_2,TEAM_ABBREVIATION_1,TEAM_ABBREVIATION_2,TEAM_NAME_1,TEAM_NAME_2,MATCHUP_1,MATCHUP_2,WL_1,WL_2,MIN_1,MIN_2,FGM_1,FGM_2,FGA_1,FGA_2,FG_PCT_1,FG_PCT_2,FG3M_1,FG3M_2,FG3A_1,FG3A_2,FG3_PCT_1,FG3_PCT_2,FTM_1,FTM_2,FTA_1,FTA_2,FT_PCT_1,FT_PCT_2,OREB_1,OREB_2,DREB_1,DREB_2,REB_1,REB_2,AST_1,AST_2,STL_1,STL_2,BLK_1,BLK_2,TOV_1,TOV_2,PF_1,PF_2,PTS_1,PTS_2,PLUS_MINUS_1,PLUS_MINUS_2,VIDEO_AVAILABLE_1,VIDEO_AVAILABLE_2
0026700001,21967,1967-12-09,1610612752,1610612765,NYK,DET,New York Knicks,Detroit Pistons,NYK vs. DET,DET @ NYK,L,W,240,240,47,44,,,,,,,,,,,27,36,41,41,0.659,0.878,,,,,,,,,,,,,,,29.0,31.0,121,124,-3,3,0,0
0026700002,21967,1967-10-13,1610612760,1610612744,SEA,SFW,Seattle SuperSonics,San Francisco Warriors,SEA @ SFW,SFW vs. SEA,L,W,240,240,50,61,,,,,,,,,,,16,22,25,26,0.64,0.846,,,,,,,,,,,,,,,21.0,19.0,116,144,-28,28,0,0
0026700003,21967,1967-10-14,1610612737,1610612745,STL,SDR,St. Louis Hawks,San Diego Rockets,STL @ SDR,SDR vs. STL,W,L,240,240,39,43,,,,,,,,,,,21,12,33,25,0.636,0.48,,,,,,,,,,,,,,,23.0,25.0,99,98,1,-1,0,0
0026700004,21967,1967-10-14,1610612741,1610612738,CHI,BOS,Chicago Bulls,Boston Celtics,CHI @ BOS,BOS vs. CHI,L,W,240,240,36,41,,,,,,,,,,,18,23,23,33,0.783,0.697,,,,,,,,,,,,,,,19.0,20.0,90,105,-15,15,0,0
0026700005,21967,1967-10-15,1610612744,1610612737,SFW,STL,San Francisco Warriors,St. Louis Hawks,SFW vs. STL,STL @ SFW,L,W,240,240,37,42,,,,,,,,,,,28,23,36,33,0.778,0.697,,,,,,,,,,,,,,,27.0,23.0,102,107,-5,5,0,0
0026700006,21967,1967-10-17,1610612744,1610612752,SFW,NYK,San Francisco Warriors,New York Knicks,SFW @ NYK,NYK vs. SFW,L,W,240,240,41,49,,,,,,,,,,,40,26,55,38,0.727,0.684,,,,,,,,,,,,,,,26.0,34.0,122,124,-2,2,0,0
0026700007,21967,1967-10-17,1610612758,1610612765,CIN,DET,Cincinnati Royals,Detroit Pistons,CIN @ DET,DET vs. CIN,L,W,240,240,38,56,,,,,,,,,,,32,19,46,36,0.696,0.528,,,,,,,,,,,,,,,24.0,28.0,108,131,-23,23,0,0
0026700008,21967,1967-10-17,1610612747,1610612741,LAL,CHI,Los Angeles Lakers,Chicago Bulls,LAL @ CHI,CHI vs. LAL,W,L,240,240,41,36,,,,,,,,,,,25,33,33,45,0.758,0.733,,,,,,,,,,,,,,,30.0,24.0,107,105,2,-2,0,0
0026700009,21967,1967-10-17,1610612737,1610612745,STL,SDR,St. Louis Hawks,San Diego Rockets,STL @ SDR,SDR vs. STL,W,L,240,240,43,43,,,,,,,,,,,37,19,41,33,0.902,0.576,,,,,,,,,,,,,,,24.0,26.0,123,105,18,-18,0,0
0026700010,21967,1967-10-18,1610612744,1610612758,SFW,CIN,San Francisco Warriors,Cincinnati Royals,SFW @ CIN,CIN vs. SFW,L,W,240,240,49,50,,,,,,,,,,,20,22,32,37,0.625,0.595,,,,,,,,,,,,,,,25.0,23.0,118,122,-4,4,0,0
