GAME_ID,SEASON_ID,GAME_DATE,TEAM_ID_1,TEAM_ID_2,TEAM_ABBREVIATION_1,TEAM_ABBREVIATION_2,TEAM_NAME_1,TEAM_NAME_2,MATCHUP_1,MATCHUP_2,WL_1,WL_2,MIN_1,MIN_2,FGM_1,FGM_2,FGA_1,FGA_2,FG_PCT_1,FG_PCT_2,FG3M_1,FG3M_2,FG3A_1,FG3A_2,FG3_PCT_1,FG3_PCT_2,FTM_1,FTM_2,FTA_1,FTA_2,FT_PCT_1,FT_PCT_2,OREB_1,OREB_2,DREB_1,DREB_2,REB_1,REB_2,AST_1,AST_2,STL_1,STL_2,BLK_1,BLK_2,TOV_1,TOV_2,PF_1,PF_2,PTS_1,PTS_2,PLUS_MINUS_1,PLUS_MINUS_2,VIDEO_AVAILABLE_1,VIDEO_AVAILABLE_2
0026500001,21965,1965-11-19,1610612747,1610612744,LAL,SFW,Los Angeles Lakers,San Francisco Warriors,LAL vs. SFW,SFW @ LAL,W,L,240,240,52,48,,,,,,,,,,,31,28,35,31,0.886,0.903,,,,,,,,,,,,,,,24.0,27.0,135,124,11,-11,0,0
0026500002,21965,1965-10-15,1610612747,1610612744,LAL,SFW,Los Angeles Lakers,San Francisco Warriors,LAL @ SFW,SFW vs. LAL,W,L,240,240,50,47,,,,,,,,,,,22,21,30,26,0.733,0.808,,,,,,,,,,,,,,,21.0,23.0,122,115,7,-7,0,0
0026500003,21965,1965-10-15,1610612737,1610612758,STL,CIN,St. Louis Hawks,Cincinnati Royals,STL @ CIN,CIN vs. STL,W,L,240,240,43,40,,,,,,,,,,,25,20,30,28,0.833,0.714,,,,,,,,,,,,,,,25.0,26.0,111,100,11,-11,0,0
0026500004,21965,1965-10-16,1610612765,1610612752,DET,NYK,Detroit Pistons,New York Knicks,DET @ NYK,NYK vs. DET,L,W,240,240,39,35,,,,,,,,,,,25,41,44,56,0.568,0.732,,,,,,,,,,,,,,,34.0,29.0,103,111,-8,8,0,0
0026500005,21965,1965-10-16,1610612755,1610612764,PHL,BLT,Philadelphia 76ers,Baltimore Bullets,PHL @ BLT,BLT vs. PHL,W,L,240,240,55,40,,,,,,,,,,,23,21,37,29,0.622,0.724,,,,,,,,,,,,,,,24.0,22.0,133,101,32,-32,0,0
0026500006,21965,1965-10-16,1610612758,1610612738,CIN,BOS,Cincinnati Royals,Boston Celtics,CIN @ BOS,BOS vs. CIN,L,W,240,240,35,37,,,,,,,,,,,28,28,37,35,0.757,0.8,,,,,,,,,,,,,,,21.0,25.0,98,102,-4,4,0,0
0026500007,21965,1965-10-16,1610612747,1610612737,LAL,STL,Los Angeles Lakers,St. Louis Hawks,LAL @ STL,STL vs. LAL,W,L,240,240,42,36,,,,,,,,,,,22,22,32,29,0.688,0.759,,,,,,,,,,,,,,,19.0,25.0,106,94,12,-12,0,0
0026500008,21965,1965-10-17,1610612758,1610612764,CIN,BLT,Cincinnati Royals,Baltimore Bullets,CIN vs. BLT,BLT @ CIN,W,L,240,240,51,49,,,,,,,,,,,42,26,50,45,0.84,0.578,,,,,,,,,,,,,,,30.0,35.0,144,124,20,-20,0,0
0026500009,21965,1965-10-19,1610612758,1610612744,CIN,SFW,Cincinnati Royals,San Francisco Warriors,CIN vs. SFW,SFW @ CIN,L,W,240,240,40,40,,,,,,,,,,,19,20,24,25,0.792,0.8,,,,,,,,,,,,,,,21.0,22.0,99,100,-1,1,0,0
0026500010,21965,1965-10-20,1610612752,1610612765,NYK,DET,New York Knicks,Detroit Pistons,NYK @ DET,DET vs. NYK,L,W,240,240,38,48,,,,,,,,,,,27,20,38,33,0.711,0.606,,,,,,,,,,,,,,,22.0,26.0,103,116,-13,13,0,0
0026500011,21965,1965-10-20,1610612737,1610612764,STL,BLT,St. Louis Hawks,Baltimore Bullets,STL @ BLT,BLT vs. STL,L,W,240,240,35,42,,,,,,,,,,,29,35,40,47,0.725,0.745,,,,,,,,,,,,,,,31.0,29.0,99,119,-20,20,0,0
0026500012,21965,1965-10-20,1610612747,1610612738,LAL,BOS,Los Angeles Lakers,Boston Celtics,LAL @ BOS,BOS vs. LAL,L,W,240,240,36,41,,,,,,,,,,,24,18,34,22,0.706,0.818,,,,,,,,,,,,,,,22.0,,96,100,-4,4,0,0
0026500013,21965,1965-10-23,1610612737,1610612738,STL,BOS,St. Louis Hawks,Boston Celtics,STL vs. BOS,BOS @ STL,W,L,240,240,45,41,,,,,,,,,,,30,28,39,35,0.769,0.8,,,,,,,,,,,,,,,25.0,28.0,120,110,10,-10,0,0
0026500014,21965,1965-10-23,1610612764,1610612744,BLT,SFW,Baltimore Bullets,San Francisco Warriors,BLT vs. SFW,SFW @ BLT,L,W,240,240,40,46,,,,,,,,,,,28,31,34,41,0.824,0.756,,,,,,,,,,,,,,,25.0,27.0,108,123,-15,15,0,0
0026500015,21965,1965-10-23,1610612755,1610612765,PHL,DET,Philadelphia 76ers,Detroit Pistons,PHL vs. DET,DET @ PHL,W,L,240,240,47,43,,,,,,,,,,,26,17,35,32,0.743,0.531,,,,,,,,,,,,,,,26.0,24.0,120,103,17,-17,0,0
0026500016,21965,1965-10-23,1610612752,1610612747,NYK,LAL,New York Knicks,Los Angeles Lakers,NYK vs. LAL,LAL @ NYK,W,L,240,240,44,33,,,,,,,,,,,18,35,28,44,0.643,0.795,,,,,,,,,,,,,,,25.0,26.0,106,101,5,-5,0,0
0026500017,21965,1965-10-26,1610612747,1610612752,LAL,NYK,Los Angeles Lakers,New York Knicks,LAL vs. NYK,NYK @ LAL,W,L,240,240,37,38,,,,,,,,,,,30,26,44,35,0.682,0.743,,,,,,,,,,,,,,,27.0,30.0,104,102,2,-2,0,0
0026500018,21965,1965-10-26,1610612764,1610612765,BLT,DET,Baltimore Bullets,Detroit Pistons,BLT @ DET,DET vs. BLT,W,L,240,240,46,39,,,,,,,,,,,25,20,34,40,0.735,0.5,,,,,,,,,,,,,,,31.0,28.0,117,98,19,-19,0,0
0026500019,21965,1965-10-27,1610612765,1610612764,DET,BLT,Detroit Pistons,Baltimore Bullets,DET @ BLT,BLT vs. DET,W,L,240,240,41,39,,,,,,,,,,,26,29,43,39,0.605,0.744,,,,,,,,,,,,,,,34.0,27.0,108,107,1,-1,0,0
0026500020,21965,1965-10-28,1610612752,1610612747,NYK,LAL,New York Knicks,Los Angeles Lakers,NYK @ LAL,LAL vs. NYK,L,W,240,240,42,50,,,,,,,,,,,32,40,45,56,0.711,0.714,,,,,,,,,,,,,,,35.0,30.0,116,140,-24,24,0,0
0026500021,21965,1965-10-28,1610612758,1610612738,CIN,BOS,Cincinnati Royals,Boston Celtics,CIN vs. BOS,BOS @ CIN,W,L,240,240,47,44,,,,,,,,,,,19,20,27,33,0.704,0.606,,,,,,,,,,,,,,,25.0,22.0,113,108,5,-5,0,0
0026500022,21965,1965-10-29,1610612758,1610612764,CIN,BLT,Cincinnati Royals,Baltimore Bullets,CIN @ BLT,BLT vs. CIN,W,L,240,240,49,44,,,,,,,,,,,33,33,47,44,0.702,0.75,,,,,,,,,,,,,,,31.0,33.0,131,121,10,-10,0,0
0026500023,21965,1965-10-29,1610612738,1610612765,BOS,DET,Boston Celtics,Detroit Pistons,BOS @ DET,DET vs. BOS,L,W,240,240,41,38,,,,,,,,,,,24,32,32,50,0.75,0.64,,,,,,,,,,,,,,,30.0,24.0,106,108,-2,2,0,0
0026500024,21965,1965-10-29,1610612744,1610612752,SFW,NYK,San Francisco Warriors,New York Knicks,SFW vs. NYK,NYK @ SFW,W,L,240,240,40,40,,,,,,,,,,,30,20,38,29,0.789,0.69,,,,,,,,,,,,,,,23.0,29.0,110,100,10,-10,0,0
0026500025,21965,1965-10-30,1610612744,1610612747,SFW,LAL,San Francisco Warriors,Los Angeles Lakers,SFW @ LAL,LAL vs. SFW,W,L,240,240,49,46,,,,,,,,,,,26,30,37,36,0.703,0.833,,,,,,,,,,,,,,,27.0,26.0,124,122,2,-2,0,0
0026500026,21965,1965-10-30,1610612758,1610612755,CIN,PHL,Cincinnati Royals,Philadelphia 76ers,CIN @ PHL,PHL vs. CIN,L,W,240,240,40,56,,,,,,,,,,,34,22,38,30,0.895,0.733,,,,,,,,,,,,,,,21.0,27.0,114,134,-20,20,0,0
0026500027,21965,1965-10-30,1610612737,1610612765,STL,DET,St. Louis Hawks,Detroit Pistons,STL vs. DET,DET @ STL,W,L,240,240,41,35,,,,,,,,,,,40,25,50,36,0.8,0.694,,,,,,,,,,,,,,,29.0,32.0,122,95,27,-27,0,0
