GAME_ID,SEASON_ID,GAME_DATE,TEAM_ID_1,TEAM_ID_2,TEAM_ABBREVIATION_1,TEAM_ABBREVIATION_2,TEAM_NAME_1,TEAM_NAME_2,MATCHUP_1,MATCHUP_2,WL_1,WL_2,MIN_1,MIN_2,FGM_1,FGM_2,FGA_1,FGA_2,FG_PCT_1,FG_PCT_2,FG3M_1,FG3M_2,FG3A_1,FG3A_2,FG3_PCT_1,FG3_PCT_2,FTM_1,FTM_2,FTA_1,FTA_2,FT_PCT_1,FT_PCT_2,OREB_1,OREB_2,DREB_1,DREB_2,REB_1,REB_2,AST_1,AST_2,STL_1,STL_2,BLK_1,BLK_2,TOV_1,TOV_2,PF_1,PF_2,PTS_1,PTS_2,PLUS_MINUS_1,PLUS_MINUS_2,VIDEO_AVAILABLE_1,VIDEO_AVAILABLE_2
0025000001,21950,1951-02-17,1610612747,1610612758,MNL,ROC,Minneapolis Lakers,Rochester Royals,MNL @ ROC,ROC vs. MNL,L,W,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,87,-5,5,0,0
0025000003,21950,1950-10-31,1610610036,1610612758,WAS,ROC,Washington Capitols,Rochester Royals,WAS @ ROC,ROC vs. WAS,L,W,0,0,26.0,27.0,,,,,,,,,,,18.0,24.0,23.0,31.0,0.783,0.774,,,,,,,,,,,,,,,,,70,78,-8,8,0,0
0025000004,21950,1950-11-01,1610610030,1610610036,INO,WAS,Indianapolis Olympians,Washington Capitols,INO @ WAS,WAS vs. INO,L,W,0,0,31.0,37.0,,,,,,,,,,,22.0,26.0,,,,,,,,,,,,,,,,,,,,,84,100,-16,16,0,0
0025000005,21950,1950-11-01,1610612738,1610612765,BOS,FTW,Boston Celtics,Ft. Wayne Zollner Pistons,BOS @ FTW,FTW vs. BOS,L,W,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,107,-23,23,0,0
0025000006,21950,1950-11-01,1610612747,1610610024,MNL,BAL,Minneapolis Lakers,Baltimore Bullets,MNL @ BAL,BAL vs. MNL,L,W,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,81,-10,10,0,0
0025000007,21950,1950-11-02,1610612765,1610612755,FTW,SYR,Ft. Wayne Zollner Pistons,Syracuse Nationals,FTW @ SYR,SYR vs. FTW,L,W,0,0,25.0,30.0,,,,,,,,,,,27.0,32.0,33.0,41.0,0.818,0.78,,,,,,,,,,,,,,,,,77,92,-15,15,0,0
0025000008,21950,1950-11-02,1610612737,1610612738,TCB,BOS,Tri-Cities Blackhawks,Boston Celtics,TCB vs. BOS,BOS @ TCB,W,L,0,0,30.0,19.0,,,,,,,,,,,19.0,27.0,30.0,47.0,0.633,0.574,,,,,,,,,,,,,,,,,79,65,14,-14,0,0
0025000009,21950,1950-11-04,1610610024,1610610030,BAL,INO,Baltimore Bullets,Indianapolis Olympians,BAL vs. INO,INO @ BAL,W,L,0,0,35.0,32.0,,,,,,,,,,,32.0,22.0,38.0,35.0,0.842,0.629,,,,,,,,,,,,,,,,,102,86,16,-16,0,0
0025000010,21950,1950-11-04,1610612747,1610610036,MNL,WAS,Minneapolis Lakers,Washington Capitols,MNL @ WAS,WAS vs. MNL,W,L,0,0,35.0,,,,,,,,,,,,21.0,,26.0,,0.808,,,,,,,,,,,,,,,,,,91,85,6,-6,0,0
0025000011,21950,1950-11-04,1610612752,1610612737,NYK,TCB,New York Knicks,Tri-Cities Blackhawks,NYK @ TCB,TCB vs. NYK,L,W,0,0,30.0,30.0,,,,,,,,,,,16.0,27.0,34.0,38.0,0.471,0.711,,,,,,,,,,,,,,,,,76,87,-11,11,0,0
