GAME_ID,SEASON_ID,GAME_DATE,TEAM_ID_1,TEAM_ID_2,TEAM_ABBREVIATION_1,TEAM_ABBREVIATION_2,TEAM_NAME_1,TEAM_NAME_2,MATCHUP_1,MATCHUP_2,WL_1,WL_2,MIN_1,MIN_2,FGM_1,FGM_2,FGA_1,FGA_2,FG_PCT_1,FG_PCT_2,FG3M_1,FG3M_2,FG3A_1,FG3A_2,FG3_PCT_1,FG3_PCT_2,FTM_1,FTM_2,FTA_1,FTA_2,FT_PCT_1,FT_PCT_2,OREB_1,OREB_2,DREB_1,DREB_2,REB_1,REB_2,AST_1,AST_2,STL_1,STL_2,BLK_1,BLK_2,TOV_1,TOV_2,PF_1,PF_2,PTS_1,PTS_2,PLUS_MINUS_1,PLUS_MINUS_2,VIDEO_AVAILABLE_1,VIDEO_AVAILABLE_2
0027900012,21979,1979-10-13,1610612737,1610612754,ATL,IND,Atlanta Hawks,Indiana Pacers,ATL @ IND,IND vs. ATL,L,W,240,240,39,47,,,,,0,1,,,,,23,20,39,26,0.59,0.769,,,,,,,,,,,,,,,27.0,30.0,101,115,-14,14,0,0
0027900013,21979,1979-10-13,1610612745,1610612755,HOU,PHL,Houston Rockets,Philadelphia 76ers,HOU @ PHL,PHL vs. HOU,L,W,240,240,38,46,,,,,0,0,,,,,29,21,40,26,0.725,0.808,,,,,,,,,,,,,,,24.0,32.0,105,113,-8,8,0,0
0027900014,21979,1979-10-13,1610612752,1610612764,NYK,WAS,New York Knicks,Washington Bullets,NYK vs. WAS,WAS @ NYK,W,L,265,265,46,39,,,,,0,0,,,,,33,40,46,46,0.717,0.87,,,,,,,,,,,,,,,34.0,31.0,125,118,7,-7,0,0
0027900015,21979,1979-10-13,1610612738,1610612739,BOS,CLE,Boston Celtics,Cleveland Cavaliers,BOS @ CLE,CLE vs. BOS,W,L,240,240,50,46,,,,,0,1,,,,,39,24,48,30,0.813,0.8,,,,,,,,,,,,,,,30.0,36.0,139,117,22,-22,0,0
0027900016,21979,1979-10-13,1610612741,1610612744,CHI,GOS,Chicago Bulls,Golden State Warriors,CHI @ GOS,GOS vs. CHI,W,L,265,265,40,40,,,,,0,0,,,,,22,16,33,25,0.667,0.64,,,,,,,,,,,,,,,21.0,29.0,102,96,6,-6,0,0
0027900017,21979,1979-10-14,1610612741,1610612756,CHI,PHX,Chicago Bulls,Phoenix Suns,CHI @ PHX,PHX vs. CHI,L,W,240,240,40,41,,,,,3,1,,,,,19,29,26,40,0.731,0.725,,,,,,,,,,,,,,,28.0,22.0,102,112,-10,10,0,0
0027900018,21979,1979-10-14,1610612743,1610612757,DEN,POR,Denver Nuggets,Portland Trail Blazers,DEN @ POR,POR vs. DEN,L,W,240,240,37,47,,,,,0,1,,,,,19,14,27,19,0.704,0.737,,,,,,,,,,,,,,,22.0,19.0,93,109,-16,16,0,0
0027900019,21979,1979-10-14,1610612760,1610612746,SEA,SDC,Seattle SuperSonics,San Diego Clippers,SEA @ SDC,SDC vs. SEA,L,W,240,240,38,38,,,,,0,1,,,,,17,21,22,34,0.773,0.618,,,,,,,,,,,,,,,26.0,20.0,93,98,-5,5,0,0
0027900020,21979,1979-10-15,1610612749,1610612762,MIL,UTH,Milwaukee Bucks,Utah Jazz,MIL @ UTH,UTH vs. MIL,W,L,240,240,55,42,,,,,0,0,,,,,21,23,22,31,0.955,0.742,,,,,,,,,,,,,,,26.0,24.0,131,107,24,-24,0,0
0027900021,21979,1979-10-16,1610612751,1610612754,NJN,IND,New Jersey Nets,Indiana Pacers,NJN @ IND,IND vs. NJN,L,W,240,240,38,46,,,,,1,0,,,,,23,21,27,31,0.852,0.677,,,,,,,,,,,,,,,23.0,21.0,100,113,-13,13,0,0
0027900022,21979,1979-10-16,1610612757,1610612746,POR,SDC,Portland Trail Blazers,San Diego Clippers,POR vs. SDC,SDC @ POR,W,L,240,240,35,32,,,,,0,1,,,,,18,16,21,23,0.857,0.696,,,,,,,,,,,,,,,23.0,20.0,88,81,7,-7,0,0
0027900023,21979,1979-10-16,1610612752,1610612745,NYK,HOU,New York Knicks,Houston Rockets,NYK vs. HOU,HOU @ NYK,W,L,240,240,53,42,,,,,0,1,,,,,20,36,28,47,0.714,0.766,,,,,,,,,,,,,,,31.0,24.0,126,121,5,-5,0,0
0027900024,21979,1979-10-16,1610612737,1610612759,ATL,SAN,Atlanta Hawks,San Antonio Spurs,ATL vs. SAN,SAN @ ATL,L,W,240,240,47,48,,,,,1,0,,,,,21,22,25,29,0.84,0.759,,,,,,,,,,,,,,,30.0,25.0,116,118,-2,2,0,0
0027900025,21979,1979-10-16,1610612765,1610612739,DET,CLE,Detroit Pistons,Cleveland Cavaliers,DET @ CLE,CLE vs. DET,L,W,240,240,47,61,,,,,1,0,,,,,22,15,27,23,0.815,0.652,,,,,,,,,,,,,,,25.0,24.0,117,137,-20,20,0,0
0027900026,21979,1979-10-16,1610612743,1610612744,DEN,GOS,Denver Nuggets,Golden State Warriors,DEN vs. GOS,GOS @ DEN,L,W,240,240,40,44,,,,,1,0,,,,,25,20,33,26,0.758,0.769,,,,,,,,,,,,,,,26.0,30.0,106,108,-2,2,0,0
0027900027,21979,1979-10-16,1610612756,1610612760,PHX,SEA,Phoenix Suns,Seattle SuperSonics,PHX vs. SEA,SEA @ PHX,W,L,240,240,41,37,,,,,1,3,,,,,19,9,26,29,0.731,0.31,,,,,,,,,,,,,,,20.0,22.0,102,86,16,-16,0,0
0027900028,21979,1979-10-16,1610612747,1610612741,LAL,CHI,Los Angeles Lakers,Chicago Bulls,LAL vs. CHI,CHI @ LAL,W,L,240,240,40,40,,,,,0,2,,,,,25,14,30,21,0.833,0.667,,,,,,,,,,,,,,,22.0,27.0,105,96,9,-9,0,0
0027900029,21979,1979-10-17,1610612749,1610612743,MIL,DEN,Milwaukee Bucks,Denver Nuggets,MIL vs. DEN,DEN @ MIL,W,L,240,240,49,31,,,,,0,0,,,,,27,35,32,49,0.844,0.714,,,,,,,,,,,,,,,30.0,28.0,125,97,28,-28,0,0
0027900030,21979,1979-10-17,1610612764,1610612737,WAS,ATL,Washington Bullets,Atlanta Hawks,WAS vs. ATL,ATL @ WAS,W,L,240,240,40,40,,,,,0,0,,,,,20,17,26,20,0.769,0.85,,,,,,,,,,,,,,,21.0,28.0,100,97,3,-3,0,0
0027900031,21979,1979-10-17,1610612745,1610612754,HOU,IND,Houston Rockets,Indiana Pacers,HOU vs. IND,IND @ HOU,W,L,240,240,45,49,,,,,0,1,,,,,26,13,31,20,0.839,0.65,,,,,,,,,,,,,,,20.0,26.0,116,112,4,-4,0,0
0027900032,21979,1979-10-17,1610612738,1610612739,BOS,CLE,Boston Celtics,Cleveland Cavaliers,BOS vs. CLE,CLE @ BOS,W,L,240,240,49,44,,,,,0,0,,,,,29,20,43,24,0.674,0.833,,,,,,,,,,,,,,,21.0,25.0,127,108,19,-19,0,0
0027900033,21979,1979-10-17,1610612760,1610612747,SEA,LAL,Seattle SuperSonics,Los Angeles Lakers,SEA vs. LAL,LAL @ SEA,W,L,240,240,45,45,,,,,1,1,,,,,21,19,27,24,0.778,0.792,,,,,,,,,,,,,,,26.0,26.0,112,110,2,-2,0,0
0027900034,21979,1979-10-17,1610612744,1610612758,GOS,KCK,Golden State Warriors,Kansas City Kings,GOS @ KCK,KCK vs. GOS,W,L,240,240,47,43,,,,,1,0,,,,,12,8,15,11,0.8,0.727,,,,,,,,,,,,,,,20.0,17.0,107,94,13,-13,0,0
0027900035,21979,1979-10-17,1610612755,1610612751,PHL,NJN,Philadelphia 76ers,New Jersey Nets,PHL @ NJN,NJN vs. PHL,W,L,240,240,45,36,,,,,0,0,,,,,23,16,29,25,0.793,0.64,,,,,,,,,,,,,,,24.0,28.0,113,88,25,-25,0,0
0027900036,21979,1979-10-18,1610612741,1610612746,CHI,SDC,Chicago Bulls,San Diego Clippers,CHI @ SDC,SDC vs. CHI,L,W,240,240,43,41,,,,,0,0,,,,,21,29,27,34,0.778,0.853,,,,,,,,,,,,,,,29.0,24.0,107,111,-4,4,0,0
0027900037,21979,1979-10-18,1610612759,1610612739,SAN,CLE,San Antonio Spurs,Cleveland Cavaliers,SAN @ CLE,CLE vs. SAN,L,W,240,240,53,58,,,,,1,0,,,,,27,25,29,32,0.931,0.781,,,,,,,,,,,,,,,28.0,26.0,134,141,-7,7,0,0
0027900038,21979,1979-10-18,1610612765,1610612752,DET,NYK,Detroit Pistons,New York Knicks,DET vs. NYK,NYK @ DET,W,L,240,240,52,51,,,,,0,1,,,,,25,12,34,12,0.735,1.0,,,,,,,,,,,,,,,15.0,26.0,129,115,14,-14,0,0
0027900039,21979,1979-10-18,1610612757,1610612762,POR,UTH,Portland Trail Blazers,Utah Jazz,POR @ UTH,UTH vs. POR,W,L,240,240,37,40,,,,,0,0,,,,,33,12,42,19,0.786,0.632,,,,,,,,,,,,,,,23.0,31.0,107,92,15,-15,0,0
0027900040,21979,1979-10-18,1610612737,1610612754,ATL,IND,Atlanta Hawks,Indiana Pacers,ATL vs. IND,IND @ ATL,W,L,240,240,48,34,,,,,0,0,,,,,19,17,22,25,0.864,0.68,,,,,,,,,,,,,,,20.0,22.0,115,85,30,-30,0,0
0027900041,21979,1979-10-19,1610612752,1610612751,NYK,NJN,New York Knicks,New Jersey Nets,NYK @ NJN,NJN vs. NYK,W,L,240,240,44,40,,,,,1,0,,,,,22,26,35,33,0.629,0.788,,,,,,,,,,,,,,,26.0,25.0,111,106,5,-5,0,0
0027900042,21979,1979-10-19,1610612747,1610612757,LAL,POR,Los Angeles Lakers,Portland Trail Blazers,LAL vs. POR,POR @ LAL,L,W,240,240,28,42,,,,,1,0,,,,,25,15,37,15,0.676,1.0,,,,,,,,,,,,,,,20.0,28.0,82,99,-17,17,0,0
0027900043,21979,1979-10-19,1610612758,1610612743,KCK,DEN,Kansas City Kings,Denver Nuggets,KCK @ DEN,DEN vs. KCK,W,L,240,240,42,32,,,,,0,0,,,,,23,20,35,33,0.657,0.606,,,,,,,,,,,,,,,25.0,29.0,107,84,23,-23,0,0
0027900044,21979,1979-10-19,1610612749,1610612756,MIL,PHX,Milwaukee Bucks,Phoenix Suns,MIL vs. PHX,PHX @ MIL,W,L,240,240,34,36,,,,,0,1,,,,,27,21,28,30,0.964,0.7,,,,,,,,,,,,,,,25.0,23.0,95,94,1,-1,0,0
0027900045,21979,1979-10-19,1610612764,1610612738,WAS,BOS,Washington Bullets,Boston Celtics,WAS @ BOS,BOS vs. WAS,L,W,240,240,32,51,,,,,3,1,,,,,26,27,32,31,0.813,0.871,,,,,,,,,,,,,,,23.0,23.0,93,130,-37,37,0,0
0027900046,21979,1979-10-19,1610612746,1610612760,SDC,SEA,San Diego Clippers,Seattle SuperSonics,SDC @ SEA,SEA vs. SDC,L,W,240,240,35,43,,,,,1,1,,,,,27,19,33,25,0.818,0.76,,,,,,,,,,,,,,,23.0,22.0,98,106,-8,8,0,0
0027900047,21979,1979-10-19,1610612765,1610612755,DET,PHL,Detroit Pistons,Philadelphia 76ers,DET @ PHL,PHL vs. DET,L,W,240,240,39,44,,,,,2,1,,,,,24,23,33,29,0.727,0.793,,,,,,,,,,,,,,,26.0,25.0,104,112,-8,8,0,0
0027900048,21979,1979-10-20,1610612737,1610612745,ATL,HOU,Atlanta Hawks,Houston Rockets,ATL @ HOU,HOU vs. ATL,L,W,240,240,44,39,,,,,0,1,,,,,14,28,20,34,0.7,0.824,,,,,,,,,,,,,,,,,102,107,-5,5,0,0
0027900049,21979,1979-10-20,1610612756,1610612741,PHX,CHI,Phoenix Suns,Chicago Bulls,PHX @ CHI,CHI vs. PHX,L,W,240,240,37,41,,,,,0,0,,,,,30,34,45,41,0.667,0.829,,,,,,,,,,,,,,,35.0,36.0,104,116,-12,12,0,0
0027900050,21979,1979-10-20,1610612744,1610612762,GOS,UTH,Golden State Warriors,Utah Jazz,GOS vs. UTH,UTH @ GOS,W,L,240,240,43,43,,,,,1,1,,,,,14,9,19,16,0.737,0.563,,,,,,,,,,,,,,,19.0,24.0,101,96,5,-5,0,0
0027900051,21979,1979-10-20,1610612759,1610612739,SAN,CLE,San Antonio Spurs,Cleveland Cavaliers,SAN vs. CLE,CLE @ SAN,W,L,240,240,51,49,,,,,0,2,,,,,27,27,37,31,0.73,0.871,,,,,,,,,,,,,,,30.0,31.0,129,127,2,-2,0,0
0027900052,21979,1979-10-20,1610612738,1610612754,BOS,IND,Boston Celtics,Indiana Pacers,BOS @ IND,IND vs. BOS,L,W,265,265,47,48,,,,,0,1,,,,,34,34,42,40,0.81,0.85,,,,,,,,,,,,,,,35.0,32.0,128,131,-3,3,0,0
0027900053,21979,1979-10-20,1610612752,1610612755,NYK,PHL,New York Knicks,Philadelphia 76ers,NYK vs. PHL,PHL @ NYK,L,W,240,240,47,56,,,,,1,1,,,,,16,23,20,27,0.8,0.852,,,,,,,,,,,,,,,21.0,17.0,111,136,-25,25,0,0
0027900054,21979,1979-10-20,1610612764,1610612765,WAS,DET,Washington Bullets,Detroit Pistons,WAS vs. DET,DET @ WAS,W,L,240,240,51,49,,,,,0,1,,,,,15,7,20,15,0.75,0.467,,,,,,,,,,,,,,,16.0,22.0,117,106,11,-11,0,0
0027900055,21979,1979-10-21,1610612758,1610612756,KCK,PHX,Kansas City Kings,Phoenix Suns,KCK vs. PHX,PHX @ KCK,W,L,240,240,51,29,,,,,0,0,,,,,20,27,25,40,0.8,0.675,,,,,,,,,,,,,,,33.0,30.0,122,85,37,-37,0,0
0027900056,21979,1979-10-21,1610612749,1610612741,MIL,CHI,Milwaukee Bucks,Chicago Bulls,MIL vs. CHI,CHI @ MIL,W,L,240,240,48,48,,,,,0,2,,,,,17,13,25,18,0.68,0.722,,,,,,,,,,,,,,,25.0,23.0,113,111,2,-2,0,0
0027900057,21979,1979-10-21,1610612744,1610612757,GOS,POR,Golden State Warriors,Portland Trail Blazers,GOS @ POR,POR vs. GOS,L,W,240,240,29,37,,,,,0,0,,,,,16,17,21,23,0.762,0.739,,,,,,,,,,,,,,,17.0,22.0,74,91,-17,17,0,0
0027900058,21979,1979-10-21,1610612760,1610612747,SEA,LAL,Seattle SuperSonics,Los Angeles Lakers,SEA @ LAL,LAL vs. SEA,L,W,240,240,39,44,,,,,2,0,,,,,17,18,26,25,0.654,0.72,,,,,,,,,,,,,,,22.0,22.0,97,106,-9,9,0,0
0027900059,21979,1979-10-22,1610612746,1610612762,SDC,UTH,San Diego Clippers,Utah Jazz,SDC @ UTH,UTH vs. SDC,L,W,240,240,45,47,,,,,0,0,,,,,19,16,24,19,0.792,0.842,,,,,,,,,,,,,,,20.0,26.0,109,110,-1,1,0,0
0027900060,21979,1979-10-23,1610612757,1610612758,POR,KCK,Portland Trail Blazers,Kansas City Kings,POR vs. KCK,KCK @ POR,W,L,240,240,40,38,,,,,0,3,,,,,10,9,14,14,0.714,0.643,,,,,,,,,,,,,,,16.0,22.0,90,88,2,-2,0,0
0027900061,21979,1979-10-23,1610612743,1610612746,DEN,SDC,Denver Nuggets,San Diego Clippers,DEN @ SDC,SDC vs. DEN,L,W,240,240,48,54,,,,,1,2,,,,,30,22,42,30,0.714,0.733,,,,,,,,,,,,,,,24.0,30.0,127,132,-5,5,0,0
0027900062,21979,1979-10-23,1610612739,1610612737,CLE,ATL,Cleveland Cavaliers,Atlanta Hawks,CLE vs. ATL,ATL @ CLE,L,W,240,240,47,51,,,,,0,0,,,,,17,19,29,25,0.586,0.76,,,,,,,,,,,,,,,26.0,28.0,111,121,-10,10,0,0
0027900063,21979,1979-10-23,1610612749,1610612756,MIL,PHX,Milwaukee Bucks,Phoenix Suns,MIL @ PHX,PHX vs. MIL,W,L,240,240,46,42,,,,,0,2,,,,,22,22,31,29,0.71,0.759,,,,,,,,,,,,,,,27.0,26.0,114,108,6,-6,0,0
0027900064,21979,1979-10-23,1610612752,1610612754,NYK,IND,New York Knicks,Indiana Pacers,NYK vs. IND,IND @ NYK,W,L,240,240,52,47,,,,,0,1,,,,,32,17,40,28,0.8,0.607,,,,,,,,,,,,,,,26.0,27.0,136,112,24,-24,0,0
0027900065,21979,1979-10-23,1610612759,1610612738,SAN,BOS,San Antonio Spurs,Boston Celtics,SAN vs. BOS,BOS @ SAN,W,L,240,240,55,52,,,,,0,2,,,,,19,14,25,21,0.76,0.667,,,,,,,,,,,,,,,20.0,25.0,129,120,9,-9,0,0
0027900066,21979,1979-10-23,1610612762,1610612747,UTH,LAL,Utah Jazz,Los Angeles Lakers,UTH @ LAL,LAL vs. UTH,L,W,240,240,35,42,,,,,0,0,,,,,17,18,24,24,0.708,0.75,,,,,,,,,,,,,,,23.0,18.0,87,102,-15,15,0,0
0027900067,21979,1979-10-23,1610612741,1610612751,CHI,NJN,Chicago Bulls,New Jersey Nets,CHI vs. NJN,NJN @ CHI,W,L,240,240,40,41,,,,,0,0,,,,,28,21,42,27,0.667,0.778,,,,,,,,,,,,,,,26.0,27.0,108,103,5,-5,0,0
0027900068,21979,1979-10-24,1610612739,1610612737,CLE,ATL,Cleveland Cavaliers,Atlanta Hawks,CLE @ ATL,ATL vs. CLE,L,W,240,240,44,47,,,,,0,0,,,,,30,34,37,39,0.811,0.872,,,,,,,,,,,,,,,28.0,25.0,118,128,-10,10,0,0
0027900069,21979,1979-10-24,1610612764,1610612765,WAS,DET,Washington Bullets,Detroit Pistons,WAS @ DET,DET vs. WAS,L,W,240,240,40,40,,,,,0,0,,,,,23,24,29,28,0.793,0.857,,,,,,,,,,,,,,,24.0,23.0,103,104,-1,1,0,0
0027900070,21979,1979-10-24,1610612744,1610612756,GOS,PHX,Golden State Warriors,Phoenix Suns,GOS vs. PHX,PHX @ GOS,L,W,265,265,46,49,,,,,3,0,,,,,13,12,23,19,0.565,0.632,,,,,,,,,,,,,,,20.0,18.0,108,110,-2,2,0,0
0027900071,21979,1979-10-24,1610612757,1610612743,POR,DEN,Portland Trail Blazers,Denver Nuggets,POR @ DEN,DEN vs. POR,W,L,240,240,35,34,,,,,0,1,,,,,18,18,24,28,0.75,0.643,,,,,,,,,,,,,,,25.0,24.0,88,87,1,-1,0,0
0027900072,21979,1979-10-24,1610612745,1610612738,HOU,BOS,Houston Rockets,Boston Celtics,HOU vs. BOS,BOS @ HOU,L,W,240,240,40,41,,,,,0,1,,,,,19,17,27,29,0.704,0.586,,,,,,,,,,,,,,,23.0,26.0,99,100,-1,1,0,0
0027900073,21979,1979-10-24,1610612755,1610612754,PHL,IND,Philadelphia 76ers,Indiana Pacers,PHL vs. IND,IND @ PHL,W,L,240,240,51,43,,,,,1,0,,,,,29,24,34,31,0.853,0.774,,,,,,,,,,,,,,,26.0,31.0,132,110,22,-22,0,0
0027900074,21979,1979-10-24,1610612760,1610612758,SEA,KCK,Seattle SuperSonics,Kansas City Kings,SEA vs. KCK,KCK @ SEA,W,L,240,240,41,37,,,,,0,0,,,,,23,18,33,27,0.697,0.667,,,,,,,,,,,,,,,23.0,26.0,105,92,13,-13,0,0
0027900075,21979,1979-10-25,1610612749,1610612746,MIL,SDC,Milwaukee Bucks,San Diego Clippers,MIL @ SDC,SDC vs. MIL,W,L,240,240,50,45,,,,,1,0,,,,,17,25,27,30,0.63,0.833,,,,,,,,,,,,,,,25.0,24.0,118,115,3,-3,0,0
0027900076,21979,1979-10-25,1610612741,1610612762,CHI,UTH,Chicago Bulls,Utah Jazz,CHI @ UTH,UTH vs. CHI,L,W,240,240,37,48,,,,,1,2,,,,,30,15,36,26,0.833,0.577,,,,,,,,,,,,,,,25.0,29.0,105,113,-8,8,0,0
0027900077,21979,1979-10-26,1610612751,1610612737,NJN,ATL,New Jersey Nets,Atlanta Hawks,NJN vs. ATL,ATL @ NJN,L,W,240,240,35,33,,,,,0,0,,,,,20,28,32,38,0.625,0.737,,,,,,,,,,,,,,,31.0,25.0,90,94,-4,4,0,0
0027900078,21979,1979-10-26,1610612756,1610612760,PHX,SEA,Phoenix Suns,Seattle SuperSonics,PHX @ SEA,SEA vs. PHX,W,L,240,240,36,39,,,,,0,0,,,,,20,8,25,16,0.8,0.5,,,,,,,,,,,,,,,20.0,24.0,92,86,6,-6,0,0
0027900079,21979,1979-10-26,1610612755,1610612752,PHL,NYK,Philadelphia 76ers,New York Knicks,PHL vs. NYK,NYK @ PHL,W,L,240,240,49,51,,,,,1,0,,,,,28,14,32,22,0.875,0.636,,,,,,,,,,,,,,,18.0,29.0,127,116,11,-11,0,0
0027900080,21979,1979-10-26,1610612757,1610612741,POR,CHI,Portland Trail Blazers,Chicago Bulls,POR vs. CHI,CHI @ POR,W,L,240,240,38,31,,,,,0,0,,,,,19,31,26,34,0.731,0.912,,,,,,,,,,,,,,,25.0,28.0,95,93,2,-2,0,0
0027900081,21979,1979-10-26,1610612765,1610612759,DET,SAN,Detroit Pistons,San Antonio Spurs,DET vs. SAN,SAN @ DET,L,W,240,240,45,55,,,,,1,1,,,,,22,18,33,24,0.667,0.75,,,,,,,,,,,,,,,24.0,29.0,113,129,-16,16,0,0
0027900082,21979,1979-10-26,1610612764,1610612754,WAS,IND,Washington Bullets,Indiana Pacers,WAS @ IND,IND vs. WAS,L,W,240,240,45,49,,,,,1,0,,,,,17,20,23,26,0.739,0.769,,,,,,,,,,,,,,,24.0,23.0,108,118,-10,10,0,0
0027900083,21979,1979-10-26,1610612747,1610612758,LAL,KCK,Los Angeles Lakers,Kansas City Kings,LAL vs. KCK,KCK @ LAL,W,L,240,240,47,46,,,,,0,0,,,,,22,12,26,20,0.846,0.6,,,,,,,,,,,,,,,27.0,28.0,116,104,12,-12,0,0
0027900084,21979,1979-10-27,1610612743,1610612762,DEN,UTH,Denver Nuggets,Utah Jazz,DEN vs. UTH,UTH @ DEN,W,L,240,240,44,40,,,,,1,1,,,,,27,15,37,16,0.73,0.938,,,,,,,,,,,,,,,21.0,28.0,116,96,20,-20,0,0
0027900085,21979,1979-10-27,1610612749,1610612765,MIL,DET,Milwaukee Bucks,Detroit Pistons,MIL vs. DET,DET @ MIL,W,L,240,240,55,47,,,,,2,1,,,,,20,23,26,31,0.769,0.742,,,,,,,,,,,,,,,25.0,18.0,132,118,14,-14,0,0
0027900086,21979,1979-10-27,1610612752,1610612751,NYK,NJN,New York Knicks,New Jersey Nets,NYK vs. NJN,NJN @ NYK,W,L,240,240,35,32,,,,,0,2,,,,,24,26,33,34,0.727,0.765,,,,,,,,,,,,,,,31.0,29.0,94,92,2,-2,0,0
0027900087,21979,1979-10-27,1610612738,1610612737,BOS,ATL,Boston Celtics,Atlanta Hawks,BOS @ ATL,ATL vs. BOS,W,L,240,240,40,39,,,,,1,0,,,,,19,17,28,22,0.679,0.773,,,,,,,,,,,,,,,21.0,23.0,100,95,5,-5,0,0
0027900088,21979,1979-10-27,1610612746,1610612760,SDC,SEA,San Diego Clippers,Seattle SuperSonics,SDC vs. SEA,SEA @ SDC,W,L,240,240,44,44,,,,,1,0,,,,,21,17,26,28,0.808,0.607,,,,,,,,,,,,,,,24.0,23.0,110,105,5,-5,0,0
0027900089,21979,1979-10-27,1610612759,1610612754,SAN,IND,San Antonio Spurs,Indiana Pacers,SAN vs. IND,IND @ SAN,W,L,240,240,50,47,,,,,0,2,,,,,28,25,34,37,0.824,0.676,,,,,,,,,,,,,,,25.0,25.0,128,121,7,-7,0,0
0027900090,21979,1979-10-27,1610612744,1610612758,GOS,KCK,Golden State Warriors,Kansas City Kings,GOS vs. KCK,KCK @ GOS,W,L,240,240,37,34,,,,,0,0,,,,,27,27,34,34,0.794,0.794,,,,,,,,,,,,,,,29.0,28.0,101,95,6,-6,0,0
