GAME_ID,SEASON_ID,GAME_DATE,TEAM_ID_1,TEAM_ID_2,TEAM_ABBREVIATION_1,TEAM_ABBREVIATION_2,TEAM_NAME_1,TEAM_NAME_2,MATCHUP_1,MATCHUP_2,WL_1,WL_2,MIN_1,MIN_2,FGM_1,FGM_2,FGA_1,FGA_2,FG_PCT_1,FG_PCT_2,FG3M_1,FG3M_2,FG3A_1,FG3A_2,FG3_PCT_1,FG3_PCT_2,FTM_1,FTM_2,FTA_1,FTA_2,FT_PCT_1,FT_PCT_2,OREB_1,OREB_2,DREB_1,DREB_2,REB_1,REB_2,AST_1,AST_2,STL_1,STL_2,BLK_1,BLK_2,TOV_1,TOV_2,PF_1,PF_2,PTS_1,PTS_2,PLUS_MINUS_1,PLUS_MINUS_2,VIDEO_AVAILABLE_1,VIDEO_AVAILABLE_2
0024800001,21948,1948-11-01,1610610034,1610610029,BOM,JET,St. Louis Bombers,Indianapolis Jets,BOM @ JET,JET vs. BOM,L,W,0,0,35,30,,,,,,,,,,,10,24,24.0,32.0,0.417,0.75,,,,,,,,,,,,,,,26.0,22.0,80,84,-4,4,0,0
0024800002,21948,1948-11-03,1610612752,1610612765,NYK,FTW,New York Knicks,Ft. Wayne Zollner Pistons,NYK @ FTW,FTW vs. NYK,W,L,0,0,28,26,,,,,,,,,,,24,24,29.0,34.0,0.828,0.706,,,,,,,,,,,,,,,,,80,76,4,-4,0,0
0024800003,21948,1948-11-03,1610612744,1610610036,PHW,WAS,Philadelphia Warriors,Washington Capitols,PHW @ WAS,WAS vs. PHW,L,W,0,0,28,28,,,,,,,,,,,14,21,,,,,,,,,,,,,,,,,,,,,70,77,-7,7,0,0
0024800004,21948,1948-11-04,1610610032,1610610036,PRO,WAS,Providence Steamrollers,Washington Capitols,PRO vs. WAS,WAS @ PRO,L,W,0,0,33,32,,,,,,,,,,,29,35,42.0,45.0,0.69,0.778,,,,,,,,,,,,,,,,,95,99,-4,4,0,0
0024800005,21948,1948-11-04,1610612744,1610612738,PHW,BOS,Philadelphia Warriors,Boston Celtics,PHW vs. BOS,BOS @ PHW,W,L,0,0,36,26,,,,,,,,,,,22,21,28.0,32.0,0.786,0.656,,,,,,,,,,,,,,,,,94,73,21,-21,0,0
0024800006,21948,1948-11-04,1610612747,1610610024,MNL,BAL,Minneapolis Lakers,Baltimore Bullets,MNL @ BAL,BAL vs. MNL,W,L,0,0,28,24,,,,,,,,,,,28,24,35.0,34.0,0.8,0.706,,,,,,,,,,,,,,,,,84,72,12,-12,0,0
0024800007,21948,1948-11-05,1610610029,1610612752,JET,NYK,Indianapolis Jets,New York Knicks,JET vs. NYK,NYK @ JET,L,W,0,0,22,35,,,,,,,,,,,27,17,41.0,29.0,0.659,0.586,,,,,,,,,,,,,,,,,71,87,-16,16,0,0
0024800008,21948,1948-11-06,1610610025,1610610024,CHS,BAL,Chicago Stags,Baltimore Bullets,CHS vs. BAL,BAL @ CHS,W,L,0,0,26,22,,,,,,,,,,,30,25,41.0,38.0,0.732,0.658,,,,,,,,,,,,,,,,,82,69,13,-13,0,0
0024800009,21948,1948-11-06,1610612747,1610610036,MNL,WAS,Minneapolis Lakers,Washington Capitols,MNL @ WAS,WAS vs. MNL,L,W,0,0,19,24,,,,,,,,,,,24,19,,,,,,,,,,,,,,,,,,,21.0,26.0,62,67,-5,5,0,0
0024800010,21948,1948-11-20,1610612744,1610612752,PHW,NYK,Philadelphia Warriors,New York Knicks,PHW @ NYK,NYK vs. PHW,L,W,0,0,31,32,,,,,,,,,,,24,27,32.0,42.0,0.75,0.643,,,,,,,,,,,,,,,,,86,91,-5,5,0,0
0024800011,21948,1948-11-06,1610612758,1610610029,ROC,JET,Rochester Royals,Indianapolis Jets,ROC vs. JET,JET @ ROC,W,L,0,0,28,18,,,,,,,,,,,13,22,,,,,,,,,,,,,,,,,,,30.0,26.0,69,58,11,-11,0,0
