GAME_ID,SEASON_ID,GAME_DATE,TEAM_ID_1,TEAM_ID_2,TEAM_ABBREVIATION_1,TEAM_ABBREVIATION_2,TEAM_NAME_1,TEAM_NAME_2,MATCHUP_1,MATCHUP_2,WL_1,WL_2,MIN_1,MIN_2,FGM_1,FGM_2,FGA_1,FGA_2,FG_PCT_1,FG_PCT_2,FG3M_1,FG3M_2,FG3A_1,FG3A_2,FG3_PCT_1,FG3_PCT_2,FTM_1,FTM_2,FTA_1,FTA_2,FT_PCT_1,FT_PCT_2,OREB_1,OREB_2,DREB_1,DREB_2,REB_1,REB_2,AST_1,AST_2,STL_1,STL_2,BLK_1,BLK_2,TOV_1,TOV_2,PF_1,PF_2,PTS_1,PTS_2,PLUS_MINUS_1,PLUS_MINUS_2,VIDEO_AVAILABLE_1,VIDEO_AVAILABLE_2
0026600001,21966,1966-10-15,1610612747,1610612764,LAL,BLT,Los Angeles Lakers,Baltimore Bullets,LAL @ BLT,BLT vs. LAL,W,L,240,240,50,47,,,,,,,,,,,26,21,41,27,0.634,0.778,,,,,,,,,,,,,,,26.0,28.0,126,115,11,-11,0,0
0026600002,21966,1966-10-15,1610612744,1610612738,SFW,BOS,San Francisco Warriors,Boston Celtics,SFW @ BOS,BOS vs. SFW,L,W,240,240,42,47,,,,,,,,,,,29,27,37,35,0.784,0.771,,,,,,,,,,,,,,,25.0,27.0,113,121,-8,8,0,0
0026600003,21966,1966-10-15,1610612755,1610612752,PHL,NYK,Philadelphia 76ers,New York Knicks,PHL vs. NYK,NYK @ PHL,W,L,240,240,50,46,,,,,,,,,,,28,20,43,28,0.651,0.714,,,,,,,,,,,,,,,23.0,28.0,128,112,16,-16,0,0
0026600004,21966,1966-10-15,1610612765,1610612758,DET,CIN,Detroit Pistons,Cincinnati Royals,DET @ CIN,CIN vs. DET,L,W,240,240,39,37,,,,,,,,,,,21,29,29,34,0.724,0.853,,,,,,,,,,,,,,,27.0,23.0,99,103,-4,4,0,0
0026600005,21966,1966-10-15,1610612737,1610612741,STL,CHI,St. Louis Hawks,Chicago Bulls,STL vs. CHI,CHI @ STL,L,W,240,240,33,40,,,,,,,,,,,31,24,55,31,0.564,0.774,,,,,,,,,,,,,,,32.0,27.0,97,104,-7,7,0,0
0026600006,21966,1966-10-18,1610612752,1610612747,NYK,LAL,New York Knicks,Los Angeles Lakers,NYK vs. LAL,LAL @ NYK,W,L,240,240,49,51,,,,,,,,,,,24,17,36,29,0.667,0.586,,,,,,,,,,,,,,,23.0,25.0,122,119,3,-3,0,0
0026600007,21966,1966-10-18,1610612741,1610612744,CHI,SFW,Chicago Bulls,San Francisco Warriors,CHI vs. SFW,SFW @ CHI,W,L,240,240,50,44,,,,,,,,,,,19,28,24,35,0.792,0.8,,,,,,,,,,,,,,,28.0,22.0,119,116,3,-3,0,0
0026600008,21966,1966-10-18,1610612758,1610612765,CIN,DET,Cincinnati Royals,Detroit Pistons,CIN @ DET,DET vs. CIN,L,W,240,240,38,49,,,,,,,,,,,36,16,46,26,0.783,0.615,,,,,,,,,,,,,,,23.0,33.0,112,114,-2,2,0,0
0026600009,21966,1966-10-19,1610612741,1610612747,CHI,LAL,Chicago Bulls,Los Angeles Lakers,CHI vs. LAL,LAL @ CHI,W,L,240,240,57,49,,,,,,,,,,,20,26,27,30,0.741,0.867,,,,,,,,,,,,,,,25.0,23.0,134,124,10,-10,0,0
0026600010,21966,1966-10-19,1610612764,1610612752,BLT,NYK,Baltimore Bullets,New York Knicks,BLT vs. NYK,NYK @ BLT,L,W,240,240,43,48,,,,,,,,,,,23,35,31,47,0.742,0.745,,,,,,,,,,,,,,,31.0,24.0,109,131,-22,22,0,0
0026600011,21966,1966-10-20,1610612744,1610612741,SFW,CHI,San Francisco Warriors,Chicago Bulls,SFW vs. CHI,CHI @ SFW,W,L,240,240,42,39,,,,,,,,,,,37,33,56,42,0.661,0.786,,,,,,,,,,,,,,,30.0,32.0,121,111,10,-10,0,0
0026600012,21966,1966-10-20,1610612737,1610612765,STL,DET,St. Louis Hawks,Detroit Pistons,STL @ DET,DET vs. STL,W,L,240,240,44,39,,,,,,,,,,,25,27,39,38,0.641,0.711,,,,,,,,,,,,,,,24.0,26.0,113,105,8,-8,0,0
0026600013,21966,1966-10-21,1610612765,1610612744,DET,SFW,Detroit Pistons,San Francisco Warriors,DET @ SFW,SFW vs. DET,L,W,240,240,48,52,,,,,,,,,,,23,32,32,42,0.719,0.762,,,,,,,,,,,,,,,31.0,25.0,119,136,-17,17,0,0
0026600014,21966,1966-10-21,1610612755,1610612737,PHL,STL,Philadelphia 76ers,St. Louis Hawks,PHL vs. STL,STL @ PHL,W,L,240,240,44,43,,,,,,,,,,,31,24,47,38,0.66,0.632,,,,,,,,,,,,,,,26.0,30.0,119,110,9,-9,0,0
0026600015,21966,1966-10-21,1610612741,1610612747,CHI,LAL,Chicago Bulls,Los Angeles Lakers,CHI @ LAL,LAL vs. CHI,W,L,240,240,39,36,,,,,,,,,,,30,29,41,40,0.732,0.725,,,,,,,,,,,,,,,32.0,30.0,108,101,7,-7,0,0
0026600016,21966,1966-10-21,1610612738,1610612764,BOS,BLT,Boston Celtics,Baltimore Bullets,BOS vs. BLT,BLT @ BOS,W,L,240,240,39,34,,,,,,,,,,,33,23,40,36,0.825,0.639,,,,,,,,,,,,,,,26.0,24.0,111,91,20,-20,0,0
0026600017,21966,1966-10-22,1610612737,1610612758,STL,CIN,St. Louis Hawks,Cincinnati Royals,STL vs. CIN,CIN @ STL,W,L,265,265,49,49,,,,,,,,,,,35,25,52,33,0.673,0.758,,,,,,,,,,,,,,,27.0,35.0,133,123,10,-10,0,0
0026600018,21966,1966-10-22,1610612764,1610612755,BLT,PHL,Baltimore Bullets,Philadelphia 76ers,BLT vs. PHL,PHL @ BLT,L,W,240,240,47,57,,,,,,,,,,,18,27,28,41,0.643,0.659,,,,,,,,,,,,,,,29.0,24.0,112,141,-29,29,0,0
0026600019,21966,1966-10-22,1610612738,1610612752,BOS,NYK,Boston Celtics,New York Knicks,BOS @ NYK,NYK vs. BOS,W,L,240,240,48,36,,,,,,,,,,,30,25,46,37,0.652,0.676,,,,,,,,,,,,,,,27.0,30.0,126,97,29,-29,0,0
0026600020,21966,1966-10-23,1610612744,1610612765,SFW,DET,San Francisco Warriors,Detroit Pistons,SFW @ DET,DET vs. SFW,L,W,240,240,40,45,,,,,,,,,,,30,29,41,36,0.732,0.806,,,,,,,,,,,,,,,25.0,27.0,110,119,-9,9,0,0
0026600021,21966,1966-10-23,1610612752,1610612741,NYK,CHI,New York Knicks,Chicago Bulls,NYK @ CHI,CHI vs. NYK,W,L,240,240,50,42,,,,,,,,,,,24,21,30,28,0.8,0.75,,,,,,,,,,,,,,,25.0,25.0,124,105,19,-19,0,0
0026600022,21966,1966-10-25,1610612764,1610612755,BLT,PHL,Baltimore Bullets,Philadelphia 76ers,BLT @ PHL,PHL vs. BLT,L,W,240,240,44,50,,,,,,,,,,,22,30,27,42,0.815,0.714,,,,,,,,,,,,,,,29.0,21.0,110,130,-20,20,0,0
0026600023,21966,1966-10-26,1610612747,1610612752,LAL,NYK,Los Angeles Lakers,New York Knicks,LAL vs. NYK,NYK @ LAL,L,W,240,240,50,52,,,,,,,,,,,22,29,33,42,0.667,0.69,,,,,,,,,,,,,,,21.0,25.0,122,133,-11,11,0,0
0026600024,21966,1966-10-26,1610612758,1610612764,CIN,BLT,Cincinnati Royals,Baltimore Bullets,CIN @ BLT,BLT vs. CIN,L,W,240,240,43,44,,,,,,,,,,,30,34,41,42,0.732,0.81,,,,,,,,,,,,,,,30.0,30.0,116,122,-6,6,0,0
0026600025,21966,1966-10-27,1610612737,1610612758,STL,CIN,St. Louis Hawks,Cincinnati Royals,STL @ CIN,CIN vs. STL,L,W,240,240,44,45,,,,,,,,,,,30,31,36,46,0.833,0.674,,,,,,,,,,,,,,,30.0,28.0,118,121,-3,3,0,0
0026600026,21966,1966-10-27,1610612738,1610612741,BOS,CHI,Boston Celtics,Chicago Bulls,BOS vs. CHI,CHI @ BOS,W,L,240,240,43,40,,,,,,,,,,,37,20,49,29,0.755,0.69,,,,,,,,,,,,,,,25.0,30.0,123,100,23,-23,0,0
0026600027,21966,1966-10-28,1610612741,1610612765,CHI,DET,Chicago Bulls,Detroit Pistons,CHI @ DET,DET vs. CHI,L,W,240,240,43,49,,,,,,,,,,,31,31,41,43,0.756,0.721,,,,,,,,,,,,,,,30.0,35.0,117,129,-12,12,0,0
0026600028,21966,1966-10-28,1610612747,1610612752,LAL,NYK,Los Angeles Lakers,New York Knicks,LAL vs. NYK,NYK @ LAL,W,L,240,240,49,42,,,,,,,,,,,26,30,46,40,0.565,0.75,,,,,,,,,,,,,,,27.0,30.0,124,114,10,-10,0,0
0026600029,21966,1966-10-28,1610612744,1610612764,SFW,BLT,San Francisco Warriors,Baltimore Bullets,SFW @ BLT,BLT vs. SFW,W,L,240,240,43,42,,,,,,,,,,,19,20,36,32,0.528,0.625,,,,,,,,,,,,,,,24.0,27.0,105,104,1,-1,0,0
0026600030,21966,1966-10-29,1610612744,1610612758,SFW,CIN,San Francisco Warriors,Cincinnati Royals,SFW @ CIN,CIN vs. SFW,W,L,240,240,51,42,,,,,,,,,,,25,31,31,35,0.806,0.886,,,,,,,,,,,,,,,29.0,27.0,127,115,12,-12,0,0
0026600031,21966,1966-10-29,1610612747,1610612737,LAL,STL,Los Angeles Lakers,St. Louis Hawks,LAL @ STL,STL vs. LAL,L,W,240,240,44,39,,,,,,,,,,,21,32,28,39,0.75,0.821,,,,,,,,,,,,,,,27.0,26.0,109,110,-1,1,0,0
0026600032,21966,1966-10-29,1610612764,1610612765,BLT,DET,Baltimore Bullets,Detroit Pistons,BLT @ DET,DET vs. BLT,L,W,240,240,40,40,,,,,,,,,,,17,23,23,36,0.739,0.639,,,,,,,,,,,,,,,24.0,26.0,97,103,-6,6,0,0
0026600033,21966,1966-10-29,1610612755,1610612738,PHL,BOS,Philadelphia 76ers,Boston Celtics,PHL vs. BOS,BOS @ PHL,W,L,240,240,50,35,,,,,,,,,,,38,26,53,36,0.717,0.722,,,,,,,,,,,,,,,26.0,31.0,138,96,42,-42,0,0
