GAME_ID,SEASON_ID,GAME_DATE,TEAM_ID_1,TEAM_ID_2,TEAM_ABBREVIATION_1,TEAM_ABBREVIATION_2,TEAM_NAME_1,TEAM_NAME_2,MATCHUP_1,MATCHUP_2,WL_1,WL_2,MIN_1,MIN_2,FGM_1,FGM_2,FGA_1,FGA_2,FG_PCT_1,FG_PCT_2,FG3M_1,FG3M_2,FG3A_1,FG3A_2,FG3_PCT_1,FG3_PCT_2,FTM_1,FTM_2,FTA_1,FTA_2,FT_PCT_1,FT_PCT_2,OREB_1,OREB_2,DREB_1,DREB_2,REB_1,REB_2,AST_1,AST_2,STL_1,STL_2,BLK_1,BLK_2,TOV_1,TOV_2,PF_1,PF_2,PTS_1,PTS_2,PLUS_MINUS_1,PLUS_MINUS_2,VIDEO_AVAILABLE_1,VIDEO_AVAILABLE_2
0025100001,21951,1952-01-16,1610612738,1610612747,BOS,MNL,Boston Celtics,Minneapolis Lakers,BOS vs. MNL,MNL @ BOS,L,W,0,0,34.0,42.0,,,,,,,,,,,26.0,24.0,,,,,,,,,,,,,,,,,,,27.0,26.0,94,108,-14,14,0,0
0025100002,21951,1952-01-20,1610612747,1610612758,MNL,ROC,Minneapolis Lakers,Rochester Royals,MNL vs. ROC,ROC @ MNL,W,L,0,0,31.0,26.0,85.0,73.0,0.365,0.356,,,,,,,29.0,29.0,,,,,,,,,,,,,,,,,,,28.0,30.0,91,81,10,-10,0,0
0025100003,21951,1951-11-25,1610612755,1610612752,SYR,NYK,Syracuse Nationals,New York Knicks,SYR vs. NYK,NYK @ SYR,W,L,0,0,33.0,25.0,,,,,,,,,,,34.0,23.0,,,,,,,,,,,,,,,,,,,26.0,34.0,100,73,27,-27,0,0
0025100004,21951,1951-12-21,1610612747,1610612744,MNL,PHW,Minneapolis Lakers,Philadelphia Warriors,MNL @ PHW,PHW vs. MNL,L,W,0,0,40.0,37.0,,,,,,,,,,,23.0,31.0,,,,,,,,,,,,,,,,,,,33.0,22.0,103,105,-2,2,0,0
0025100005,21951,1952-02-19,1610612752,1610612747,NYK,MNL,New York Knicks,Minneapolis Lakers,NYK vs. MNL,MNL @ NYK,W,L,0,0,32.0,35.0,,,,,,,,,,,34.0,26.0,,,,,,,,,,,,,,,,,,,28.0,35.0,98,96,2,-2,0,0
0025100006,21951,1951-12-18,1610612747,1610612752,MNL,NYK,Minneapolis Lakers,New York Knicks,MNL @ NYK,NYK vs. MNL,L,W,0,0,28.0,26.0,,,,,,,,,,,11.0,17.0,,,,,,,,,,,,,,,,,,,26.0,16.0,67,69,-2,2,0,0
0025100007,21951,1952-02-14,1610612755,1610612758,SYR,ROC,Syracuse Nationals,Rochester Royals,SYR vs. ROC,ROC @ SYR,L,W,0,0,24.0,27.0,,,,,,,,,,,28.0,24.0,,,,,,,,,,,,,,,,,,,33.0,33.0,76,78,-2,2,0,0
0025100008,21951,1951-11-01,1610612758,1610610024,ROC,BAL,Rochester Royals,Baltimore Bullets,ROC vs. BAL,BAL @ ROC,W,L,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,97,4,-4,0,0
0025100009,21951,1951-11-01,1610612765,1610612755,FTW,SYR,Ft. Wayne Zollner Pistons,Syracuse Nationals,FTW @ SYR,SYR vs. FTW,L,W,0,0,27.0,33.0,,,,,,,,,,,21.0,24.0,,,,,,,,,,,,,,,,,,,30.0,26.0,75,90,-15,15,0,0
0025100010,21951,1951-11-03,1610610030,1610610024,INO,BAL,Indianapolis Olympians,Baltimore Bullets,INO @ BAL,BAL vs. INO,W,L,0,0,29.0,26.0,,,,,,,,,,,32.0,34.0,,,,,,,,,,,,,,,,,,,37.0,40.0,90,86,4,-4,0,0
0025100011,21951,1951-11-03,1610612747,1610612758,MNL,ROC,Minneapolis Lakers,Rochester Royals,MNL @ ROC,ROC vs. MNL,W,L,0,0,36.0,25.0,,,,,,,,,,,21.0,24.0,4.0,14.0,5.25,1.714,,,,,,,,,,,,,,,31.0,20.0,93,74,19,-19,0,0
0025100012,21951,1951-11-03,1610612765,1610612744,FTW,PHW,Ft. Wayne Zollner Pistons,Philadelphia Warriors,FTW @ PHW,PHW vs. FTW,L,W,0,0,24.0,18.0,,,,,,,,,,,21.0,34.0,,,,,,,,,,,,,,,,,,,38.0,27.0,69,70,-1,1,0,0
0025100013,21951,1951-11-03,1610612737,1610612752,MIH,NYK,Milwaukee Hawks,New York Knicks,MIH vs. NYK,NYK @ MIH,L,W,0,0,24.0,27.0,,,,,,,,,,,18.0,14.0,,,,,,,,,,,,,,,,,,,22.0,17.0,66,68,-2,2,0,0
0025100014,21951,1951-11-04,1610612765,1610612752,FTW,NYK,Ft. Wayne Zollner Pistons,New York Knicks,FTW vs. NYK,NYK @ FTW,W,L,0,0,26.0,23.0,,,,,,,,,,,32.0,29.0,,,,,,,,,,,,,,,,,,,28.0,34.0,84,75,9,-9,0,0
0025100015,21951,1951-11-04,1610612747,1610612755,MNL,SYR,Minneapolis Lakers,Syracuse Nationals,MNL @ SYR,SYR vs. MNL,L,W,0,0,19.0,34.0,,,,,,,,,,,29.0,30.0,,,,,,,,,,,,,,,,,,,,,67,98,-31,31,0,0
0025100016,21951,1951-11-04,1610610030,1610612738,INO,BOS,Indianapolis Olympians,Boston Celtics,INO @ BOS,BOS vs. INO,L,W,0,0,23.0,38.0,,,,,,,,,,,19.0,21.0,,,,,,,,,,,,,,,,,,,22.0,20.0,65,97,-32,32,0,0
0025100017,21951,1951-11-05,1610610024,1610612744,BAL,PHW,Baltimore Bullets,Philadelphia Warriors,BAL vs. PHW,PHW @ BAL,W,L,0,0,31.0,34.0,,,,,,,,,,,34.0,22.0,43.0,28.0,0.791,0.786,,,,,,,,,,,,,,,,,96,90,6,-6,0,0
0025100018,21951,1951-11-06,1610612752,1610610030,NYK,INO,New York Knicks,Indianapolis Olympians,NYK @ INO,INO vs. NYK,W,L,0,0,30.0,29.0,,,,,,,,,,,23.0,15.0,,,,,,,,,,,,,,,,,,,18.0,24.0,83,73,10,-10,0,0
0025100019,21951,1951-11-06,1610612765,1610612737,FTW,MIH,Ft. Wayne Zollner Pistons,Milwaukee Hawks,FTW @ MIH,MIH vs. FTW,L,W,0,0,16.0,18.0,,,,,,,,,,,32.0,29.0,,,,,,,,,,,,,,,,,,,36.0,30.0,62,65,-3,3,0,0
0025100020,21951,1951-11-09,1610612747,1610612744,MNL,PHW,Minneapolis Lakers,Philadelphia Warriors,MNL @ PHW,PHW vs. MNL,L,W,0,0,32.0,35.0,,,,,,,,,,,22.0,28.0,,,,,,,,,,,,,,,,,,,31.0,25.0,86,98,-12,12,0,0
0025100021,21951,1951-11-09,1610610030,1610612765,INO,FTW,Indianapolis Olympians,Ft. Wayne Zollner Pistons,INO vs. FTW,FTW @ INO,W,L,0,0,26.0,29.0,,,,,,,,,,,40.0,19.0,,,,,,,,,,,,,,,,,,,23.0,14.0,92,77,15,-15,0,0
0025100022,21951,1951-11-10,1610610030,1610612758,INO,ROC,Indianapolis Olympians,Rochester Royals,INO @ ROC,ROC vs. INO,L,W,0,0,33.0,38.0,,,,,,,,,,,23.0,24.0,,,,,,,,,,,,,,,,,,,28.0,27.0,89,100,-11,11,0,0
0025100023,21951,1951-11-10,1610610024,1610612755,BAL,SYR,Baltimore Bullets,Syracuse Nationals,BAL vs. SYR,SYR @ BAL,W,L,0,0,34.0,26.0,,,,,,,,,,,23.0,30.0,,,,,,,,,,,,,,,,,,,30.0,28.0,91,82,9,-9,0,0
0025100024,21951,1951-11-10,1610612752,1610612747,NYK,MNL,New York Knicks,Minneapolis Lakers,NYK vs. MNL,MNL @ NYK,L,W,0,0,24.0,32.0,,,,,,,,,,,25.0,25.0,6.0,5.0,4.167,5.0,,,,,,,,,,,,,,,25.0,27.0,73,89,-16,16,0,0
0025100025,21951,1951-11-10,1610612738,1610612744,BOS,PHW,Boston Celtics,Philadelphia Warriors,BOS vs. PHW,PHW @ BOS,W,L,0,0,36.0,26.0,,,,,,,,,,,11.0,17.0,,,,,,,,,,,,,,,,,,,15.0,17.0,83,69,14,-14,0,0
0025100026,21951,1951-11-11,1610612755,1610610030,SYR,INO,Syracuse Nationals,Indianapolis Olympians,SYR vs. INO,INO @ SYR,W,L,0,0,35.0,28.0,,,,,,,,,,,23.0,23.0,,,,,,,,,,,,,,,,,,,30.0,24.0,93,79,14,-14,0,0
0025100027,21951,1951-11-11,1610612752,1610612758,NYK,ROC,New York Knicks,Rochester Royals,NYK @ ROC,ROC vs. NYK,L,W,0,0,31.0,32.0,,,,,,,,,,,16.0,16.0,,,,,,,,,,,,,,,,,,,16.0,18.0,78,80,-2,2,0,0
0025100028,21951,1951-11-11,1610612747,1610612738,MNL,BOS,Minneapolis Lakers,Boston Celtics,MNL @ BOS,BOS vs. MNL,L,W,0,0,29.0,28.0,,,,,,,,,,,14.0,21.0,,,,,,,,,,,,,,,,,,,28.0,18.0,72,77,-5,5,0,0
0025100029,21951,1951-11-11,1610612737,1610612765,MIH,FTW,Milwaukee Hawks,Ft. Wayne Zollner Pistons,MIH @ FTW,FTW vs. MIH,L,W,0,0,22.0,24.0,,,,,,,,,,,15.0,26.0,,,,,,,,,,,,,,,,,,,30.0,23.0,59,74,-15,15,0,0
0025100030,21951,1951-11-12,1610610024,1610612747,BAL,MNL,Baltimore Bullets,Minneapolis Lakers,BAL vs. MNL,MNL @ BAL,L,W,0,0,27.0,36.0,,,,,,,,,,,26.0,18.0,10.0,6.0,2.6,3.0,,,,,,,,,,,,,,,19.0,33.0,80,90,-10,10,0,0
0025100031,21951,1951-11-13,1610612744,1610612752,PHW,NYK,Philadelphia Warriors,New York Knicks,PHW vs. NYK,NYK @ PHW,L,W,0,0,22.0,27.0,,,,,,,,,,,38.0,31.0,,,,,,,,,,,,,,,,,,,32.0,31.0,82,85,-3,3,0,0
0025100032,21951,1951-11-13,1610612737,1610612758,MIH,ROC,Milwaukee Hawks,Rochester Royals,MIH vs. ROC,ROC @ MIH,L,W,0,0,26.0,31.0,,,,,,,,,,,23.0,29.0,,,,,,,,,,,,,,,,,,,33.0,29.0,75,91,-16,16,0,0
0025100033,21951,1951-11-13,1610610030,1610612747,INO,MNL,Indianapolis Olympians,Minneapolis Lakers,INO vs. MNL,MNL @ INO,L,W,0,0,24.0,24.0,,,,,,,,,,,23.0,29.0,,,,,,,,,,,,,,,,,,,27.0,27.0,71,77,-6,6,0,0
0025100034,21951,1951-11-14,1610612765,1610612738,FTW,BOS,Ft. Wayne Zollner Pistons,Boston Celtics,FTW @ BOS,BOS vs. FTW,L,W,0,0,31.0,33.0,,,,,,,,,,,29.0,32.0,,,,,,,,,,,,,,,,,,,39.0,29.0,91,98,-7,7,0,0
0025100035,21951,1951-11-15,1610612738,1610612755,BOS,SYR,Boston Celtics,Syracuse Nationals,BOS @ SYR,SYR vs. BOS,L,W,0,0,37.0,33.0,,,,,,,,,,,21.0,31.0,,,,,,,,,,,,,,,,,,,34.0,31.0,95,97,-2,2,0,0
0025100036,21951,1951-11-16,1610612755,1610612744,SYR,PHW,Syracuse Nationals,Philadelphia Warriors,SYR @ PHW,PHW vs. SYR,W,L,0,0,30.0,32.0,,,,,,,,,,,37.0,26.0,,,,,,,,,,,,,,,,,,,28.0,32.0,97,90,7,-7,0,0
0025100037,21951,1951-11-16,1610610030,1610612737,INO,MIH,Indianapolis Olympians,Milwaukee Hawks,INO vs. MIH,MIH @ INO,L,W,0,0,22.0,26.0,,,,,,,,,,,24.0,26.0,,,,,,,,,,,,,,,,,,,31.0,26.0,68,78,-10,10,0,0
0025100038,21951,1951-11-17,1610612738,1610610024,BOS,BAL,Boston Celtics,Baltimore Bullets,BOS @ BAL,BAL vs. BOS,W,L,0,0,33.0,28.0,,,,,,,,,,,22.0,19.0,,,,,,,,,,,,,,,,,,,22.0,27.0,88,75,13,-13,0,0
