GAME_ID,SEASON_ID,GAME_DATE,TEAM_ID_1,TEAM_ID_2,TEAM_ABBREVIATION_1,TEAM_ABBREVIATION_2,TEAM_NAME_1,TEAM_NAME_2,MATCHUP_1,MATCHUP_2,WL_1,WL_2,MIN_1,MIN_2,FGM_1,FGM_2,FGA_1,FGA_2,FG_PCT_1,FG_PCT_2,FG3M_1,FG3M_2,FG3A_1,FG3A_2,FG3_PCT_1,FG3_PCT_2,FTM_1,FTM_2,FTA_1,FTA_2,FT_PCT_1,FT_PCT_2,OREB_1,OREB_2,DREB_1,DREB_2,REB_1,REB_2,AST_1,AST_2,STL_1,STL_2,BLK_1,BLK_2,TOV_1,TOV_2,PF_1,PF_2,PTS_1,PTS_2,PLUS_MINUS_1,PLUS_MINUS_2,VIDEO_AVAILABLE_1,VIDEO_AVAILABLE_2
0027300001,21973,1973-10-09,1610612745,1610612746,HOU,BUF,Houston Rockets,Buffalo Braves,HOU @ BUF,BUF vs. HOU,L,W,265,265,45,47,,,,,,,,,,,15,13,18,19,0.833,0.684,,,,,,,,,,,,,,,21.0,22.0,105,107,-2,2,0,0
0027300002,21973,1973-10-09,1610612752,1610612765,NYK,DET,New York Knicks,Detroit Pistons,NYK vs. DET,DET @ NYK,W,L,240,240,42,37,,,,,,,,,,,17,26,24,31,0.708,0.839,,,,,,,,,,,,,,,27.0,25.0,101,100,1,-1,0,0
0027300003,21973,1973-10-09,1610612737,1610612764,ATL,CAP,Atlanta Hawks,Capital Bullets,ATL vs. CAP,CAP @ ATL,W,L,240,240,50,45,,,,,,,,,,,28,24,33,28,0.848,0.857,,,,,,,,,,,,,,,23.0,22.0,128,114,14,-14,0,0
0027300005,21973,1973-10-09,1610612747,1610612741,LAL,CHI,Los Angeles Lakers,Chicago Bulls,LAL @ CHI,CHI vs. LAL,W,L,240,240,47,38,,,,,,,,,,,23,21,26,28,0.885,0.75,,,,,,,,,,,,,,,26.0,21.0,117,97,20,-20,0,0
0027300006,21973,1973-10-10,1610612755,1610612745,PHL,HOU,Philadelphia 76ers,Houston Rockets,PHL vs. HOU,HOU @ PHL,L,W,240,240,33,44,,,,,,,,,,,22,16,34,21,0.647,0.762,,,,,,,,,,,,,,,30.0,31.0,88,104,-16,16,0,0
0027300008,21973,1973-10-10,1610612758,1610612741,KCK,CHI,Kansas City-Omaha Kings,Chicago Bulls,KCK vs. CHI,CHI @ KCK,L,W,240,240,35,46,,,,,,,,,,,20,13,26,14,0.769,0.929,,,,,,,,,,,,,,,27.0,23.0,90,105,-15,15,0,0
0027300009,21973,1973-10-10,1610612760,1610612756,SEA,PHX,Seattle SuperSonics,Phoenix Suns,SEA @ PHX,PHX vs. SEA,L,W,240,240,45,43,,,,,,,,,,,21,29,26,36,0.808,0.806,,,,,,,,,,,,,,,28.0,23.0,111,115,-4,4,0,0
0027300010,21973,1973-10-11,1610612747,1610612737,LAL,ATL,Los Angeles Lakers,Atlanta Hawks,LAL @ ATL,ATL vs. LAL,L,W,240,240,39,50,,,,,,,,,,,24,29,31,40,0.774,0.725,,,,,,,,,,,,,,,33.0,68.0,102,129,-27,27,0,0
0027300011,21973,1973-10-12,1610612746,1610612738,BUF,BOS,Buffalo Braves,Boston Celtics,BUF @ BOS,BOS vs. BUF,L,W,240,240,49,52,,,,,,,,,,,14,14,17,17,0.824,0.824,,,,,,,,,,,,,,,17.0,22.0,112,118,-6,6,0,0
0027300012,21973,1973-10-12,1610612739,1610612745,CLE,HOU,Cleveland Cavaliers,Houston Rockets,CLE vs. HOU,HOU @ CLE,L,W,240,240,39,43,,,,,,,,,,,21,20,23,23,0.913,0.87,,,,,,,,,,,,,,,28.0,25.0,99,106,-7,7,0,0
