SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
21966,1610612744,SFW,San Francisco Warriors,0026600002,1966-10-15,SFW @ BOS,L,240,42,,,,,,29,37,0.784,,,,,,,,25.0,113,-8,0
21966,1610612738,BOS,Boston Celtics,0026600002,1966-10-15,BOS vs. SFW,W,240,47,,,,,,27,35,0.771,,,,,,,,27.0,121,8,0
21966,1610612737,STL,St. Louis Hawks,0026600005,1966-10-15,STL vs. CHI,L,240,33,,,,,,31,55,0.564,,,,,,,,32.0,97,-7,0
21966,1610612741,CHI,Chicago Bulls,0026600005,1966-10-15,CHI @ STL,W,240,40,,,,,,24,31,0.774,,,,,,,,27.0,104,7,0
21966,1610612747,LAL,Los Angeles Lakers,0026600001,1966-10-15,LAL @ BLT,W,240,50,,,,,,26,41,0.634,,,,,,,,26.0,126,11,0
21966,1610612764,BLT,Baltimore Bullets,0026600001,1966-10-15,BLT vs. LAL,L,240,47,,,,,,21,27,0.778,,,,,,,,28.0,115,-11,0
21966,1610612755,PHL,Philadelphia 76ers,0026600003,1966-10-15,PHL vs. NYK,W,240,50,,,,,,28,43,0.651,,,,,,,,23.0,128,16,0
21966,1610612752,NYK,New York Knicks,0026600003,1966-10-15,NYK @ PHL,L,240,46,,,,,,20,28,0.714,,,,,,,,28.0,112,-16,0
21966,1610612765,DET,Detroit Pistons,0026600004,1966-10-15,DET @ CIN,L,240,39,,,,,,21,29,0.724,,,,,,,,27.0,99,-4,0
21966,1610612758,CIN,Cincinnati Royals,0026600004,1966-10-15,CIN vs. DET,W,240,37,,,,,,29,34,0.853,,,,,,,,23.0,103,4,0
21966,1610612752,NYK,New York Knicks,0026600006,1966-10-18,NYK vs. LAL,W,240,49,,,,,,24,36,0.667,,,,,,,,23.0,122,3,0
21966,1610612747,LAL,Los Angeles Lakers,0026600006,1966-10-18,LAL @ NYK,L,240,51,,,,,,17,29,0.586,,,,,,,,25.0,119,-3,0
21966,1610612758,CIN,Cincinnati Royals,0026600008,1966-10-18,CIN @ DET,L,240,38,,,,,,36,46,0.783,,,,,,,,23.0,112,-2,0
21966,1610612765,DET,Detroit Pistons,0026600008,1966-10-18,DET vs. CIN,W,240,49,,,,,,16,26,0.615,,,,,,,,33.0,114,2,0
21966,1610612741,CHI,Chicago Bulls,0026600007,1966-10-18,CHI vs. SFW,W,240,50,,,,,,19,24,0.792,,,,,,,,28.0,119,3,0
21966,1610612744,SFW,San Francisco Warriors,0026600007,1966-10-18,SFW @ CHI,L,240,44,,,,,,28,35,0.8,,,,,,,,22.0,116,-3,0
21966,1610612764,BLT,Baltimore Bullets,0026600010,1966-10-19,BLT vs. NYK,L,240,43,,,,,,23,31,0.742,,,,,,,,31.0,109,-22,0
21966,1610612752,NYK,New York Knicks,0026600010,1966-10-19,NYK @ BLT,W,240,48,,,,,,35,47,0.745,,,,,,,,24.0,131,22,0
21966,1610612741,CHI,Chicago Bulls,0026600009,1966-10-19,CHI vs. LAL,W,240,57,,,,,,20,27,0.741,,,,,,,,25.0,134,10,0
21966,1610612747,LAL,Los Angeles Lakers,0026600009,1966-10-19,LAL @ CHI,L,240,49,,,,,,26,30,0.867,,,,,,,,23.0,124,-10,0
21966,1610612744,SFW,San Francisco Warriors,0026600011,1966-10-20,SFW vs. CHI,W,240,42,,,,,,37,56,0.661,,,,,,,,30.0,121,10,0
21966,1610612741,CHI,Chicago Bulls,0026600011,1966-10-20,CHI @ SFW,L,240,39,,,,,,33,42,0.786,,,,,,,,32.0,111,-10,0
21966,1610612737,STL,St. Louis Hawks,0026600012,1966-10-20,STL @ DET,W,240,44,,,,,,25,39,0.641,,,,,,,,24.0,113,8,0
21966,1610612765,DET,Detroit Pistons,0026600012,1966-10-20,DET vs. STL,L,240,39,,,,,,27,38,0.711,,,,,,,,26.0,105,-8,0
21966,1610612741,CHI,Chicago Bulls,0026600015,1966-10-21,CHI @ LAL,W,240,39,,,,,,30,41,0.732,,,,,,,,32.0,108,7,0
21966,1610612747,LAL,Los Angeles Lakers,0026600015,1966-10-21,LAL vs. CHI,L,240,36,,,,,,29,40,0.725,,,,,,,,30.0,101,-7,0
21966,1610612738,BOS,Boston Celtics,0026600016,1966-10-21,BOS vs. BLT,W,240,39,,,,,,33,40,0.825,,,,,,,,26.0,111,20,0
21966,1610612764,BLT,Baltimore Bullets,0026600016,1966-10-21,BLT @ BOS,L,240,34,,,,,,23,36,0.639,,,,,,,,24.0,91,-20,0
21966,1610612765,DET,Detroit Pistons,0026600013,1966-10-21,DET @ SFW,L,240,48,,,,,,23,32,0.719,,,,,,,,31.0,119,-17,0
21966,1610612744,SFW,San Francisco Warriors,0026600013,1966-10-21,SFW vs. DET,W,240,52,,,,,,32,42,0.762,,,,,,,,25.0,136,17,0
21966,1610612755,PHL,Philadelphia 76ers,0026600014,1966-10-21,PHL vs. STL,W,240,44,,,,,,31,47,0.66,,,,,,,,26.0,119,9,0
21966,1610612737,STL,St. Louis Hawks,0026600014,1966-10-21,STL @ PHL,L,240,43,,,,,,24,38,0.632,,,,,,,,30.0,110,-9,0
21966,1610612738,BOS,Boston Celtics,0026600019,1966-10-22,BOS @ NYK,W,240,48,,,,,,30,46,0.652,,,,,,,,27.0,126,29,0
21966,1610612752,NYK,New York Knicks,0026600019,1966-10-22,NYK vs. BOS,L,240,36,,,,,,25,37,0.676,,,,,,,,30.0,97,-29,0
21966,1610612764,BLT,Baltimore Bullets,0026600018,1966-10-22,BLT vs. PHL,L,240,47,,,,,,18,28,0.643,,,,,,,,29.0,112,-29,0
21966,1610612755,PHL,Philadelphia 76ers,0026600018,1966-10-22,PHL @ BLT,W,240,57,,,,,,27,41,0.659,,,,,,,,24.0,141,29,0
21966,1610612737,STL,St. Louis Hawks,0026600017,1966-10-22,STL vs. CIN,W,265,49,,,,,,35,52,0.673,,,,,,,,27.0,133,10,0
21966,1610612758,CIN,Cincinnati Royals,0026600017,1966-10-22,CIN @ STL,L,265,49,,,,,,25,33,0.758,,,,,,,,35.0,123,-10,0
21966,1610612744,SFW,San Francisco Warriors,0026600020,1966-10-23,SFW @ DET,L,240,40,,,,,,30,41,0.732,,,,,,,,25.0,110,-9,0
21966,1610612765,DET,Detroit Pistons,0026600020,1966-10-23,DET vs. SFW,W,240,45,,,,,,29,36,0.806,,,,,,,,27.0,119,9,0
21966,1610612752,NYK,New York Knicks,0026600021,1966-10-23,NYK @ CHI,W,240,50,,,,,,24,30,0.8,,,,,,,,25.0,124,19,0
21966,1610612741,CHI,Chicago Bulls,0026600021,1966-10-23,CHI vs. NYK,L,240,42,,,,,,21,28,0.75,,,,,,,,25.0,105,-19,0
21966,1610612764,BLT,Baltimore Bullets,0026600022,1966-10-25,BLT @ PHL,L,240,44,,,,,,22,27,0.815,,,,,,,,29.0,110,-20,0
21966,1610612755,PHL,Philadelphia 76ers,0026600022,1966-10-25,PHL vs. BLT,W,240,50,,,,,,30,42,0.714,,,,,,,,21.0,130,20,0
21966,1610612747,LAL,Los Angeles Lakers,0026600023,1966-10-26,LAL vs. NYK,L,240,50,,,,,,22,33,0.667,,,,,,,,21.0,122,-11,0
21966,1610612752,NYK,New York Knicks,0026600023,1966-10-26,NYK @ LAL,W,240,52,,,,,,29,42,0.69,,,,,,,,25.0,133,11,0
21966,1610612758,CIN,Cincinnati Royals,0026600024,1966-10-26,CIN @ BLT,L,240,43,,,,,,30,41,0.732,,,,,,,,30.0,116,-6,0
21966,1610612764,BLT,Baltimore Bullets,0026600024,1966-10-26,BLT vs. CIN,W,240,44,,,,,,34,42,0.81,,,,,,,,30.0,122,6,0
21966,1610612738,BOS,Boston Celtics,0026600026,1966-10-27,BOS vs. CHI,W,240,43,,,,,,37,49,0.755,,,,,,,,25.0,123,23,0
21966,1610612741,CHI,Chicago Bulls,0026600026,1966-10-27,CHI @ BOS,L,240,40,,,,,,20,29,0.69,,,,,,,,30.0,100,-23,0
21966,1610612737,STL,St. Louis Hawks,0026600025,1966-10-27,STL @ CIN,L,240,44,,,,,,30,36,0.833,,,,,,,,30.0,118,-3,0
21966,1610612758,CIN,Cincinnati Royals,0026600025,1966-10-27,CIN vs. STL,W,240,45,,,,,,31,46,0.674,,,,,,,,28.0,121,3,0
21966,1610612747,LAL,Los Angeles Lakers,0026600028,1966-10-28,LAL vs. NYK,W,240,49,,,,,,26,46,0.565,,,,,,,,27.0,124,10,0
21966,1610612752,NYK,New York Knicks,0026600028,1966-10-28,NYK @ LAL,L,240,42,,,,,,30,40,0.75,,,,,,,,30.0,114,-10,0
21966,1610612741,CHI,Chicago Bulls,0026600027,1966-10-28,CHI @ DET,L,240,43,,,,,,31,41,0.756,,,,,,,,30.0,117,-12,0
21966,1610612765,DET,Detroit Pistons,0026600027,1966-10-28,DET vs. CHI,W,240,49,,,,,,31,43,0.721,,,,,,,,35.0,129,12,0
21966,1610612744,SFW,San Francisco Warriors,0026600029,1966-10-28,SFW @ BLT,W,240,43,,,,,,19,36,0.528,,,,,,,,24.0,105,1,0
21966,1610612764,BLT,Baltimore Bullets,0026600029,1966-10-28,BLT vs. SFW,L,240,42,,,,,,20,32,0.625,,,,,,,,27.0,104,-1,0
21966,1610612747,LAL,Los Angeles Lakers,0026600031,1966-10-29,LAL @ STL,L,240,44,,,,,,21,28,0.75,,,,,,,,27.0,109,-1,0
21966,1610612737,STL,St. Louis Hawks,0026600031,1966-10-29,STL vs. LAL,W,240,39,,,,,,32,39,0.821,,,,,,,,26.0,110,1,0
21966,1610612764,BLT,Baltimore Bullets,0026600032,1966-10-29,BLT @ DET,L,240,40,,,,,,17,23,0.739,,,,,,,,24.0,97,-6,0
21966,1610612765,DET,Detroit Pistons,0026600032,1966-10-29,DET vs. BLT,W,240,40,,,,,,23,36,0.639,,,,,,,,26.0,103,6,0
21966,1610612755,PHL,Philadelphia 76ers,0026600033,1966-10-29,PHL vs. BOS,W,240,50,,,,,,38,53,0.717,,,,,,,,26.0,138,42,0
