SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
21968,1610612752,NYK,New York Knicks,0026800002,1968-10-15,NYK vs. CHI,L,240,39,,,,,,18,29,0.621,,,,,,,,28,96,-4,0
21968,1610612741,CHI,Chicago Bulls,0026800002,1968-10-15,CHI @ NYK,W,240,36,,,,,,28,37,0.757,,,,,,,,22,100,4,0
21968,1610612758,CIN,Cincinnati Royals,0026800004,1968-10-16,CIN @ ATL,W,240,47,,,,,,31,43,0.721,,,,,,,,32,125,15,0
21968,1610612737,ATL,Atlanta Hawks,0026800004,1968-10-16,ATL vs. CIN,L,240,44,,,,,,22,32,0.688,,,,,,,,24,110,-15,0
21968,1610612764,BLT,Baltimore Bullets,0026800003,1968-10-16,BLT vs. DET,W,240,51,,,,,,22,35,0.629,,,,,,,,31,124,8,0
21968,1610612765,DET,Detroit Pistons,0026800003,1968-10-16,DET @ BLT,L,240,42,,,,,,32,39,0.821,,,,,,,,28,116,-8,0
21968,1610612741,CHI,Chicago Bulls,0026800005,1968-10-16,CHI @ MIL,W,240,33,,,,,,23,37,0.622,,,,,,,,30,89,5,0
21968,1610612749,MIL,Milwaukee Bucks,0026800005,1968-10-16,MIL vs. CHI,L,240,31,,,,,,22,34,0.647,,,,,,,,26,84,-5,0
21968,1610612745,SDR,San Diego Rockets,0026800006,1968-10-17,SDR vs. SEA,W,240,44,,,,,,40,44,0.909,,,,,,,,33,128,18,0
21968,1610612760,SEA,Seattle SuperSonics,0026800006,1968-10-17,SEA @ SDR,L,240,42,,,,,,26,40,0.65,,,,,,,,34,110,-18,0
21968,1610612745,SDR,San Diego Rockets,0026800007,1968-10-18,SDR @ SFW,W,240,49,,,,,,25,45,0.556,,,,,,,,32,123,15,0
21968,1610612744,SFW,San Francisco Warriors,0026800007,1968-10-18,SFW vs. SDR,L,240,43,,,,,,22,28,0.786,,,,,,,,25,108,-15,0
21968,1610612765,DET,Detroit Pistons,0026800010,1968-10-18,DET vs. BOS,L,240,33,,,,,,22,31,0.71,,,,,,,,23,88,-18,0
21968,1610612738,BOS,Boston Celtics,0026800010,1968-10-18,BOS @ DET,W,240,46,,,,,,14,26,0.538,,,,,,,,20,106,18,0
21968,1610612756,PHX,Phoenix Suns,0026800008,1968-10-18,PHX vs. SEA,W,240,46,,,,,,24,32,0.75,,,,,,,,27,116,9,0
21968,1610612760,SEA,Seattle SuperSonics,0026800008,1968-10-18,SEA @ PHX,L,240,38,,,,,,31,42,0.738,,,,,,,,27,107,-9,0
21968,1610612755,PHL,Philadelphia 76ers,0026800009,1968-10-18,PHL vs. LAL,W,240,46,,,,,,22,27,0.815,,,,,,,,21,114,18,0
21968,1610612747,LAL,Los Angeles Lakers,0026800009,1968-10-18,LAL @ PHL,L,240,36,,,,,,24,43,0.558,,,,,,,,34,96,-18,0
21968,1610612749,MIL,Milwaukee Bucks,0026800013,1968-10-19,MIL @ ATL,L,240,44,,,,,,19,30,0.633,,,,,,,,23,107,-18,0
21968,1610612737,ATL,Atlanta Hawks,0026800013,1968-10-19,ATL vs. MIL,W,240,48,,,,,,29,42,0.69,,,,,,,,29,125,18,0
21968,1610612752,NYK,New York Knicks,0026803003,1968-10-19,NYK vs. LAL,L,240,40,,,,,,16,26,0.615,,,,,,,,31,96,-22,0
21968,1610612747,LAL,Los Angeles Lakers,0026803003,1968-10-19,LAL @ NYK,W,240,48,,,,,,22,39,0.564,,,,,,,,20,118,22,0
21968,1610612755,PHL,Philadelphia 76ers,0026800011,1968-10-19,PHL @ BLT,W,240,49,,,,,,26,37,0.703,,,,,,,,19,124,3,0
