SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
21972,1610612760,SEA,Seattle SuperSonics,0027200004,1972-10-10,SEA @ NYK,L,240,40,,,,,,9,14,0.643,,,,,,,,20.0,89,-24,0
21972,1610612752,NYK,New York Knicks,0027200004,1972-10-10,NYK vs. SEA,W,240,50,,,,,,13,19,0.684,,,,,,,,18.0,113,24,0
21972,1610612755,PHL,Philadelphia 76ers,0027200003,1972-10-10,PHL @ CHI,L,240,32,,,,,,25,40,0.625,,,,,,,,7.0,89,-6,0
21972,1610612741,CHI,Chicago Bulls,0027200003,1972-10-10,CHI vs. PHL,W,240,40,,,,,,15,16,0.938,,,,,,,,34.0,95,6,0
21972,1610612739,CLE,Cleveland Cavaliers,0027203002,1972-10-10,CLE vs. BLT,L,240,37,,,,,,16,27,0.593,,,,,,,,23.0,90,-12,0
21972,1610612764,BLT,Baltimore Bullets,0027203002,1972-10-10,BLT @ CLE,W,240,40,,,,,,22,27,0.815,,,,,,,,23.0,102,12,0
21972,1610612746,BUF,Buffalo Braves,0027200002,1972-10-10,BUF vs. ATL,L,240,46,,,,,,17,23,0.739,,,,,,,,28.0,109,-11,0
21972,1610612737,ATL,Atlanta Hawks,0027200002,1972-10-10,ATL @ BUF,W,240,47,,,,,,26,37,0.703,,,,,,,,22.0,120,11,0
21972,1610612765,DET,Detroit Pistons,0027200005,1972-10-11,DET vs. BOS,L,240,45,,,,,,18,22,0.818,,,,,,,,18.0,108,-13,0
21972,1610612738,BOS,Boston Celtics,0027200005,1972-10-11,BOS @ DET,W,240,56,,,,,,9,14,0.643,,,,,,,,19.0,121,13,0
21972,1610612760,SEA,Seattle SuperSonics,0027200006,1972-10-11,SEA @ PHL,W,240,41,,,,,,23,29,0.793,,,,,,,,26.0,105,5,0
21972,1610612755,PHL,Philadelphia 76ers,0027200006,1972-10-11,PHL vs. SEA,L,240,38,,,,,,24,31,0.774,,,,,,,,26.0,100,-5,0
21972,1610612747,LAL,Los Angeles Lakers,0027200007,1972-10-11,LAL @ KCK,W,240,49,,,,,,31,48,0.646,,,,,,,,29.0,129,35,0
