SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
21970,1610612738,BOS,Boston Celtics,0027000124,1970-10-13,BOS @ NYK,L,240,40,,,,,,27,31,0.871,,,,,,,,29,107,-7,0
21970,1610612752,NYK,New York Knicks,0027000124,1970-10-13,NYK vs. BOS,W,240,42,,,,,,30,39,0.769,,,,,,,,25,114,7,0
21970,1610612741,CHI,Chicago Bulls,0027000272,1970-10-13,CHI vs. SDR,W,240,43,,,,,,25,29,0.862,,,,,,,,27,111,15,0
21970,1610612745,SDR,San Diego Rockets,0027000272,1970-10-13,SDR @ CHI,L,240,36,,,,,,24,32,0.75,,,,,,,,26,96,-15,0
21970,1610612764,BLT,Baltimore Bullets,0027000699,1970-10-14,BLT vs. SDR,W,240,46,,,,,,31,41,0.756,,,,,,,,24,123,18,0
21970,1610612745,SDR,San Diego Rockets,0027000699,1970-10-14,SDR @ BLT,L,240,43,,,,,,19,28,0.679,,,,,,,,29,105,-18,0
21970,1610612760,SEA,Seattle SuperSonics,0027000005,1970-10-14,SEA vs. DET,L,240,42,,,,,,33,42,0.786,,,,,,,,32,117,-6,0
21970,1610612765,DET,Detroit Pistons,0027000005,1970-10-14,DET @ SEA,W,240,44,,,,,,35,48,0.729,,,,,,,,30,123,6,0
21970,1610612741,CHI,Chicago Bulls,0027000007,1970-10-14,CHI @ PHL,L,240,43,,,,,,21,29,0.724,,,,,,,,16,107,-3,0
21970,1610612755,PHL,Philadelphia 76ers,0027000007,1970-10-14,PHL vs. CHI,W,240,47,,,,,,16,19,0.842,,,,,,,,24,110,3,0
21970,1610612758,CIN,Cincinnati Royals,0027000004,1970-10-14,CIN vs. NYK,L,240,38,,,,,,28,45,0.622,,,,,,,,29,104,-24,0
21970,1610612752,NYK,New York Knicks,0027000004,1970-10-14,NYK @ CIN,W,240,48,,,,,,32,38,0.842,,,,,,,,29,128,24,0
21970,1610612739,CLE,Cleveland Cavaliers,0027000006,1970-10-14,CLE @ BUF,L,240,33,,,,,,26,38,0.684,,,,,,,,26,92,-15,0
21970,1610612746,BUF,Buffalo Braves,0027000006,1970-10-14,BUF vs. CLE,W,240,41,,,,,,25,36,0.694,,,,,,,,27,107,15,0
21970,1610612738,BOS,Boston Celtics,0027000008,1970-10-15,BOS @ PHX,L,240,38,,,,,,24,36,0.667,,,,,,,,32,100,-19,0
21970,1610612756,PHX,Phoenix Suns,0027000008,1970-10-15,PHX vs. BOS,W,240,45,,,,,,29,43,0.674,,,,,,,,22,119,19,0
21970,1610612744,SFW,San Francisco Warriors,0027000701,1970-10-16,SFW vs. DET,L,240,45,,,,,,16,23,0.696,,,,,,,,23,106,-14,0
21970,1610612765,DET,Detroit Pistons,0027000701,1970-10-16,DET @ SFW,W,240,47,,,,,,26,34,0.765,,,,,,,,24,120,14,0
21970,1610612741,CHI,Chicago Bulls,0027000010,1970-10-16,CHI vs. LAL,L,240,44,,,,,,14,24,0.583,,,,,,,,24,102,-4,0
21970,1610612747,LAL,Los Angeles Lakers,0027000010,1970-10-16,LAL @ CHI,W,240,41,,,,,,24,40,0.6,,,,,,,,22,106,4,0
21970,1610612757,POR,Portland Trail Blazers,0027000012,1970-10-16,POR vs. CLE,W,240,42,,,,,,31,43,0.721,,,,,,,,24,115,3,0
21970,1610612739,CLE,Cleveland Cavaliers,0027000012,1970-10-16,CLE @ POR,L,240,48,,,,,,16,27,0.593,,,,,,,,26,112,-3,0
21970,1610612755,PHL,Philadelphia 76ers,0027000700,1970-10-16,PHL vs. SDR,W,240,50,,,,,,27,45,0.6,,,,,,,,36,127,8,0
21970,1610612745,SDR,San Diego Rockets,0027000700,1970-10-16,SDR @ PHL,L,240,41,,,,,,37,50,0.74,,,,,,,,31,119,-8,0
21970,1610612737,ATL,Atlanta Hawks,0027000016,1970-10-17,ATL vs. MIL,L,240,40,,,,,,18,26,0.692,,,,,,,,22,98,-9,0
21970,1610612749,MIL,Milwaukee Bucks,0027000016,1970-10-17,MIL @ ATL,W,240,41,,,,,,25,32,0.781,,,,,,,,21,107,9,0
21970,1610612739,CLE,Cleveland Cavaliers,0027000020,1970-10-17,CLE @ SFW,L,240,42,,,,,,24,35,0.686,,,,,,,,28,108,-20,0
21970,1610612744,SFW,San Francisco Warriors,0027000020,1970-10-17,SFW vs. CLE,W,240,45,,,,,,38,47,0.809,,,,,,,,29,128,20,0
21970,1610612741,CHI,Chicago Bulls,0027000015,1970-10-17,CHI @ NYK,W,240,36,,,,,,27,33,0.818,,,,,,,,17,99,3,0
21970,1610612752,NYK,New York Knicks,0027000015,1970-10-17,NYK vs. CHI,L,240,42,,,,,,12,20,0.6,,,,,,,,23,96,-3,0
21970,1610612738,BOS,Boston Celtics,0027000018,1970-10-17,BOS @ SEA,L,240,48,,,,,,18,28,0.643,,,,,,,,26,114,-12,0
21970,1610612760,SEA,Seattle SuperSonics,0027000018,1970-10-17,SEA vs. BOS,W,240,48,,,,,,30,38,0.789,,,,,,,,21,126,12,0
21970,1610612756,PHX,Phoenix Suns,0027000017,1970-10-17,PHX vs. DET,L,240,43,,,,,,21,26,0.808,,,,,,,,24,107,-3,0
21970,1610612765,DET,Detroit Pistons,0027000017,1970-10-17,DET @ PHX,W,240,43,,,,,,24,29,0.828,,,,,,,,24,110,3,0
21970,1610612746,BUF,Buffalo Braves,0027000702,1970-10-17,BUF vs. SDR,L,240,40,,,,,,13,20,0.65,,,,,,,,34,93,-9,0
21970,1610612745,SDR,San Diego Rockets,0027000702,1970-10-17,SDR @ BUF,W,240,32,,,,,,38,53,0.717,,,,,,,,20,102,9,0
21970,1610612755,PHL,Philadelphia 76ers,0027000014,1970-10-17,PHL @ CIN,W,240,44,,,,,,35,43,0.814,,,,,,,,30,123,18,0
21970,1610612758,CIN,Cincinnati Royals,0027000014,1970-10-17,CIN vs. PHL,L,240,40,,,,,,25,36,0.694,,,,,,,,30,105,-18,0
21970,1610612764,BLT,Baltimore Bullets,0027000013,1970-10-17,BLT vs. LAL,W,265,48,,,,,,22,27,0.815,,,,,,,,36,118,2,0
21970,1610612747,LAL,Los Angeles Lakers,0027000013,1970-10-17,LAL @ BLT,L,265,42,,,,,,32,54,0.593,,,,,,,,22,116,-2,0
21970,1610612757,POR,Portland Trail Blazers,0027000021,1970-10-18,POR vs. BOS,L,240,42,,,,,,31,38,0.816,,,,,,,,25,115,-18,0
21970,1610612738,BOS,Boston Celtics,0027000021,1970-10-18,BOS @ POR,W,240,52,,,,,,29,40,0.725,,,,,,,,27,133,18,0
21970,1610612765,DET,Detroit Pistons,0027000023,1970-10-20,DET vs. MIL,W,240,47,,,,,,21,30,0.7,,,,,,,,24,115,1,0
21970,1610612749,MIL,Milwaukee Bucks,0027000023,1970-10-20,MIL @ DET,L,240,47,,,,,,20,34,0.588,,,,,,,,22,114,-1,0
21970,1610612744,SFW,San Francisco Warriors,0027000022,1970-10-20,SFW @ BLT,W,240,47,,,,,,31,35,0.886,,,,,,,,16,125,20,0
21970,1610612764,BLT,Baltimore Bullets,0027000022,1970-10-20,BLT vs. SFW,L,240,46,,,,,,13,17,0.765,,,,,,,,24,105,-20,0
21970,1610612756,PHX,Phoenix Suns,0027000703,1970-10-20,PHX @ SDR,L,240,42,,,,,,30,38,0.789,,,,,,,,32,114,-1,0
21970,1610612745,SDR,San Diego Rockets,0027000703,1970-10-20,SDR vs. PHX,W,240,38,,,,,,39,44,0.886,,,,,,,,31,115,1,0
21970,1610612757,POR,Portland Trail Blazers,0027000026,1970-10-20,POR vs. CLE,W,240,44,,,,,,32,39,0.821,,,,,,,,25,120,22,0
21970,1610612739,CLE,Cleveland Cavaliers,0027000026,1970-10-20,CLE @ POR,L,240,39,,,,,,20,31,0.645,,,,,,,,29,98,-22,0
21970,1610612746,BUF,Buffalo Braves,0027000025,1970-10-20,BUF vs. PHL,L,240,34,,,,,,21,24,0.875,,,,,,,,26,89,-9,0
21970,1610612755,PHL,Philadelphia 76ers,0027000025,1970-10-20,PHL @ BUF,W,240,36,,,,,,26,35,0.743,,,,,,,,21,98,9,0
21970,1610612747,LAL,Los Angeles Lakers,0027003003,1970-10-20,LAL @ NYK,L,240,36,,,,,,28,37,0.757,,,,,,,,19,100,-15,0
21970,1610612752,NYK,New York Knicks,0027003003,1970-10-20,NYK vs. LAL,W,240,49,,,,,,17,24,0.708,,,,,,,,24,115,15,0
21970,1610612744,SFW,San Francisco Warriors,0027000031,1970-10-21,SFW @ ATL,L,240,42,,,,,,16,30,0.533,,,,,,,,28,100,-2,0
21970,1610612737,ATL,Atlanta Hawks,0027000031,1970-10-21,ATL vs. SFW,W,240,39,,,,,,24,39,0.615,,,,,,,,25,102,2,0
21970,1610612738,BOS,Boston Celtics,0027000028,1970-10-21,BOS vs. DET,L,240,49,,,,,,20,31,0.645,,,,,,,,24,118,-3,0
21970,1610612765,DET,Detroit Pistons,0027000028,1970-10-21,DET @ BOS,W,240,49,,,,,,23,33,0.697,,,,,,,,21,121,3,0
21970,1610612760,SEA,Seattle SuperSonics,0027000032,1970-10-21,SEA vs. PHX,W,240,39,,,,,,32,41,0.78,,,,,,,,21,110,4,0
21970,1610612756,PHX,Phoenix Suns,0027000032,1970-10-21,PHX @ SEA,L,240,44,,,,,,18,26,0.692,,,,,,,,28,106,-4,0
21970,1610612747,LAL,Los Angeles Lakers,0027000030,1970-10-21,LAL @ PHL,W,240,50,,,,,,41,56,0.732,,,,,,,,16,141,24,0
21970,1610612755,PHL,Philadelphia 76ers,0027000030,1970-10-21,PHL vs. LAL,L,240,51,,,,,,15,17,0.882,,,,,,,,34,117,-24,0
21970,1610612764,BLT,Baltimore Bullets,0027000704,1970-10-21,BLT @ CIN,W,240,44,,,,,,29,41,0.707,,,,,,,,25,117,12,0
21970,1610612758,CIN,Cincinnati Royals,0027000704,1970-10-21,CIN vs. BLT,L,240,44,,,,,,17,31,0.548,,,,,,,,27,105,-12,0
21970,1610612744,SFW,San Francisco Warriors,0027000706,1970-10-22,SFW @ NYK,L,240,37,,,,,,18,28,0.643,,,,,,,,20,92,-3,0
21970,1610612752,NYK,New York Knicks,0027000706,1970-10-22,NYK vs. SFW,W,240,37,,,,,,21,30,0.7,,,,,,,,21,95,3,0
21970,1610612765,DET,Detroit Pistons,0027000034,1970-10-22,DET vs. ATL,W,240,43,,,,,,34,39,0.872,,,,,,,,30,120,19,0
21970,1610612737,ATL,Atlanta Hawks,0027000034,1970-10-22,ATL @ DET,L,240,35,,,,,,31,44,0.705,,,,,,,,28,101,-19,0
21970,1610612745,SDR,San Diego Rockets,0027000705,1970-10-22,SDR vs. CLE,W,240,47,,,,,,46,51,0.902,,,,,,,,29,140,30,0
21970,1610612739,CLE,Cleveland Cavaliers,0027000705,1970-10-22,CLE @ SDR,L,240,42,,,,,,26,36,0.722,,,,,,,,34,110,-30,0
21970,1610612747,LAL,Los Angeles Lakers,0027000038,1970-10-23,LAL vs. PHL,L,240,51,,,,,,20,32,0.625,,,,,,,,23,122,-5,0
21970,1610612755,PHL,Philadelphia 76ers,0027000038,1970-10-23,PHL @ LAL,W,240,54,,,,,,19,24,0.792,,,,,,,,27,127,5,0
21970,1610612738,BOS,Boston Celtics,0027000037,1970-10-23,BOS vs. CIN,W,240,51,,,,,,29,39,0.744,,,,,,,,20,131,5,0
21970,1610612758,CIN,Cincinnati Royals,0027000037,1970-10-23,CIN @ BOS,L,240,54,,,,,,18,23,0.783,,,,,,,,28,126,-5,0
21970,1610612752,NYK,New York Knicks,0027000036,1970-10-23,NYK @ BLT,L,240,38,,,,,,16,20,0.8,,,,,,,,22,92,-6,0
21970,1610612764,BLT,Baltimore Bullets,0027000036,1970-10-23,BLT vs. NYK,W,240,38,,,,,,22,28,0.786,,,,,,,,17,98,6,0
21970,1610612760,SEA,Seattle SuperSonics,0027000040,1970-10-23,SEA vs. POR,W,240,56,,,,,,29,36,0.806,,,,,,,,20,141,30,0
21970,1610612757,POR,Portland Trail Blazers,0027000040,1970-10-23,POR @ SEA,L,240,47,,,,,,17,23,0.739,,,,,,,,26,111,-30,0
21970,1610612756,PHX,Phoenix Suns,0027000039,1970-10-23,PHX vs. CLE,W,240,39,,,,,,30,40,0.75,,,,,,,,24,108,4,0
21970,1610612739,CLE,Cleveland Cavaliers,0027000039,1970-10-23,CLE @ PHX,L,240,40,,,,,,24,32,0.75,,,,,,,,32,104,-4,0
21970,1610612737,ATL,Atlanta Hawks,0027000043,1970-10-24,ATL vs. BOS,L,240,45,,,,,,19,30,0.633,,,,,,,,19,109,-4,0
21970,1610612738,BOS,Boston Celtics,0027000043,1970-10-24,BOS @ ATL,W,240,46,,,,,,21,28,0.75,,,,,,,,22,113,4,0
21970,1610612757,POR,Portland Trail Blazers,0027000045,1970-10-24,POR @ SFW,L,240,47,,,,,,21,27,0.778,,,,,,,,23,115,-3,0
21970,1610612744,SFW,San Francisco Warriors,0027000045,1970-10-24,SFW vs. POR,W,240,50,,,,,,18,31,0.581,,,,,,,,26,118,3,0
21970,1610612745,SDR,San Diego Rockets,0027000707,1970-10-24,SDR vs. PHL,W,240,42,,,,,,32,48,0.667,,,,,,,,23,116,5,0
21970,1610612755,PHL,Philadelphia 76ers,0027000707,1970-10-24,PHL @ SDR,L,240,46,,,,,,19,26,0.731,,,,,,,,38,111,-5,0
21970,1610612746,BUF,Buffalo Braves,0027000046,1970-10-24,BUF vs. DET,L,240,39,,,,,,17,25,0.68,,,,,,,,30,95,-19,0
21970,1610612765,DET,Detroit Pistons,0027000046,1970-10-24,DET @ BUF,W,240,41,,,,,,32,41,0.78,,,,,,,,22,114,19,0
21970,1610612749,MIL,Milwaukee Bucks,0027000041,1970-10-24,MIL vs. BLT,W,290,49,,,,,,24,32,0.75,,,,,,,,26,122,2,0
21970,1610612764,BLT,Baltimore Bullets,0027000041,1970-10-24,BLT @ MIL,L,290,49,,,,,,22,29,0.759,,,,,,,,27,120,-2,0
21970,1610612752,NYK,New York Knicks,0027003005,1970-10-24,NYK vs. CIN,W,240,44,,,,,,27,38,0.711,,,,,,,,23,115,12,0
21970,1610612758,CIN,Cincinnati Royals,0027003005,1970-10-24,CIN @ NYK,L,240,40,,,,,,23,33,0.697,,,,,,,,28,103,-12,0
21970,1610612747,LAL,Los Angeles Lakers,0027000048,1970-10-25,LAL vs. CLE,W,240,49,,,,,,25,37,0.676,,,,,,,,17,123,27,0
21970,1610612739,CLE,Cleveland Cavaliers,0027000048,1970-10-25,CLE @ LAL,L,240,41,,,,,,14,18,0.778,,,,,,,,23,96,-27,0
21970,1610612745,SDR,San Diego Rockets,0027000708,1970-10-25,SDR @ PHX,L,240,35,,,,,,28,36,0.778,,,,,,,,33,98,-19,0
21970,1610612756,PHX,Phoenix Suns,0027000708,1970-10-25,PHX vs. SDR,W,240,41,,,,,,35,47,0.745,,,,,,,,31,117,19,0
21970,1610612760,SEA,Seattle SuperSonics,0027000047,1970-10-25,SEA @ MIL,L,240,40,,,,,,27,43,0.628,,,,,,,,21,107,-19,0
21970,1610612749,MIL,Milwaukee Bucks,0027000047,1970-10-25,MIL vs. SEA,W,240,55,,,,,,16,26,0.615,,,,,,,,30,126,19,0
21970,1610612741,CHI,Chicago Bulls,0027000050,1970-10-25,CHI @ POR,W,240,44,,,,,,43,53,0.811,,,,,,,,29,131,15,0
21970,1610612757,POR,Portland Trail Blazers,0027000050,1970-10-25,POR vs. CHI,L,240,47,,,,,,22,30,0.733,,,,,,,,35,116,-15,0
21970,1610612760,SEA,Seattle SuperSonics,0027000051,1970-10-26,SEA @ DET,L,240,41,,,,,,29,44,0.659,,,,,,,,22,111,-31,0
21970,1610612765,DET,Detroit Pistons,0027000051,1970-10-26,DET vs. SEA,W,240,62,,,,,,18,22,0.818,,,,,,,,30,142,31,0
21970,1610612758,CIN,Cincinnati Royals,0027000052,1970-10-26,CIN vs. ATL,W,240,50,,,,,,26,41,0.634,,,,,,,,32,126,19,0
21970,1610612737,ATL,Atlanta Hawks,0027000052,1970-10-26,ATL @ CIN,L,240,40,,,,,,27,45,0.6,,,,,,,,32,107,-19,0
21970,1610612749,MIL,Milwaukee Bucks,0027000709,1970-10-27,MIL vs. SDR,W,240,47,,,,,,32,41,0.78,,,,,,,,28,126,13,0
