SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
21960,1610612747,LAL,Los Angeles Lakers,0026000001,1960-10-19,LAL @ CIN,L,0,42.0,109.0,0.385,,,,39.0,52.0,0.75,,,61.0,24.0,,,,25.0,123,-17,0
21960,1610612758,CIN,Cincinnati Royals,0026000001,1960-10-19,CIN vs. LAL,W,0,57.0,101.0,0.564,,,,26.0,36.0,0.722,,,73.0,42.0,,,,34.0,140,17,0
21960,1610612758,CIN,Cincinnati Royals,0026000002,1960-10-20,CIN @ NYK,W,0,44.0,,,,,,25.0,,,,,,,,,,28.0,113,8,0
21960,1610612752,NYK,New York Knicks,0026000002,1960-10-20,NYK vs. CIN,L,0,38.0,,,,,,29.0,,,,,,,,,,25.0,105,-8,0
21960,1610612765,DET,Detroit Pistons,0026000005,1960-10-22,DET @ BOS,L,0,44.0,,,,,,28.0,,,,,,,,,,,116,-2,0
21960,1610612738,BOS,Boston Celtics,0026000005,1960-10-22,BOS vs. DET,W,0,43.0,,,,,,32.0,,,,,,,,,,,118,2,0
21960,1610612744,PHW,Philadelphia Warriors,0026000003,1960-10-22,PHW @ SYR,W,0,51.0,,,,,,31.0,,,,,,,,,,,133,10,0
21960,1610612755,SYR,Syracuse Nationals,0026000003,1960-10-22,SYR vs. PHW,L,0,52.0,,,,,,19.0,,,,,,,,,,,123,-10,0
21960,1610612758,CIN,Cincinnati Royals,0026000004,1960-10-22,CIN vs. NYK,W,0,39.0,,,,,,41.0,,,,,,,,,,,119,2,0
21960,1610612752,NYK,New York Knicks,0026000004,1960-10-22,NYK @ CIN,L,0,42.0,,,,,,33.0,,,,,,,,,,,117,-2,0
21960,1610612747,LAL,Los Angeles Lakers,0026000006,1960-10-22,LAL @ STL,L,0,34.0,,,,,,28.0,44.0,0.636,,,,,,,,,96,-16,0
21960,1610612737,STL,St. Louis Hawks,0026000006,1960-10-22,STL vs. LAL,W,0,44.0,,,,,,24.0,32.0,0.75,,,,,,,,,112,16,0
21960,1610612737,STL,St. Louis Hawks,0026000007,1960-10-23,STL @ CIN,L,0,39.0,,,,,,25.0,,,,,,,,,,,103,-11,0
21960,1610612758,CIN,Cincinnati Royals,0026000007,1960-10-23,CIN vs. STL,W,0,44.0,,,,,,26.0,,,,,,,,,,,114,11,0
21960,1610612752,NYK,New York Knicks,0026000008,1960-10-24,NYK @ LAL,W,0,,,,,,,,,,,,,,,,,,111,10,0
21960,1610612747,LAL,Los Angeles Lakers,0026000008,1960-10-24,LAL vs. NYK,L,0,,,,,,,,,,,,,,,,,,101,-10,0
21960,1610612747,LAL,Los Angeles Lakers,0026000009,1960-10-25,LAL vs. NYK,W,0,42.0,97.0,0.433,,,,36.0,47.0,0.766,,,58.0,,,,,27.0,120,2,0
