SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
21973,1610612737,ATL,Atlanta Hawks,0027300003,1973-10-09,ATL vs. CAP,W,240,50,,,,,,28,33,0.848,,,,,,,,23.0,128,14,0
21973,1610612764,CAP,Capital Bullets,0027300003,1973-10-09,CAP @ ATL,L,240,45,,,,,,24,28,0.857,,,,,,,,22.0,114,-14,0
21973,1610612752,NYK,New York Knicks,0027300002,1973-10-09,NYK vs. DET,W,240,42,,,,,,17,24,0.708,,,,,,,,27.0,101,1,0
21973,1610612765,DET,Detroit Pistons,0027300002,1973-10-09,DET @ NYK,L,240,37,,,,,,26,31,0.839,,,,,,,,25.0,100,-1,0
21973,1610612747,LAL,Los Angeles Lakers,0027300005,1973-10-09,LAL @ CHI,W,240,47,,,,,,23,26,0.885,,,,,,,,26.0,117,20,0
21973,1610612741,CHI,Chicago Bulls,0027300005,1973-10-09,CHI vs. LAL,L,240,38,,,,,,21,28,0.75,,,,,,,,21.0,97,-20,0
21973,1610612745,HOU,Houston Rockets,0027300001,1973-10-09,HOU @ BUF,L,265,45,,,,,,15,18,0.833,,,,,,,,21.0,105,-2,0
21973,1610612746,BUF,Buffalo Braves,0027300001,1973-10-09,BUF vs. HOU,W,265,47,,,,,,13,19,0.684,,,,,,,,22.0,107,2,0
21973,1610612760,SEA,Seattle SuperSonics,0027300009,1973-10-10,SEA @ PHX,L,240,45,,,,,,21,26,0.808,,,,,,,,28.0,111,-4,0
21973,1610612756,PHX,Phoenix Suns,0027300009,1973-10-10,PHX vs. SEA,W,240,43,,,,,,29,36,0.806,,,,,,,,23.0,115,4,0
21973,1610612758,KCK,Kansas City-Omaha Kings,0027300008,1973-10-10,KCK vs. CHI,L,240,35,,,,,,20,26,0.769,,,,,,,,27.0,90,-15,0
