SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
21957,1610612737,STL,St. Louis Hawks,0025700001,1957-10-22,STL vs. BOS,L,0,25,102.0,0.245,,,,40,54.0,0.741,,,64.0,,,,,27.0,90,-25,0
21957,1610612738,BOS,Boston Celtics,0025700001,1957-10-22,BOS @ STL,W,0,44,111.0,0.396,,,,27,38.0,0.711,,,90.0,,,,,34.0,115,25,0
21957,1610612737,STL,St. Louis Hawks,0025700003,1957-10-23,STL @ NYK,L,0,30,,,,,,35,,,,,,,,,,38.0,95,-17,0
21957,1610612752,NYK,New York Knicks,0025700003,1957-10-23,NYK vs. STL,W,0,35,,,,,,42,,,,,,,,,,30.0,112,17,0
21957,1610612738,BOS,Boston Celtics,0025700004,1957-10-23,BOS @ DET,W,0,36,,,,,,33,,,,,,,,,,27.0,105,11,0
21957,1610612765,DET,Detroit Pistons,0025700004,1957-10-23,DET vs. BOS,L,0,33,,,,,,28,,,,,,,,,,32.0,94,-11,0
21957,1610612744,PHW,Philadelphia Warriors,0025700005,1957-10-25,PHW @ SYR,L,0,32,,,,,,21,,,,,,,,,,22.0,85,-18,0
21957,1610612755,SYR,Syracuse Nationals,0025700005,1957-10-25,SYR vs. PHW,W,0,38,,,,,,27,,,,,,,,,,26.0,103,18,0
21957,1610612738,BOS,Boston Celtics,0025700006,1957-10-26,BOS @ NYK,W,0,49,,,,,,33,,,,,,,,,,35.0,131,10,0
21957,1610612752,NYK,New York Knicks,0025700006,1957-10-26,NYK vs. BOS,L,0,42,,,,,,37,,,,,,,,,,30.0,121,-10,0
21957,1610612744,PHW,Philadelphia Warriors,0025700008,1957-10-26,PHW @ DET,W,0,42,,,,,,28,,,,,,,,,,27.0,112,12,0
21957,1610612765,DET,Detroit Pistons,0025700008,1957-10-26,DET vs. PHW,L,0,34,,,,,,32,,,,,,,,,,27.0,100,-12,0
21957,1610612758,CIN,Cincinnati Royals,0025700007,1957-10-26,CIN vs. SYR,W,0,42,,,,,,26,,,,,,,,,,36.0,110,10,0
