SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
21971,1610612752,NYK,New York Knicks,0027100002,1971-10-12,NYK vs. DET,L,240,36,,,,,,12,22,0.545,,,,,,,,24.0,84,-7,0
21971,1610612765,DET,Detroit Pistons,0027100002,1971-10-12,DET @ NYK,W,240,35,,,,,,21,29,0.724,,,,,,,,18.0,91,7,0
21971,1610612741,CHI,Chicago Bulls,0027100003,1971-10-12,CHI vs. PHL,L,240,37,,,,,,26,43,0.605,,,,,,,,27.0,100,-14,0
21971,1610612755,PHL,Philadelphia 76ers,0027100003,1971-10-12,PHL @ CHI,W,240,45,,,,,,24,31,0.774,,,,,,,,31.0,114,14,0
21971,1610612737,ATL,Atlanta Hawks,0027100001,1971-10-12,ATL @ CIN,L,240,36,,,,,,41,49,0.837,,,,,,,,29.0,113,-14,0
21971,1610612758,CIN,Cincinnati Royals,0027100001,1971-10-12,CIN vs. ATL,W,240,52,,,,,,23,31,0.742,,,,,,,,36.0,127,14,0
21971,1610612746,BUF,Buffalo Braves,0027100004,1971-10-12,BUF vs. SEA,L,240,39,,,,,,12,17,0.706,,,,,,,,25.0,90,-33,0
21971,1610612760,SEA,Seattle SuperSonics,0027100004,1971-10-12,SEA @ BUF,W,240,49,,,,,,25,31,0.806,,,,,,,,13.0,123,33,0
21971,1610612745,HOU,Houston Rockets,0027100006,1971-10-14,HOU vs. PHL,L,240,37,,,,,,20,28,0.714,,,,,,,,24.0,94,-11,0
21971,1610612755,PHL,Philadelphia 76ers,0027100006,1971-10-14,PHL @ HOU,W,240,40,,,,,,25,34,0.735,,,,,,,,28.0,105,11,0
21971,1610612756,PHX,Phoenix Suns,0027100005,1971-10-14,PHX vs. MIL,L,240,38,,,,,,21,31,0.677,,,,,,,,19.0,97,-13,0
21971,1610612749,MIL,Milwaukee Bucks,0027100005,1971-10-14,MIL @ PHX,W,240,47,,,,,,16,21,0.762,,,,,,,,26.0,110,13,0
21971,1610612738,BOS,Boston Celtics,0027100170,1971-10-15,BOS vs. GOS,L,240,34,,,,,,7,14,0.5,,,,,,,,24.0,75,-22,0
21971,1610612744,GOS,Golden State Warriors,0027100170,1971-10-15,GOS @ BOS,W,240,40,,,,,,17,23,0.739,,,,,,,,20.0,97,22,0
21971,1610612747,LAL,Los Angeles Lakers,0027100007,1971-10-15,LAL @ DET,W,240,54,,,,,,24,27,0.889,,,,,,,,24.0,132,29,0
21971,1610612765,DET,Detroit Pistons,0027100007,1971-10-15,DET vs. LAL,L,240,40,,,,,,23,32,0.719,,,,,,,,20.0,103,-29,0
21971,1610612764,BLT,Baltimore Bullets,0027100008,1971-10-15,BLT @ CHI,L,240,32,,,,,,18,29,0.621,,,,,,,,30.0,82,-24,0
21971,1610612741,CHI,Chicago Bulls,0027100008,1971-10-15,CHI vs. BLT,W,240,37,,,,,,32,48,0.667,,,,,,,,26.0,106,24,0
21971,1610612757,POR,Portland Trail Blazers,0027100010,1971-10-15,POR vs. SEA,L,240,35,,,,,,18,21,0.857,,,,,,,,23.0,88,-31,0
21971,1610612760,SEA,Seattle SuperSonics,0027100010,1971-10-15,SEA @ POR,W,240,46,,,,,,27,34,0.794,,,,,,,,18.0,119,31,0
21971,1610612746,BUF,Buffalo Braves,0027100009,1971-10-15,BUF @ CLE,W,265,41,,,,,,29,45,0.644,,,,,,,,24.0,111,2,0
21971,1610612739,CLE,Cleveland Cavaliers,0027100009,1971-10-15,CLE vs. BUF,L,265,46,,,,,,17,28,0.607,,,,,,,,27.0,109,-2,0
21971,1610612755,PHL,Philadelphia 76ers,0027100016,1971-10-16,PHL @ ATL,W,240,43,,,,,,18,29,0.621,,,,,,,,24.0,104,2,0
21971,1610612737,ATL,Atlanta Hawks,0027100016,1971-10-16,ATL vs. PHL,L,240,43,,,,,,16,26,0.615,,,,,,,,26.0,102,-2,0
21971,1610612747,LAL,Los Angeles Lakers,0027100014,1971-10-16,LAL @ NYK,W,240,44,,,,,,31,39,0.795,,,,,,,,22.0,119,15,0
21971,1610612752,NYK,New York Knicks,0027100014,1971-10-16,NYK vs. LAL,L,240,41,,,,,,22,27,0.815,,,,,,,,25.0,104,-15,0
21971,1610612744,GOS,Golden State Warriors,0027100171,1971-10-16,GOS @ BLT,L,240,32,,,,,,29,43,0.674,,,,,,,,27.0,93,-15,0
21971,1610612764,BLT,Baltimore Bullets,0027100171,1971-10-16,BLT vs. GOS,W,240,43,,,,,,22,34,0.647,,,,,,,,33.0,108,15,0
21971,1610612749,MIL,Milwaukee Bucks,0027100017,1971-10-16,MIL @ SEA,W,240,44,,,,,,10,17,0.588,,,,,,,,19.0,98,7,0
21971,1610612760,SEA,Seattle SuperSonics,0027100017,1971-10-16,SEA vs. MIL,L,240,36,,,,,,19,27,0.704,,,,,,,,17.0,91,-7,0
21971,1610612745,HOU,Houston Rockets,0027100015,1971-10-16,HOU @ PHX,L,240,41,,,,,,26,35,0.743,,,,,,,,37.0,108,-20,0
21971,1610612756,PHX,Phoenix Suns,0027100015,1971-10-16,PHX vs. HOU,W,240,42,,,,,,44,57,0.772,,,,,,,,29.0,128,20,0
21971,1610612746,BUF,Buffalo Braves,0027100018,1971-10-16,BUF vs. CLE,L,240,35,,,,,,19,23,0.826,,,,,,,,25.0,89,-4,0
