SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
21955,1610612738,BOS,Boston Celtics,0025500004,1955-11-05,BOS vs. PHW,W,0,31.0,,,,,,36.0,,,,,,,,,,29.0,98,11,0
21955,1610612744,PHW,Philadelphia Warriors,0025500004,1955-11-05,PHW @ BOS,L,0,30.0,,,,,,27.0,,,,,,,,,,28.0,87,-11,0
21955,1610612737,STL,St. Louis Hawks,0025500003,1955-11-05,STL vs. MNL,W,0,31.0,,,,,,39.0,,,,,,,,,,34.0,101,12,0
21955,1610612747,MNL,Minneapolis Lakers,0025500003,1955-11-05,MNL @ STL,L,0,29.0,,,,,,31.0,,,,,,,,,,32.0,89,-12,0
21955,1610612752,NYK,New York Knicks,0025500002,1955-11-05,NYK @ ROC,W,0,34.0,,,,,,32.0,,,,,,,,,,29.0,100,2,0
21955,1610612758,ROC,Rochester Royals,0025500002,1955-11-05,ROC vs. NYK,L,0,35.0,,,,,,28.0,,,,,,,,,,31.0,98,-2,0
21955,1610612755,SYR,Syracuse Nationals,0025500001,1955-11-05,SYR vs. FTW,W,0,32.0,,,,,,50.0,,,,,,,,,,37.0,114,1,0
21955,1610612765,FTW,Ft. Wayne Zollner Pistons,0025500001,1955-11-05,FTW @ SYR,L,0,37.0,,,,,,39.0,,,,,,,,,,42.0,113,-1,0
21955,1610612747,MNL,Minneapolis Lakers,0025500005,1955-11-06,MNL @ FTW,W,0,35.0,,,,,,26.0,34.0,0.765,,,,,,,,37.0,96,1,0
21955,1610612765,FTW,Ft. Wayne Zollner Pistons,0025500005,1955-11-06,FTW vs. MNL,L,0,26.0,,,,,,43.0,59.0,0.729,,,,,,,,23.0,95,-1,0
21955,1610612758,ROC,Rochester Royals,0025500006,1955-11-06,ROC vs. SYR,W,0,33.0,,,,,,17.0,27.0,0.63,,,,,,,,32.0,83,3,0
21955,1610612755,SYR,Syracuse Nationals,0025500006,1955-11-06,SYR @ ROC,L,0,23.0,,,,,,34.0,47.0,0.723,,,,,,,,22.0,80,-3,0
21955,1610612744,PHW,Philadelphia Warriors,0025500007,1955-11-09,PHW vs. MNL,W,0,38.0,,,,,,41.0,52.0,0.788,,,,,,,,29.0,117,11,0
21955,1610612747,MNL,Minneapolis Lakers,0025500007,1955-11-09,MNL @ PHW,L,0,39.0,,,,,,28.0,43.0,0.651,,,,,,,,36.0,106,-11,0
21955,1610612752,NYK,New York Knicks,0025500008,1955-11-10,NYK vs. MNL,W,0,39.0,,,,,,34.0,48.0,0.708,,,,,,,,30.0,112,7,0
21955,1610612747,MNL,Minneapolis Lakers,0025500008,1955-11-10,MNL @ NYK,L,0,36.0,,,,,,33.0,44.0,0.75,,,,,,,,31.0,105,-7,0
21955,1610612758,ROC,Rochester Royals,0025500009,1955-11-10,ROC vs. PHW,L,0,33.0,,,,,,18.0,24.0,0.75,,,,,,,,28.0,84,-5,0
21955,1610612744,PHW,Philadelphia Warriors,0025500009,1955-11-10,PHW @ ROC,W,0,30.0,,,,,,29.0,39.0,0.744,,,,,,,,20.0,89,5,0
21955,1610612752,NYK,New York Knicks,0025500010,1955-11-12,NYK vs. BOS,W,0,35.0,,,,,,26.0,,,,,,,,,,28.0,96,1,0
21955,1610612738,BOS,Boston Celtics,0025500010,1955-11-12,BOS @ NYK,L,0,34.0,,,,,,27.0,,,,,,,,,,27.0,95,-1,0
21955,1610612738,BOS,Boston Celtics,0025500014,1955-11-12,BOS vs. MNL,W,0,46.0,,,,,,27.0,,,,,,,,,,25.0,119,44,0
21955,1610612747,MNL,Minneapolis Lakers,0025500014,1955-11-12,MNL @ BOS,L,0,23.0,,,,,,29.0,,,,,,,,,,25.0,75,-44,0
21955,1610612744,PHW,Philadelphia Warriors,0025500011,1955-11-12,PHW vs. MNL,W,0,32.0,,,,,,36.0,,,,,,,,,,30.0,100,11,0
21955,1610612747,MNL,Minneapolis Lakers,0025500011,1955-11-12,MNL @ PHW,L,0,24.0,,,,,,41.0,,,,,,,,,,30.0,89,-11,0
21955,1610612737,STL,St. Louis Hawks,0025500012,1955-11-12,STL vs. SYR,L,0,27.0,,,,,,27.0,,,,,,,,,,33.0,81,-10,0
21955,1610612755,SYR,Syracuse Nationals,0025500012,1955-11-12,SYR @ STL,W,0,29.0,,,,,,33.0,,,,,,,,,,30.0,91,10,0
21955,1610612758,ROC,Rochester Royals,0025500013,1955-11-12,ROC vs. FTW,W,0,27.0,,,,,,30.0,,,,,,,,,,27.0,84,5,0
21955,1610612765,FTW,Ft. Wayne Zollner Pistons,0025500013,1955-11-12,FTW @ ROC,L,0,27.0,,,,,,25.0,,,,,,,,,,32.0,79,-5,0
21955,1610612752,NYK,New York Knicks,0025500015,1955-11-13,NYK vs. ROC,W,0,29.0,,,,,,36.0,42.0,0.857,,,,,,,,21.0,94,3,0
21955,1610612758,ROC,Rochester Royals,0025500015,1955-11-13,ROC @ NYK,L,0,37.0,,,,,,17.0,26.0,0.654,,,,,,,,30.0,91,-3,0
21955,1610612765,FTW,Ft. Wayne Zollner Pistons,0025500016,1955-11-13,FTW vs. SYR,W,0,34.0,,,,,,25.0,33.0,0.758,,,,,,,,25.0,93,14,0
21955,1610612755,SYR,Syracuse Nationals,0025500016,1955-11-13,SYR @ FTW,L,0,28.0,,,,,,23.0,35.0,0.657,,,,,,,,23.0,79,-14,0
21955,1610612737,STL,St. Louis Hawks,0025500017,1955-11-15,STL vs. NYK,W,0,47.0,115.0,0.409,,,,27.0,48.0,0.563,,,,,,,,33.0,121,26,0
21955,1610612752,NYK,New York Knicks,0025500017,1955-11-15,NYK @ STL,L,0,31.0,113.0,0.274,,,,33.0,49.0,0.673,,,,,,,,32.0,95,-26,0
21955,1610612747,MNL,Minneapolis Lakers,0025500018,1955-11-16,MNL @ SYR,L,0,31.0,,,,,,29.0,43.0,0.674,,,,,,,,26.0,91,-14,0
21955,1610612755,SYR,Syracuse Nationals,0025500018,1955-11-16,SYR vs. MNL,W,0,40.0,,,,,,25.0,36.0,0.694,,,,,,,,28.0,105,14,0
21955,1610612765,FTW,Ft. Wayne Zollner Pistons,0025500020,1955-11-17,FTW @ NYK,L,0,33.0,,,,,,22.0,33.0,0.667,,,,,,,,33.0,88,-22,0
21955,1610612752,NYK,New York Knicks,0025500020,1955-11-17,NYK vs. FTW,W,0,37.0,,,,,,36.0,52.0,0.692,,,,,,,,26.0,110,22,0
21955,1610612738,BOS,Boston Celtics,0025500019,1955-11-17,BOS @ PHW,L,0,29.0,,,,,,34.0,47.0,0.723,,,,,,,,31.0,92,-14,0
21955,1610612744,PHW,Philadelphia Warriors,0025500019,1955-11-17,PHW vs. BOS,W,0,35.0,,,,,,36.0,48.0,0.75,,,,,,,,31.0,106,14,0
21955,1610612765,FTW,Ft. Wayne Zollner Pistons,0025500021,1955-11-19,FTW @ BOS,L,0,35.0,,,,,,32.0,,,,,,,,,,31.0,102,-2,0
