SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
21978,1610612739,CLE,Cleveland Cavaliers,0027800002,1978-10-13,CLE @ BOS,W,240,51,,,,,,13,16,0.813,,,,,,,,27.0,115,14,0
21978,1610612738,BOS,Boston Celtics,0027800002,1978-10-13,BOS vs. CLE,L,240,36,,,,,,29,34,0.853,,,,,,,,20.0,101,-14,0
21978,1610612745,HOU,Houston Rockets,0027800001,1978-10-13,HOU @ NYK,W,240,46,,,,,,19,22,0.864,,,,,,,,27.0,111,4,0
21978,1610612752,NYK,New York Knicks,0027800001,1978-10-13,NYK vs. HOU,L,240,44,,,,,,19,36,0.528,,,,,,,,24.0,107,-4,0
21978,1610612765,DET,Detroit Pistons,0027800005,1978-10-13,DET vs. NJN,L,240,34,,,,,,37,53,0.698,,,,,,,,38.0,105,-2,0
21978,1610612751,NJN,New Jersey Nets,0027800005,1978-10-13,NJN @ DET,W,240,37,,,,,,33,38,0.868,,,,,,,,38.0,107,2,0
21978,1610612762,NOJ,New Orleans Jazz,0027800008,1978-10-13,NOJ @ WAS,L,240,43,,,,,,15,19,0.789,,,,,,,,15.0,101,-16,0
21978,1610612764,WAS,Washington Bullets,0027800008,1978-10-13,WAS vs. NOJ,W,240,52,,,,,,13,16,0.813,,,,,,,,20.0,117,16,0
21978,1610612760,SEA,Seattle SuperSonics,0027800006,1978-10-13,SEA vs. CHI,W,240,39,,,,,,26,31,0.839,,,,,,,,24.0,104,18,0
21978,1610612741,CHI,Chicago Bulls,0027800006,1978-10-13,CHI @ SEA,L,240,36,,,,,,14,22,0.636,,,,,,,,30.0,86,-18,0
21978,1610612756,PHX,Phoenix Suns,0027800004,1978-10-13,PHX vs. SDC,W,240,50,,,,,,28,35,0.8,,,,,,,,26.0,128,14,0
21978,1610612746,SDC,San Diego Clippers,0027800004,1978-10-13,SDC @ PHX,L,240,49,,,,,,16,22,0.727,,,,,,,,23.0,114,-14,0
21978,1610612755,PHL,Philadelphia 76ers,0027800003,1978-10-13,PHL vs. LAL,W,240,46,,,,,,18,23,0.783,,,,,,,,27.0,110,8,0
21978,1610612747,LAL,Los Angeles Lakers,0027800003,1978-10-13,LAL @ PHL,L,240,36,,,,,,30,41,0.732,,,,,,,,25.0,102,-8,0
21978,1610612754,IND,Indiana Pacers,0027800007,1978-10-13,IND vs. ATL,W,240,43,,,,,,31,38,0.816,,,,,,,,30.0,117,13,0
21978,1610612737,ATL,Atlanta Hawks,0027800007,1978-10-13,ATL @ IND,L,240,37,,,,,,30,39,0.769,,,,,,,,35.0,104,-13,0
