SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
21949,1610610027,DN,Denver Nuggets,0024900003,1949-10-29,DN @ TCB,L,0,29.0,,,,,,27.0,30.0,0.9,,,,,,,,35.0,85,-8,0
21949,1610612737,TCB,Tri-Cities Blackhawks,0024900003,1949-10-29,TCB vs. DN,W,0,32.0,,,,,,29.0,44.0,0.659,,,,,,,,31.0,93,8,0
21949,1610610033,SHE,Sheboygan Redskins,0024900005,1949-11-01,SHE @ ROC,L,0,29.0,,,,,,17.0,28.0,0.607,,,,,,,,,75,-33,0
21949,1610612758,ROC,Rochester Royals,0024900005,1949-11-01,ROC vs. SHE,W,0,44.0,,,,,,20.0,25.0,0.8,,,,,,,,,108,33,0
21949,1610610025,CHS,Chicago Stags,0024900004,1949-11-01,CHS vs. NYK,L,0,32.0,,,,,,23.0,42.0,0.548,,,,,,,,,87,-2,0
21949,1610612752,NYK,New York Knicks,0024900004,1949-11-01,NYK @ CHS,W,0,28.0,,,,,,33.0,47.0,0.702,,,,,,,,,89,2,0
21949,1610610027,DN,Denver Nuggets,0024900006,1949-11-01,DN @ INO,L,0,19.0,,,,,,26.0,31.0,0.839,,,,,,,,,64,-7,0
21949,1610610030,INO,Indianapolis Olympians,0024900006,1949-11-01,INO vs. DN,W,0,24.0,,,,,,23.0,30.0,0.767,,,,,,,,,71,7,0
21949,1610612737,TCB,Tri-Cities Blackhawks,0024900007,1949-11-01,TCB @ BOM,L,0,18.0,,,,,,15.0,27.0,0.556,,,,,,,,,51,-21,0
21949,1610610034,BOM,St. Louis Bombers,0024900007,1949-11-01,BOM vs. TCB,W,0,23.0,,,,,,26.0,33.0,0.788,,,,,,,,,72,21,0
21949,1610612744,PHW,Philadelphia Warriors,0024900008,1949-11-02,PHW vs. MNL,L,0,23.0,,,,,,23.0,32.0,0.719,,,,,,,,,69,-12,0
21949,1610612747,MNL,Minneapolis Lakers,0024900008,1949-11-02,MNL @ PHW,W,0,32.0,,,,,,17.0,22.0,0.773,,,,,,,,,81,12,0
21949,1610612752,NYK,New York Knicks,0024900010,1949-11-02,NYK @ WAT,W,0,23.0,,,,,,22.0,30.0,0.733,,,,,,,,,68,8,0
21949,1610610037,WAT,Waterloo Hawks,0024900010,1949-11-02,WAT vs. NYK,L,0,20.0,,,,,,20.0,29.0,0.69,,,,,,,,,60,-8,0
21949,1610610024,BAL,Baltimore Bullets,0024900009,1949-11-02,BAL @ WAS,L,0,16.0,,,,,,29.0,36.0,0.806,,,,,,,,,61,-5,0
21949,1610610036,WAS,Washington Capitols,0024900009,1949-11-02,WAS vs. BAL,W,0,23.0,,,,,,20.0,32.0,0.625,,,,,,,,,66,5,0
21949,1610612765,FTW,Ft. Wayne Zollner Pistons,0024900013,1949-11-03,FTW vs. NYK,W,0,30.0,,,,,,27.0,36.0,0.75,,,,,,,,,87,15,0
21949,1610612752,NYK,New York Knicks,0024900013,1949-11-03,NYK @ FTW,L,0,16.0,,,,,,40.0,54.0,0.741,,,,,,,,,72,-15,0
21949,1610612755,SYR,Syracuse Nationals,0024900015,1949-11-03,SYR vs. DN,W,0,26.0,,,,,,26.0,33.0,0.788,,,,,,,,,78,20,0
21949,1610610027,DN,Denver Nuggets,0024900015,1949-11-03,DN @ SYR,L,0,16.0,,,,,,26.0,34.0,0.765,,,,,,,,,58,-20,0
21949,1610610034,BOM,St. Louis Bombers,0024900014,1949-11-03,BOM @ BAL,W,0,27.0,,,,,,27.0,38.0,0.711,,,,,,,,,81,16,0
21949,1610610024,BAL,Baltimore Bullets,0024900014,1949-11-03,BAL vs. BOM,L,0,22.0,,,,,,21.0,34.0,0.618,,,,,,,,,65,-16,0
21949,1610612737,TCB,Tri-Cities Blackhawks,0024900011,1949-11-03,TCB @ AND,L,0,30.0,,,,,,27.0,39.0,0.692,,,,,,,,,87,-23,0
21949,1610610023,AND,Anderson Packers,0024900011,1949-11-03,AND vs. TCB,W,0,40.0,,,,,,30.0,36.0,0.833,,,,,,,,,110,23,0
21949,1610610033,SHE,Sheboygan Redskins,0024900012,1949-11-03,SHE vs. BOS,W,0,34.0,,,,,,30.0,40.0,0.75,,,,,,,,,98,15,0
21949,1610612738,BOS,Boston Celtics,0024900012,1949-11-03,BOS @ SHE,L,0,26.0,,,,,,31.0,45.0,0.689,,,,,,,,,83,-15,0
21949,1610612744,PHW,Philadelphia Warriors,0024900016,1949-11-04,PHW vs. BOM,W,0,31.0,,,,,,17.0,23.0,0.739,,,,,,,,,79,21,0
21949,1610610034,BOM,St. Louis Bombers,0024900016,1949-11-04,BOM @ PHW,L,0,18.0,,,,,,22.0,30.0,0.733,,,,,,,,,58,-21,0
21949,1610610027,DN,Denver Nuggets,0024900022,1949-11-05,DN @ SYR,L,0,16.0,,,,,,19.0,29.0,0.655,,,,,,,,,51,-33,0
