SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
21953,1610612737,MIH,Milwaukee Hawks,0025300002,1953-10-30,MIH vs. MNL,W,0,21,0.0,,,,,27,27.0,1.0,,,,,,,,28.0,69,10,0
21953,1610612747,MNL,Minneapolis Lakers,0025300002,1953-10-30,MNL @ MIH,L,0,18,0.0,,,,,23,23.0,1.0,,,,,,,,31.0,59,-10,0
21953,1610612752,NYK,New York Knicks,0025300005,1953-10-31,NYK vs. MNL,W,0,30,0.0,,,,,31,,,,,,,,,,25.0,91,24,0
21953,1610612747,MNL,Minneapolis Lakers,0025300005,1953-10-31,MNL @ NYK,L,0,22,0.0,,,,,23,,,,,,,,,,33.0,67,-24,0
21953,1610612744,PHW,Philadelphia Warriors,0025300003,1953-10-31,PHW vs. SYR,W,0,28,,,,,,23,,,,,,,,,,22.0,79,6,0
21953,1610612755,SYR,Syracuse Nationals,0025300003,1953-10-31,SYR @ PHW,L,0,27,,,,,,19,,,,,,,,,,24.0,73,-6,0
21953,1610610024,BAL,Baltimore Bullets,0025300004,1953-10-31,BAL @ ROC,L,0,23,,,,,,22,,,,,,,,,,25.0,68,-4,0
21953,1610612758,ROC,Rochester Royals,0025300004,1953-10-31,ROC vs. BAL,W,0,24,,,,,,24,,,,,,,,,,23.0,72,4,0
21953,1610612738,BOS,Boston Celtics,0025300006,1953-11-01,BOS vs. MNL,L,0,29,0.0,,,,,21,,,,,,,,,,24.0,79,-5,0
21953,1610612747,MNL,Minneapolis Lakers,0025300006,1953-11-01,MNL @ BOS,W,0,30,0.0,,,,,24,,,,,,,,,,26.0,84,5,0
21953,1610612765,FTW,Ft. Wayne Zollner Pistons,0025300008,1953-11-01,FTW vs. MIH,W,0,22,,,,,,33,,,,,,,,,,27.0,77,10,0
21953,1610612737,MIH,Milwaukee Hawks,0025300008,1953-11-01,MIH @ FTW,L,0,19,,,,,,29,,,,,,,,,,34.0,67,-10,0
21953,1610612744,PHW,Philadelphia Warriors,0025300009,1953-11-01,PHW @ SYR,L,0,21,,,,,,19,,,,,,,,,,23.0,61,-24,0
21953,1610612755,SYR,Syracuse Nationals,0025300009,1953-11-01,SYR vs. PHW,W,0,31,,,,,,23,,,,,,,,,,21.0,85,24,0
21953,1610612758,ROC,Rochester Royals,0025300007,1953-11-01,ROC @ BAL,W,0,29,,,,,,22,,,,,,,,,,25.0,80,8,0
21953,1610610024,BAL,Baltimore Bullets,0025300007,1953-11-01,BAL vs. ROC,L,0,25,,,,,,22,,,,,,,,,,24.0,72,-8,0
21953,1610612737,MIH,Milwaukee Hawks,0025300011,1953-11-04,MIH @ NYK,L,0,27,,,,,,13,,,,,,,,,,24.0,67,-6,0
21953,1610612752,NYK,New York Knicks,0025300011,1953-11-04,NYK vs. MIH,W,0,26,,,,,,21,,,,,,,,,,12.0,73,6,0
21953,1610610024,BAL,Baltimore Bullets,0025300010,1953-11-04,BAL vs. MNL,L,0,25,,,,,,25,,,,,,,,,,28.0,75,-2,0
21953,1610612747,MNL,Minneapolis Lakers,0025300010,1953-11-04,MNL @ BAL,W,0,24,,,,,,29,,,,,,,,,,26.0,77,2,0
21953,1610612738,BOS,Boston Celtics,0025300012,1953-11-05,BOS @ FTW,L,0,33,,,,,,13,,,,,,,,,,,79,-4,0
21953,1610612765,FTW,Ft. Wayne Zollner Pistons,0025300012,1953-11-05,FTW vs. BOS,W,0,28,,,,,,27,,,,,,,,,,,83,4,0
21953,1610612747,MNL,Minneapolis Lakers,0025300001,1953-11-05,MNL @ SYR,W,0,30,,,,,,17,,,,,,,,,,24.0,77,12,0
21953,1610612755,SYR,Syracuse Nationals,0025300001,1953-11-05,SYR vs. MNL,L,0,22,,,,,,21,,,,,,,,,,20.0,65,-12,0
21953,1610612737,MIH,Milwaukee Hawks,0025300013,1953-11-06,MIH vs. NYK,L,0,26,,,,,,16,,,,,,,,,,23.0,68,-12,0
21953,1610612752,NYK,New York Knicks,0025300013,1953-11-06,NYK @ MIH,W,0,29,,,,,,22,,,,,,,,,,25.0,80,12,0
21953,1610612744,PHW,Philadelphia Warriors,0025300014,1953-11-07,PHW vs. BOS,L,0,29,,,,,,19,,,,,,,,,,23.0,77,-2,0
21953,1610612738,BOS,Boston Celtics,0025300014,1953-11-07,BOS @ PHW,W,0,26,,,,,,27,,,,,,,,,,21.0,79,2,0
21953,1610612752,NYK,New York Knicks,0025300017,1953-11-07,NYK @ MNL,L,0,19,65.0,0.292,,,,24,,,,,,,,,,29.0,62,-8,0
21953,1610612747,MNL,Minneapolis Lakers,0025300017,1953-11-07,MNL vs. NYK,W,0,26,80.0,0.325,,,,18,,,,,,,,,,25.0,70,8,0
21953,1610610024,BAL,Baltimore Bullets,0025300015,1953-11-07,BAL @ SYR,L,0,23,,,,,,31,,,,,,,,,,27.0,77,-11,0
21953,1610612755,SYR,Syracuse Nationals,0025300015,1953-11-07,SYR vs. BAL,W,0,28,,,,,,32,,,,,,,,,,32.0,88,11,0
21953,1610612758,ROC,Rochester Royals,0025300016,1953-11-07,ROC vs. FTW,W,0,32,,,,,,27,,,,,,,,,,30.0,91,15,0
21953,1610612765,FTW,Ft. Wayne Zollner Pistons,0025300016,1953-11-07,FTW @ ROC,L,0,23,,,,,,30,,,,,,,,,,32.0,76,-15,0
21953,1610612758,ROC,Rochester Royals,0025300020,1953-11-08,ROC @ SYR,L,0,21,,,,,,24,,,,,,,,,,33.0,66,-19,0
21953,1610612755,SYR,Syracuse Nationals,0025300020,1953-11-08,SYR vs. ROC,W,0,27,,,,,,31,,,,,,,,,,30.0,85,19,0
21953,1610612752,NYK,New York Knicks,0025300019,1953-11-08,NYK @ FTW,W,0,23,,,,,,29,,,,,,,,,,27.0,75,5,0
21953,1610612765,FTW,Ft. Wayne Zollner Pistons,0025300019,1953-11-08,FTW vs. NYK,L,0,23,,,,,,24,,,,,,,,,,33.0,70,-5,0
21953,1610612744,PHW,Philadelphia Warriors,0025300018,1953-11-08,PHW @ BAL,W,0,27,,,,,,31,,,,,,,,,,30.0,85,10,0
21953,1610610024,BAL,Baltimore Bullets,0025300018,1953-11-08,BAL vs. PHW,L,0,24,,,,,,27,,,,,,,,,,37.0,75,-10,0
21953,1610612747,MNL,Minneapolis Lakers,0025300022,1953-11-10,MNL @ FTW,L,0,20,0.0,,,,,22,,,,,,,,,,38.0,62,-16,0
21953,1610612765,FTW,Ft. Wayne Zollner Pistons,0025300022,1953-11-10,FTW vs. MNL,W,0,24,0.0,,,,,30,,,,,,,,,,18.0,78,16,0
21953,1610612758,ROC,Rochester Royals,0025300021,1953-11-10,ROC vs. PHW,L,0,22,,,,,,20,34.0,0.588,,,,,,,,,64,-2,0
21953,1610612744,PHW,Philadelphia Warriors,0025300021,1953-11-10,PHW @ ROC,W,0,17,,,,,,32,45.0,0.711,,,,,,,,,66,2,0
21953,1610612755,SYR,Syracuse Nationals,0025300023,1953-11-10,SYR @ MIH,W,0,21,,,,,,32,,,,,,,,,,27.0,74,15,0
21953,1610612737,MIH,Milwaukee Hawks,0025300023,1953-11-10,MIH vs. SYR,L,0,18,,,,,,23,,,,,,,,,,35.0,59,-15,0
21953,1610612738,BOS,Boston Celtics,0025300024,1953-11-11,BOS vs. PHW,L,0,23,,,,,,26,,,,,,,,,,37.0,72,-6,0
21953,1610612744,PHW,Philadelphia Warriors,0025300024,1953-11-11,PHW @ BOS,W,0,24,,,,,,30,,,,,,,,,,30.0,78,6,0
21953,1610612752,NYK,New York Knicks,0025300026,1953-11-12,NYK vs. PHW,W,0,34,,,,,,13,,,,,,,,,,18.0,81,16,0
21953,1610612744,PHW,Philadelphia Warriors,0025300026,1953-11-12,PHW @ NYK,L,0,26,,,,,,13,,,,,,,,,,16.0,65,-16,0
21953,1610612765,FTW,Ft. Wayne Zollner Pistons,0025300025,1953-11-12,FTW vs. SYR,W,0,23,,,,,,32,41.0,0.78,,,,,,,,,78,4,0
21953,1610612755,SYR,Syracuse Nationals,0025300025,1953-11-12,SYR @ FTW,L,0,22,,,,,,30,36.0,0.833,,,,,,,,,74,-4,0
21953,1610612747,MNL,Minneapolis Lakers,0025300027,1953-11-13,MNL @ MIH,W,0,34,0.0,,,,,24,,,,,,,,,,37.0,92,8,0
21953,1610612737,MIH,Milwaukee Hawks,0025300027,1953-11-13,MIH vs. MNL,L,0,24,0.0,,,,,36,,,,,,,,,,31.0,84,-8,0
21953,1610612755,SYR,Syracuse Nationals,0025300030,1953-11-14,SYR @ BOS,L,0,23,,,,,,20,,,,,,,,,,32.0,66,-11,0
21953,1610612738,BOS,Boston Celtics,0025300030,1953-11-14,BOS vs. SYR,W,0,21,,,,,,35,,,,,,,,,,24.0,77,11,0
21953,1610612765,FTW,Ft. Wayne Zollner Pistons,0025300031,1953-11-14,FTW @ PHW,L,0,22,,,,,,14,,,,,,,,,,22.0,58,-5,0
21953,1610612744,PHW,Philadelphia Warriors,0025300031,1953-11-14,PHW vs. FTW,W,0,21,,,,,,21,,,,,,,,,,18.0,63,5,0
21953,1610610024,BAL,Baltimore Bullets,0025300029,1953-11-14,BAL vs. NYK,W,0,29,,,,,,30,,,,,,,,,,33.0,88,5,0
21953,1610612752,NYK,New York Knicks,0025300029,1953-11-14,NYK @ BAL,L,0,26,,,,,,31,,,,,,,,,,37.0,83,-5,0
21953,1610612747,MNL,Minneapolis Lakers,0025300028,1953-11-14,MNL @ ROC,L,0,30,,,,,,31,38.0,0.816,,,,,,,,47.0,91,-7,0
21953,1610612758,ROC,Rochester Royals,0025300028,1953-11-14,ROC vs. MNL,W,0,31,,,,,,36,53.0,0.679,,,,,,,,34.0,98,7,0
21953,1610610024,BAL,Baltimore Bullets,0025300032,1953-11-15,BAL @ NYK,L,0,26,,,,,,27,,,,,,,,,,35.0,79,-12,0
21953,1610612752,NYK,New York Knicks,0025300032,1953-11-15,NYK vs. BAL,W,0,31,,,,,,29,,,,,,,,,,29.0,91,12,0
21953,1610612738,BOS,Boston Celtics,0025300033,1953-11-15,BOS @ MNL,L,0,24,,,,,,26,,,,,,,,,,21.0,74,-15,0
