SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
21981,1610612738,BOS,Boston Celtics,0028100001,1981-10-30,BOS vs. WAS,W,240,49,,,1,,,25,32,0.781,,,,,,,,25.0,124,24,0
21981,1610612764,WAS,Washington Bullets,0028100001,1981-10-30,WAS @ BOS,L,240,40,,,0,,,20,32,0.625,,,,,,,,31.0,100,-24,0
21981,1610612765,DET,Detroit Pistons,0028100003,1981-10-30,DET vs. MIL,W,240,46,,,1,,,25,32,0.781,,,,,,,,29.0,118,5,0
21981,1610612749,MIL,Milwaukee Bucks,0028100003,1981-10-30,MIL @ DET,L,240,47,,,0,,,19,21,0.905,,,,,,,,37.0,113,-5,0
21981,1610612757,POR,Portland Trail Blazers,0028100002,1981-10-30,POR vs. PHX,W,240,42,,,0,,,19,28,0.679,,,,,,,,18.0,103,8,0
21981,1610612756,PHX,Phoenix Suns,0028100002,1981-10-30,PHX @ POR,L,240,39,,,2,,,15,23,0.652,,,,,,,,29.0,95,-8,0
21981,1610612758,KCK,Kansas City Kings,0028100004,1981-10-30,KCK vs. SAN,L,240,41,,,0,,,20,34,0.588,,,,,,,,29.0,102,-11,0
21981,1610612759,SAN,San Antonio Spurs,0028100004,1981-10-30,SAN @ KCK,W,240,44,,,1,,,24,33,0.727,,,,,,,,27.0,113,11,0
21981,1610612742,DAL,Dallas Mavericks,0028100008,1981-10-30,DAL @ UTH,L,240,35,,,1,,,18,28,0.643,,,,,,,,33.0,89,-16,0
21981,1610612762,UTH,Utah Jazz,0028100008,1981-10-30,UTH vs. DAL,W,240,41,,,0,,,23,39,0.59,,,,,,,,27.0,105,16,0
21981,1610612754,IND,Indiana Pacers,0028100010,1981-10-30,IND vs. CHI,W,240,38,,,1,,,19,26,0.731,,,,,,,,32.0,96,2,0
21981,1610612741,CHI,Chicago Bulls,0028100010,1981-10-30,CHI @ IND,L,240,32,,,0,,,30,41,0.732,,,,,,,,24.0,94,-2,0
21981,1610612744,GOS,Golden State Warriors,0028100009,1981-10-30,GOS @ DEN,L,240,51,,,2,,,17,22,0.773,,,,,,,,35.0,121,-13,0
21981,1610612743,DEN,Denver Nuggets,0028100009,1981-10-30,DEN vs. GOS,W,240,48,,,0,,,38,46,0.826,,,,,,,,24.0,134,13,0
21981,1610612751,NJN,New Jersey Nets,0028100005,1981-10-30,NJN vs. NYK,L,240,42,,,0,,,15,21,0.714,,,,,,,,31.0,99,-4,0
21981,1610612752,NYK,New York Knicks,0028100005,1981-10-30,NYK @ NJN,W,240,37,,,0,,,29,40,0.725,,,,,,,,23.0,103,4,0
21981,1610612747,LAL,Los Angeles Lakers,0028100006,1981-10-30,LAL vs. HOU,L,290,43,,,1,,,25,34,0.735,,,,,,,,24.0,112,-1,0
21981,1610612745,HOU,Houston Rockets,0028100006,1981-10-30,HOU @ LAL,W,290,49,,,1,,,14,22,0.636,,,,,,,,32.0,113,1,0
21981,1610612755,PHL,Philadelphia 76ers,0028100007,1981-10-30,PHL vs. CLE,W,240,52,81.0,0.642,0,0.0,,24,34,0.706,,,42.0,39.0,,13.0,17.0,24.0,128,24,0
21981,1610612739,CLE,Cleveland Cavaliers,0028100007,1981-10-30,CLE @ PHL,L,240,42,91.0,0.462,0,0.0,,20,24,0.833,,,35.0,30.0,,5.0,17.0,32.0,104,-24,0
21981,1610612762,UTH,Utah Jazz,0028100019,1981-10-31,UTH @ GOS,L,240,33,,,0,,,25,29,0.862,,,,,,,,22.0,91,-15,0
21981,1610612744,GOS,Golden State Warriors,0028100019,1981-10-31,GOS vs. UTH,W,240,44,,,2,,,16,24,0.667,,,,,,,,27.0,106,15,0
21981,1610612752,NYK,New York Knicks,0028100014,1981-10-31,NYK vs. IND,L,240,40,,,0,,,19,30,0.633,,,,,,,,28.0,99,-7,0
21981,1610612754,IND,Indiana Pacers,0028100014,1981-10-31,IND @ NYK,W,240,42,,,2,,,20,26,0.769,,,,,,,,32.0,106,7,0
21981,1610612760,SEA,Seattle SuperSonics,0028100016,1981-10-31,SEA vs. PHX,W,240,39,,,0,,,16,19,0.842,,,,,,,,28.0,94,10,0
21981,1610612756,PHX,Phoenix Suns,0028100016,1981-10-31,PHX @ SEA,L,240,31,,,1,,,21,31,0.677,,,,,,,,23.0,84,-10,0
21981,1610612765,DET,Detroit Pistons,0028100013,1981-10-31,DET @ CHI,W,240,43,,,0,,,33,43,0.767,,,,,,,,28.0,119,13,0
21981,1610612741,CHI,Chicago Bulls,0028100013,1981-10-31,CHI vs. DET,L,240,37,,,0,,,32,37,0.865,,,,,,,,37.0,106,-13,0
21981,1610612749,MIL,Milwaukee Bucks,0028100012,1981-10-31,MIL vs. BOS,W,240,51,,,0,,,17,26,0.654,,,,,,,,24.0,119,16,0
21981,1610612738,BOS,Boston Celtics,0028100012,1981-10-31,BOS @ MIL,L,240,45,,,0,,,13,24,0.542,,,,,,,,27.0,103,-16,0
21981,1610612759,SAN,San Antonio Spurs,0028100011,1981-10-31,SAN vs. DEN,W,240,61,,,0,,,23,33,0.697,,,,,,,,32.0,145,25,0
21981,1610612743,DEN,Denver Nuggets,0028100011,1981-10-31,DEN @ SAN,L,240,43,,,0,,,34,43,0.791,,,,,,,,31.0,120,-25,0
21981,1610612746,SDC,San Diego Clippers,0028100015,1981-10-31,SDC vs. HOU,W,240,46,,,1,,,32,44,0.727,,,,,,,,37.0,125,15,0
21981,1610612745,HOU,Houston Rockets,0028100015,1981-10-31,HOU @ SDC,L,240,41,,,0,,,28,43,0.651,,,,,,,,36.0,110,-15,0
21981,1610612758,KCK,Kansas City Kings,0028100018,1981-10-31,KCK @ DAL,L,240,37,,,0,,,15,21,0.714,,,,,,,,29.0,89,-6,0
21981,1610612742,DAL,Dallas Mavericks,0028100018,1981-10-31,DAL vs. KCK,W,240,37,,,0,,,21,29,0.724,,,,,,,,28.0,95,6,0
21981,1610612737,ATL,Atlanta Hawks,0028100017,1981-10-31,ATL vs. PHL,L,240,40,82.0,0.488,0,0.0,,26,31,0.839,,,41.0,11.0,,4.0,15.0,29.0,106,-2,0
21981,1610612755,PHL,Philadelphia 76ers,0028100017,1981-10-31,PHL @ ATL,W,240,39,71.0,0.549,0,0.0,,30,38,0.789,,,39.0,21.0,,4.0,17.0,30.0,108,2,0
21981,1610612760,SEA,Seattle SuperSonics,0028100020,1981-11-01,SEA @ POR,L,240,40,,,0,,,14,20,0.7,,,,,,,,20.0,94,-10,0
21981,1610612757,POR,Portland Trail Blazers,0028100020,1981-11-01,POR vs. SEA,W,240,46,,,0,,,12,21,0.571,,,,,,,,23.0,104,10,0
21981,1610612752,NYK,New York Knicks,0028100021,1981-11-03,NYK @ HOU,L,240,35,,,2,,,26,37,0.703,,,,,,,,38.0,98,-3,0
21981,1610612745,HOU,Houston Rockets,0028100021,1981-11-03,HOU vs. NYK,W,240,33,,,0,,,35,47,0.745,,,,,,,,28.0,101,3,0
21981,1610612737,ATL,Atlanta Hawks,0028100026,1981-11-03,ATL @ CHI,L,240,38,,,1,,,19,23,0.826,,,,,,,,33.0,96,-8,0
21981,1610612741,CHI,Chicago Bulls,0028100026,1981-11-03,CHI vs. ATL,W,240,37,,,0,,,30,41,0.732,,,,,,,,23.0,104,8,0
21981,1610612759,SAN,San Antonio Spurs,0028100025,1981-11-03,SAN @ PHX,L,240,29,,,0,,,30,36,0.833,,,,,,,,27.0,88,-23,0
21981,1610612756,PHX,Phoenix Suns,0028100025,1981-11-03,PHX vs. SAN,W,240,44,,,0,,,23,30,0.767,,,,,,,,34.0,111,23,0
21981,1610612757,POR,Portland Trail Blazers,0028100024,1981-11-03,POR vs. LAL,W,240,43,,,0,,,16,21,0.762,,,,,,,,28.0,102,2,0
21981,1610612747,LAL,Los Angeles Lakers,0028100024,1981-11-03,LAL @ POR,L,240,40,,,0,,,20,28,0.714,,,,,,,,24.0,100,-2,0
21981,1610612742,DAL,Dallas Mavericks,0028100022,1981-11-03,DAL vs. CLE,L,240,40,,,0,,,30,36,0.833,,,,,,,,28.0,110,-15,0
21981,1610612739,CLE,Cleveland Cavaliers,0028100022,1981-11-03,CLE @ DAL,W,240,50,,,1,,,24,33,0.727,,,,,,,,27.0,125,15,0
21981,1610612755,PHL,Philadelphia 76ers,0028100023,1981-11-03,PHL @ WAS,W,240,47,87.0,0.54,0,1.0,0.0,18,25,0.72,10.0,,40.0,32.0,11.0,8.0,13.0,27.0,112,13,0
21981,1610612764,WAS,Washington Bullets,0028100023,1981-11-03,WAS vs. PHL,L,240,38,81.0,0.469,1,4.0,0.25,22,33,0.667,11.0,,41.0,22.0,8.0,3.0,18.0,22.0,99,-13,0
21981,1610612741,CHI,Chicago Bulls,0028100027,1981-11-04,CHI @ BOS,L,240,30,,,0,,,33,38,0.868,,,,,,,,24.0,93,-22,0
21981,1610612738,BOS,Boston Celtics,0028100027,1981-11-04,BOS vs. CHI,W,240,48,,,0,,,19,22,0.864,,,,,,,,30.0,115,22,0
21981,1610612757,POR,Portland Trail Blazers,0028100034,1981-11-04,POR @ GOS,W,240,42,,,1,,,24,36,0.667,,,,,,,,24.0,109,1,0
21981,1610612744,GOS,Golden State Warriors,0028100034,1981-11-04,GOS vs. POR,L,240,46,,,0,,,16,20,0.8,,,,,,,,28.0,108,-1,0
21981,1610612760,SEA,Seattle SuperSonics,0028100030,1981-11-04,SEA vs. LAL,L,240,48,,,1,,,6,11,0.545,,,,,,,,25.0,103,-3,0
21981,1610612747,LAL,Los Angeles Lakers,0028100030,1981-11-04,LAL @ SEA,W,240,45,,,0,,,16,25,0.64,,,,,,,,21.0,106,3,0
21981,1610612758,KCK,Kansas City Kings,0028100028,1981-11-04,KCK vs. SDC,W,240,56,,,0,,,17,19,0.895,,,,,,,,32.0,129,1,0
21981,1610612746,SDC,San Diego Clippers,0028100028,1981-11-04,SDC @ KCK,L,240,52,,,1,,,23,36,0.639,,,,,,,,26.0,128,-1,0
21981,1610612759,SAN,San Antonio Spurs,0028100031,1981-11-04,SAN vs. CLE,W,240,50,,,1,,,27,35,0.771,,,,,,,,28.0,128,26,0
21981,1610612739,CLE,Cleveland Cavaliers,0028100031,1981-11-04,CLE @ SAN,L,240,40,,,0,,,22,29,0.759,,,,,,,,29.0,102,-26,0
21981,1610612745,HOU,Houston Rockets,0028100033,1981-11-04,HOU @ DEN,L,240,42,,,0,,,16,19,0.842,,,,,,,,25.0,100,-12,0
21981,1610612743,DEN,Denver Nuggets,0028100033,1981-11-04,DEN vs. HOU,W,240,45,,,0,,,22,24,0.917,,,,,,,,15.0,112,12,0
21981,1610612751,NJN,New Jersey Nets,0028100029,1981-11-04,NJN vs. ATL,L,240,31,,,1,,,23,29,0.793,,,,,,,,27.0,86,-9,0
21981,1610612737,ATL,Atlanta Hawks,0028100029,1981-11-04,ATL @ NJN,W,240,35,,,0,,,25,28,0.893,,,,,,,,25.0,95,9,0
21981,1610612755,PHL,Philadelphia 76ers,0028100032,1981-11-04,PHL vs. IND,W,240,43,78.0,0.551,0,,,21,23,0.913,,,40.0,27.0,,7.0,,26.0,107,8,0
21981,1610612754,IND,Indiana Pacers,0028100032,1981-11-04,IND @ PHL,L,240,37,87.0,0.425,3,,,22,29,0.759,,,42.0,23.0,,4.0,,30.0,99,-8,0
21981,1610612751,NJN,New Jersey Nets,0028100035,1981-11-05,NJN @ DET,L,240,42,,,0,,,19,26,0.731,,,,,,,,33.0,103,-6,0
21981,1610612765,DET,Detroit Pistons,0028100035,1981-11-05,DET vs. NJN,W,240,39,,,0,,,31,39,0.795,,,,,,,,33.0,109,6,0
21981,1610612742,DAL,Dallas Mavericks,0028100036,1981-11-05,DAL @ PHX,L,240,36,,,1,,,20,24,0.833,,,,,,,,29.0,93,-28,0
21981,1610612756,PHX,Phoenix Suns,0028100036,1981-11-05,PHX vs. DAL,W,240,49,,,0,,,23,34,0.676,,,,,,,,28.0,121,28,0
